"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 5","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Nasi+Padang+Uda+Wandi+Pucang+Surabaya/data=!4m7!3m6!1s0x2dd7fb377a70bd31:0x11afa8e1f68aca60!8m2!3d-7.2834399!4d112.7559353!16s%2Fg%2F11wf_3vqln!19sChIJMb1wejf71y0RYMqK9uGorxE?authuser=0&hl=id&rclk=1","Nasi Padang Uda Wandi Pucang Surabaya","4,4","(1.101)","·","Rp 25–50 rb","Padang","·","Jl. Pucang Anom Tim. No.21-A","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGptzycCD2cHGd-fRRaT1o6Dd2n6Cm_Dspaeq6z_FqAofNKg7bLr9Q74rJTaHCm17MRcVLWwd99__FRSdUvdc2Z3GsOJoj-B7xNjFB3BqXI_MWis-12QKKhRVuP6LyjZ9eA_WdXRw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3Zl8zdnFsbhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 21.00","Makanan","rasanya enak, bumbu melimpah, harga affordable."""
"https://www.google.com/maps/place/Depot+Abadi/data=!4m7!3m6!1s0x2dd7f99d2c6a894b:0x199248f35f8e7e52!8m2!3d-7.2554294!4d112.7654008!16s%2Fg%2F1hm5snhbr!19sChIJS4lqLJ351y0RUn6OX_NIkhk?authuser=0&hl=id&rclk=1","Depot Abadi","4,4","(1.008)","·","Rp 1–25.000","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPtilWEZVOI-sEfLiq6NQu_2Xn3A2PTqokNDu3S21degH8wrynKmnfI3_wvjBtbVs1wIoQTUXw4tMxekk9-YDXqGMYP4Zp9GHug-IA6lizVLsXI6NtT9Ju5Fg339sHOoCMJ8Oi3A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","","Jl. Bronggalan No.42","· Tutup pukul 20.00","Makanan","nya enak harganya cukup murah layanan nya baik the best depot"""
"https://www.google.com/maps/place/Rujak+Cingur+Delta+Lantai+2/data=!4m7!3m6!1s0x2dd7f962f5cd97cf:0x6380c908842f2854!8m2!3d-7.2648!4d112.748633!16s%2Fg%2F11bc7sfzhs!19sChIJz5fN9WL51y0RVCgvhAjJgGM?authuser=0&hl=id&rclk=1","Rujak Cingur Delta Lantai 2","4,4","(331)","·","Rp 25–50 rb","Indonesia","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz_XR3d7-JihF6_ZA-cPe8FXUI_EZlJiklUhfhBUcx5bmUV4QeC3zwDXZRkYEMVLnILZpGjN_fcj8xvqXm5fM3QX2Xmo7QxhXOli9UzRui6wzvpSFnjgE-m3d24tog7y5Q7sY=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya enak, tempatnya nyaman, harga wajar, dam bersih.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYzdzZnpocxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Plaza Surabaya, No.33, Jl. Pemuda lt 2","· Tutup pukul 20.30","",""
"https://www.google.com/maps/place/Almaz+Fried+Chicken+Margorejo+Surabaya/data=!4m7!3m6!1s0x2dd7fbd55dd08d6d:0xd82eeb78eded1f1e!8m2!3d-7.3172297!4d112.747851!16s%2Fg%2F11ydl99vgy!19sChIJbY3QXdX71y0RHh_t7XjrLtg?authuser=0&hl=id&rclk=1","Almaz Fried Chicken Margorejo Surabaya","4,9","(2.620)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Margorejo Indah No.98","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwRXB-XR0VcXnGI7xOtjVM6135YuZPd247QDsRkOBWMbrPH8QL1ExkwrYg1Y-XHEwwuqdfsz22jaDvspo8Sc4EzjLFZq7-ktad0LZb_kS1ZCx9Gjmj_XfGOTpMQJ1ELWmrkT043Y7oZzxU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya Enak banget, tempatnya bersih dan pelayanannya oke banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5ZGw5OXZneRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 00.00","",""
"https://www.google.com/maps/place/Qua-Li+Noodle+%26+Rice+-+Galaxy+Mall+2/data=!4m7!3m6!1s0x2dd7fa3cbe2ca377:0x7163318879b5d87f!8m2!3d-7.2754165!4d112.7822918!16s%2Fg%2F11bc7pcs6d!19sChIJd6Msvjz61y0Rf9i1eYgxY3E?authuser=0&hl=id&rclk=1","Qua-Li Noodle & Rice - Galaxy Mall 2","4,9","(2.061)","·","Rp 25–50 rb","Mi","·","Mall Galaxy Extension, Jl. Dharmahusada Indah Timur No.37 3rd Floor","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHeTVCUU4k0eqD8Luhtj4EARIq9DKBNuts_ME1Wc3foxBxj2zdA0xA4O4OZDSQ95gE4vXyBNaOpgYMBrAusIVzmDMA-53_tOv5X1hyLJh80uWTD16vzsMAjDynjVq5iRIKbJVXmidsleWY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYzdwY3M2ZBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 22.00","Makanan","enak,"
"https://www.google.com/maps/place/DIKICHI+Fried+Chicken+-+Surabaya+MERR/data=!4m7!3m6!1s0x2dd7fb002101c52f:0xf60fd541a4d87291!8m2!3d-7.315683!4d112.7806114!16s%2Fg%2F11ygdcrxzd!19sChIJL8UBIQD71y0RkXLYpEHVD_Y?authuser=0&hl=id&rclk=1","DIKICHI Fried Chicken - Surabaya MERR","4,6","(1.531)","·","Rp 1–25.000","Makanan Siap Saji","·","Jl. Dr. Ir. H. Soekarno No.336","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvOK4WDPg-cbgKU4yqSyl0dh7136AoY6TW-VcW_zEItsciybzSOrlV2jr0DpRWzsNgVgWFFFC6_0W3QZ0BZUHMufPpdD94IpEXjSpld0x6sOOu63UIvO0AHhY5u1wA79UUTUp5OCPEKao=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5Z2Rjcnh6ZBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","","Makanan","enak, harga terjangkau, service oke banget."""
"https://www.google.com/maps/place/Richeese+Factory+-+Manyar+Kertoarjo/data=!4m7!3m6!1s0x2dd7fb1b27856dd5:0x7e1b0f7aa214d18c!8m2!3d-7.2799932!4d112.7692289!16s%2Fg%2F11gr094xg1!19sChIJ1W2FJxv71y0RjNEUonoPG34?authuser=0&hl=id&rclk=1","Richeese Factory - Manyar Kertoarjo","4,3","(3.746)","·","Rp 25–50 rb","Makanan Siap Saji","·","Jl. Manyar Kertoarjo No.59","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4QDcgd7pHqLCtNqj2bd_par1ZFSBXLKyS9YMUHg5_iQJ-qy2LBlDGcH5jkwdHS4Gf-knu8DUR8syl1E9xjkMqhy5ZEvB45BGbg284QMpg_GSt0__WvN0MzZbVjdshOp0ljllW=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFncjA5NHhnMRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 00.00","makanan","menengah, tapi emang ayam pedas dan kejunya richeese enak."""
"https://www.google.com/maps/place/KFC+Raya+Darmo/data=!4m7!3m6!1s0x2dd7fb957e175a1f:0x12305fb204c2eaec!8m2!3d-7.289642!4d112.739292!16s%2Fg%2F1tk_rlcs!19sChIJH1oXfpX71y0R7OrCBLJfMBI?authuser=0&hl=id&rclk=1","KFC Raya Darmo","4,3","(6.067)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuSnbuEjijDOZIi8KGv_v6jcogMW_hOyl7TbJhFbQCrik6ZX9ElHQ24QX_MP3Ig2JwMS0-ATPhC6ZEkFzMp689gIWFq_0OxF8A-AD68NIZ5I6OmQMkqA-LOjE4kgUTvOu0a1_a=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRrX3JsY3MYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Darmo No.101","· Tutup pukul 00.00","Makanan","enak, murah, layanan ramah dan suasana juga nyaman"""
"https://www.google.com/maps/place/McDonald%27s+-+Darmo/data=!4m7!3m6!1s0x2dd7fbc00d407c97:0x748f2784694961e8!8m2!3d-7.2822465!4d112.7406934!16s%2Fg%2F1tcx43f6!19sChIJl3xADcD71y0R6GFJaYQnj3Q?authuser=0&hl=id&rclk=1","McDonald's - Darmo","4,5","(15.666)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLr8Y_cd5S99FCOm5QNgPIJdTNzWCPXVA844Jv6VyNBiwqaHLUQs3jeI_BVQ1NIaV4kDGQ4qjmE6O3MnZz5HC-BTWpcatJh_Z61R61T5nplACzV8u5SUTcGxbLQPUYn-XrlV8wKA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan dan penyajian","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRjeDQzZjYYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Darmo No.43","","makanan cepat",", tempat nyaman, bersih."""
"https://www.google.com/maps/place/Gorengan+Girang/data=!4m7!3m6!1s0x2dd7fbd156be4edf:0x9fbbaa8da2191075!8m2!3d-7.2720591!4d112.7554812!16s%2Fg%2F1pzphkwnj!19sChIJ306-VtH71y0RdRAZoo2qu58?authuser=0&hl=id&rclk=1","Gorengan Girang","4,1","(230)","·","$$","Kafetaria","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGNetZBxTY_00FO5icOD4aDLTGdgONyaB5jSP_J3JyXPIBmP-ZeJYP9Zqv6uzDiBhVkRCzWX9mAPiVKOND_I8xLEf0_ng9x8Gc4mptF6sMWDaNFdQAIkULdpJIxsG4Vc9Pcdql=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Gorengan nya enak dan bermacam2....bervariasi dgn packaging yg ...""","","","","","Jl. Gubeng Airlangga II No.20","· Buka Sen pukul 08.00","",""
"https://www.google.com/maps/place/Dietgo+kitchen/data=!4m7!3m6!1s0x2dd7fb001ac7d65f:0x19dbe459c5d705e8!8m2!3d-7.2718628!4d112.7387776!16s%2Fg%2F11w3kr7464!19sChIJX9bHGgD71y0R6AXXxVnk2xk?authuser=0&hl=id&rclk=1","Dietgo kitchen","1,4","(27)","","","Makanan Siap Saji","·","Jl. Kedondong No.15","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG19FhM7Gaa5tyO1A_20UlbbCeDeml6qpBrLPlHnw1G3SbI6CwM-SB5IkLPQ6jLQnwaE7CeurxugqlT9Be13SL_eFpMm7rfwVue1rx9ra_tOtPMV9awNHbGcsz6Oui_sidVaeKh=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","","","","Makanan","sehat andalan tinggal gojekin ke kantor."""
"https://www.google.com/maps/place/Kebab+raza+kedinding+%28makanan+siap+saji%29/data=!4m7!3m6!1s0x2dd7f9125486ee97:0x38ab3cca26d7f103!8m2!3d-7.2216911!4d112.7718533!16s%2Fg%2F11ny4xv_0h!19sChIJl-6GVBL51y0RA_HXJso8qzg?authuser=0&hl=id&rclk=1","Kebab raza kedinding (makanan siap saji)","5,0","(3)","","","Sarapan","·","Jl. Kedinding Lor No.80","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEo2wmPxUkbJlFNn8tTVwqUxRKD1ga6XVKUA8s6z_khVutN6MbRn7cBSmK6Ph74tziS60oqHuZXVlBTSLvzhij48vOzeNq-j31nYYDLO3XBqyF-0v4VkPQIYJEhwyZB6r0lXzsJ6A=w133-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harga murce, isiannya banyakk.""","","","","","","· Tutup pukul 23.30","",""
"https://www.google.com/maps/place/Texas+Chicken+-+Tunjungan+Plaza+3/data=!4m7!3m6!1s0x2dd7f942cce84d85:0x27aa6a570ba00a24!8m2!3d-7.2634012!4d112.7389664!16s%2Fg%2F1yglpdh6p!19sChIJhU3ozEL51y0RJAqgC1dqqic?authuser=0&hl=id&rclk=1","Texas Chicken - Tunjungan Plaza 3","4,4","(102)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2DN6AYOrGz0W-QGGVC9cdyLewfYSR2c4izwpNdoRv5APtd6i5kiRCR93DA0cljhGO-o6Gu5T6OrZrEnDwtTP_8HOSPUDo-A87BOnMJe31QPUfAUhMJGj5rzPZvz9YaHK__c51xg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Siapkan diri Anda untuk pengalaman ayam goreng terbaik yang pernah ada.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXlnbHBkaDZwGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Basuki Rahmat No.8-12","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Pepper+Lunch+-+Tunjungan+Plaza+3/data=!4m7!3m6!1s0x2dd7f960b6d8410f:0x3bc11ba342c34f7d!8m2!3d-7.2631794!4d112.7394158!16s%2Fg%2F1tctc03q!19sChIJD0HYtmD51y0RfU_DQqMbwTs?authuser=0&hl=id&rclk=1","Pepper Lunch - Tunjungan Plaza 3","4,9","(8.091)","·","Rp 75–100 rb","Restoran Steak Jepang","·","Plasa Tunjungan 3 5th Floor, PC 5, 45-49, Jl. Basuki Rahmat No.8-12","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdAgSvE1t0zq9-VAUM0eCI2qT7OBjtCE9bDmhmxU64uG3NFUA9fcgxGdl44Ir2aYa9aZVfM4yJHD6TQg3D8ZJWYOpLtne0kkFGHgsw2zJ1ztevw8p1qxexaznPrM_OARBaO6Yajw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bersih dan nyaman, makanannya enak, pelayanan","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRjdGMwM3EYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 21.30","cepat",""""
"https://www.google.com/maps/place/Yoshinoya+-+Tunjungan+Plaza+3/data=!4m7!3m6!1s0x2dd7f9609e6e03a1:0x64747ede77a83706!8m2!3d-7.2636148!4d112.7391681!16s%2Fg%2F11bx5q0kt1!19sChIJoQNunmD51y0RBjeod95-dGQ?authuser=0&hl=id&rclk=1","Yoshinoya - Tunjungan Plaza 3","4,4","(642)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXxM2RXIxwmJGVt57oEl35-JOBCs-rbN6hj5EDTC52Jw4ypgLnA_YhlXucrWhlLhLJ9TBUFVKpG5COZEjlWeowpPEBG9hSGF4011kUDUyVtds4xM-ubfF8UEWjKj_VgLnu1e-9gg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makananya enak porsi banyak
Pelayanan juga ramah..
Tempatnya juga enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieDVxMGt0MRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Basuki Rahmat No.8-12","· Tutup pukul 22.00","",""
"https://www.google.com/maps/place/Kebab+raza+platuk+%28makanan+siap+saji%29/data=!4m7!3m6!1s0x2dd7f92c0a56cf9b:0x1ec8b60f27a31ab1!8m2!3d-7.2317829!4d112.7653735!16s%2Fg%2F11h713_prk!19sChIJm89WCiz51y0RsRqjJw-2yB4?authuser=0&hl=id&rclk=1","Kebab raza platuk (makanan siap saji)","4,1","(15)","","","Kebab","·","masjid attakwa, Jalan platuk no.149 (sebelah kanan, belakang smp muhammadiyah No.15","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwbT-lWEr8zhhwITIIUFLdpyJgDj_77k8c89B_ASC_k-_2GZ1B288XUho9-oz59QcmHt6HdI-mcKO1Z9VBYdzQHo5SxiJfA3lKM3EF-T-OFVGhN3PHP2rNv-U8DNiWKiOzxI3mMQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""jumboo, ga pelit isian""","","","","","","· Tutup pukul 23.00","",""
"https://www.google.com/maps/place/Texas+Chicken+-+Kertajaya+Indah/data=!4m7!3m6!1s0x2dd7fa398e5f2801:0x95a84e3267793d76!8m2!3d-7.2808745!4d112.7768088!16s%2Fg%2F11hbn36d11!19sChIJAShfjjn61y0Rdj15ZzJOqJU?authuser=0&hl=id&rclk=1","Texas Chicken - Kertajaya Indah","4,5","(3.693)","·","Rp 25–50 rb","Makanan Siap Saji","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0yba6UOBe4NFxJhoSxaZjpDh6_r9VKLJlhCbEddJ12_W5OCcZiJalNiEf7sGfnbfCKY2TtMNK30KzaqYdVSQg_pfdustV7TVN_IOe1BDF0FuFr6osfnoUa1E83pUkHPfEaXcD=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoYm4zNmQxMRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=TzD3aY-PLraVg8UP7frOgQ8&ei=TzD3aY-PLraVg8UP7frOgQ8&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Raya Kertajaya Indah No.50-52","· Tutup pukul 23.00","Makanan","enak, ayam juicy, pelayanan ramah, tempat nyaman dan luas."""
"https://www.google.com/maps/place/Mie+Restu+Bang+Karman/data=!4m7!3m6!1s0x2dd7fbc9a89cc40b:0x1f90418c0a9a7f65!8m2!3d-7.2841903!4d112.7580239!16s%2Fg%2F1pzx7_b07!19sChIJC8ScqMn71y0RZX-aCoxBkB8?authuser=0&hl=id&rclk=1","Mie Restu Bang Karman","4,1","(1.057)","·","Rp 1–25.000","Mi","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeTudu33C-3weeoX2CdICpoQ1orTJqegpZhZzPkIo09QOs4QRIsN1ZB_JN_lqakGAa_Q0ndIx4frhjvrHs7eu2mKkjzedQ69fw7C2s3NQ9oSzpq-ImfjibRj39iQ0uauI7M3sR7A=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Porsi banyak, harga terjangkau, rasa enak.""","","","","","Jl. Pucang Anom No.67","· Tutup pukul 21.30","",""
"https://www.google.com/maps/place/Pepper+Lunch+-+Tunjungan+Plaza+3/data=!4m7!3m6!1s0x2dd7f960b6d8410f:0x3bc11ba342c34f7d!8m2!3d-7.2631794!4d112.7394158!16s%2Fg%2F1tctc03q!19sChIJD0HYtmD51y0RfU_DQqMbwTs?authuser=0&hl=id&rclk=1","Pepper Lunch - Tunjungan Plaza 3","4,9","(8.091)","·","Rp 75–100 rb","Restoran Steak Jepang","·","Plasa Tunjungan 3 5th Floor, PC 5, 45-49, Jl. Basuki Rahmat No.8-12","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdAgSvE1t0zq9-VAUM0eCI2qT7OBjtCE9bDmhmxU64uG3NFUA9fcgxGdl44Ir2aYa9aZVfM4yJHD6TQg3D8ZJWYOpLtne0kkFGHgsw2zJ1ztevw8p1qxexaznPrM_OARBaO6Yajw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempatnya bersih dan nyaman, makanannya enak, pelayanan","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRjdGMwM3EYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","· Tutup pukul 21.30","cepat",""""
"https://www.google.com/maps/place/Tahu+Campur+H.+ABD.+Mahfud+Asli+Kalasan/data=!4m7!3m6!1s0x2dd7f9797f4ba83f:0xec4587e11bcf800a!8m2!3d-7.258714!4d112.7573433!16s%2Fg%2F11b69v7p5p!19sChIJP6hLf3n51y0RCoDPG-GHRew?authuser=0&hl=id&rclk=1","Tahu Campur H. ABD. Mahfud Asli Kalasan","4,5","(3.469)","·","Rp 25–50 rb","Jawa Timur","·","·","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNHezpWYH7WWv4w2EDSSfHYxVAYUU1eI5vb_3UZMNQK9zcpUPd9MSGpKJf8IODP-bg5XhTMeuNdgH7bWlM_f9H_e_4JAlstuti1SGogG_gEBRZY1NBW1RuU0cSIdewNfY_tLLM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, kuahnya sedap, dagingnya banyak dan porsinya kenyang.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjl2N3A1cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=UTD3ac6eKvaO4-EPlsLcYA&ei=UTD3ac6eKvaO4-EPlsLcYA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","PQR4+GW8, Jl. Kalasan","· Tutup pukul 22.30","",""
