"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Nasi+Kuning+Sumur+Bandung/data=!4m7!3m6!1s0x2e68e6f88a7d31a9:0xed473ff916073ea8!8m2!3d-6.8859504!4d107.6126331!16s%2Fg%2F11bc7qz9jn!19sChIJqTF9ivjmaC4RqD4HFvk_R-0?authuser=0&hl=id&rclk=1","Nasi Kuning Sumur Bandung","4,5","(369)","·","Rp 1–25.000","Restoran","·","","·","4J77+J36, Jl. Sumur Bandung","Tutup","· Buka Sen pukul 05.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_qlHVU1OxYrLgII5ip7-hs4GiLe2CMDRqF1DMllRY7cGI1GT4N6UhdodWxxMQf4Unjk_P8GnrXN9cgsKZwZAIzKLTlZGV4-6ohdrwbmlw_KbdiM5hYohwN88wc-OwEnvQPN2f4Q=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak...harga standar""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiYzdxejlqbhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=z0v3ae2oKp3x4-EPm8DFcA&ei=z0v3ae2oKp3x4-EPm8DFcA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Rumah+Makan+Minang+Bahagia/data=!4m7!3m6!1s0x2e68e5b17ef7b64b:0x803c0200766c0fb!8m2!3d-6.8948754!4d107.5419196!16s%2Fg%2F1hm1wp522!19sChIJS7b3frHlaC4R-8BmByDAAwg?authuser=0&hl=id&rclk=1","Rumah Makan Minang Bahagia","4,6","(516)","·","Rp 25–50 rb","Padang","·","","·","Jl. HMS Mintareja Sarjana Hukum No.3","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwWS-ajcG_1pJMbCNWgjf6bKI6PcBOLTxJGJ4EFFz5DJ-h4MXFYEALd2OEidklXeF0KQlpMd56FJK4Dl62_wCEjPm2jolg8SfmXkAF0NZrH--kLccE0AZzBpif_ThctZs7zKms=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak2 mantap deh gak kalah sama resto","","","","Padang","yang lain"""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Siang+Malam/data=!4m7!3m6!1s0x2e68e63826ac2cb7:0x79f65a49eb0b4c87!8m2!3d-6.9092767!4d107.6093396!16s%2Fg%2F11b66fz38c!19sChIJtyysJjjmaC4Rh0wL60la9nk?authuser=0&hl=id&rclk=1","Rumah Makan Padang Siang Malam","4,5","(20)","·","Rp 1–25.000","Padang","·","","3JR5+7PP, Jl. Purnawarman","","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9sdMhorQXVKdcbG_lWgZKWb_MB7H8h1N_QO5hfxcyp-MMWnQC20aY_3_tNYfMTZ2_AQf5ct35v8Z0e2NNdPEX9PQ7GJS39e1RFMazaGxxKG_gkJ5AgUU-IPANGB8nhhEN8gob=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak makanan","","","","padang","dengan harga standar"""
"https://www.google.com/maps/place/Rumah+Makan+Padang/data=!4m7!3m6!1s0x2e68e65e4bbe7d1b:0xc82c77bd5876bd19!8m2!3d-6.8902156!4d107.5996038!16s%2Fg%2F11fy4k3gvs!19sChIJG32-S17maC4RGb12WL13LMg?authuser=0&hl=id&rclk=1","Rumah Makan Padang","4,2","(29)","·","Rp 25–50 rb","Padang","·","","Jl. Jurang No.1","","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0QD16spRfCTAirYewd3Fo2UTp2dd1rz7O2f-T4WdsW5YWZSGzMFaAfSLrh_I4PgfjLp3-ZGn3i0oRuNh2viALrltylc0_RpSAbw2UIK1GWWLrOx1-5qdWWqvXQXmpwXdGjV2O=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tipikal rasa makanan","","","","Padang","."""
"https://www.google.com/maps/place/Rm+Simpang+Tigo+2/data=!4m7!3m6!1s0x2e68e6f6ad740dbd:0x12a56a2d606f41b9!8m2!3d-6.8822032!4d107.6044309!16s%2Fg%2F11f9hrx_cs!19sChIJvQ10rfbmaC4RuUFvYC1qpRI?authuser=0&hl=id&rclk=1","Rm Simpang Tigo 2","","","","","Padang","·","","·","Jl. Ciumbuleuit No.30","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbvUVjNeINsTeJYIFkiy5-xdYGgfwZwZYiSuO0sNEcinqi1LaTcxwSsYcTznWrGRdhNonPbBwI5hAGF7A-CFcPL0cce9Vop0YxZ9VKimrR3VDb9_4156C-jQJW7UB7axeh2sA=w80-h106-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/cumi+saus+padang+testing/data=!4m7!3m6!1s0x2e68e646750b6dfb:0x3d03ed874194d9ed!8m2!3d-6.9035158!4d107.6081118!16s%2Fg%2F11c44116_m!19sChIJ-20LdUbmaC4R7dmUQYftAz0?authuser=0&hl=id&rclk=1","cumi saus padang testing","5,0","(2)","","","Padang","·","","Jl. Tamansari No.1","","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8E3CKx6WgbgvtW6iEIHY9g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=287.16156&pitch=0&thumbfov=100","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Sate+Padang+Setia+Muda/data=!4m7!3m6!1s0x2e68e6675ada368d:0x7ec6165222be083!8m2!3d-6.8935009!4d107.5971818!16s%2Fg%2F11hbg9x8jw!19sChIJjTbaWmfmaC4Rg-ArImVh7Ac?authuser=0&hl=id&rclk=1","Sate Padang Setia Muda","4,5","(18)","","","Sate","·","","Jl. Sukajadi No.52","","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuhh2Qk28rmHiaUCxU8o5uOqM5Q1bMghyHdh_KfU0hb2HRcMiwKbvrX8a_WE-Z-EUYcO9hnkg23dsYw0NGBa7wO8dPDzocc3VsPIZZeDVS9dzu543TldoJwYYepX9HuUdDKoZ_=w80-h142-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/RM+Tuah+Bundo/data=!4m7!3m6!1s0x2e68e6731f97a5dd:0xd3df4f727ae229f5!8m2!3d-6.9071678!4d107.5829034!16s%2Fg%2F11cn0ms6dh!19sChIJ3aWXH3PmaC4R9SnienJP39M?authuser=0&hl=id&rclk=1","RM Tuah Bundo","4,6","(214)","·","Rp 25–50 rb","Padang","·","","·","Jl. LMU Subagio No.42","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYc2z27NGgNEHhLwlnKHF9nyDLJnJQi_jukoRNLw6lpjKV1dnM54wa0vb8T6tV9lOQn4KW2PDKV-j-9E-hO03h3kBEM-CEkNHjp9PNDtQWa8e2jOST_Tp3yNp5IS8d5ZSTVp9s=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Best","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbjBtczZkaBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=z0v3ae2oKp3x4-EPm8DFcA&ei=z0v3ae2oKp3x4-EPm8DFcA&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","padang","food lekoh banget bumbunya, dari jaman sd ga berubah"""
"https://www.google.com/maps/place/Warung+Makan+Padang/data=!4m7!3m6!1s0x2e68e65508aa6acd:0x2e79883ef0bafdad!8m2!3d-6.8885699!4d107.6190544!16s%2Fg%2F11gfh6z421!19sChIJzWqqCFXmaC4Rrf268D6IeS4?authuser=0&hl=id&rclk=1","Warung Makan Padang","4,0","(5)","","","Padang","·","","Jl. Sekeloa No.35","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-Jjct4Viu-8IVH_VcaRrR_hGPoScvfoFflz5Z2gVwn--HzYkZeSz7xUFDqJpNwfq-x4iFBJQFtGLStWmFR7CIoHY32f54VLJmKa1xRleq0K3wbcMFCE0KfOgeI0qf4WtO9tU=w163-h92-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Sambalado/data=!4m7!3m6!1s0x2e68e6c24919bb85:0x85c485ed0caefd9a!8m2!3d-6.8649416!4d107.6055757!16s%2Fg%2F11b6skbzqd!19sChIJhbsZScLmaC4Rmv2uDO2FxIU?authuser=0&hl=id&rclk=1","Rumah Makan Padang Sambalado","4,2","(45)","","","Padang","·","","Jl. Ciumbuleuit No.172","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMBPfBBpKPAE6nnvrPrLRKfe08mGmL3pSZDOgbhPhMYM-CJ7XqJnbPWEiI8ySDUyF5wY-C6_QcBhazG2m7mrhnU8PiWGURdEOQ9DcKCSlWyhyDk3jROFD2cxdTFzMJXYc1_Ls=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Maknyos... top markotop... harga bersahabat""","","","","",""
"https://www.google.com/maps/place/Naspad+Goeloeng+%28+KQ+Bunga+Tanjung+masakan+Padang+%29/data=!4m7!3m6!1s0x2e68e7afe59519fd:0x5a0f2077a8a5b429!8m2!3d-6.8865742!4d107.6004632!16s%2Fg%2F11nxnptmz7!19sChIJ_RmV5a_naC4RKbSlqHcgD1o?authuser=0&hl=id&rclk=1","Naspad Goeloeng ( KQ Bunga Tanjung masakan Padang )","5,0","(3)","","","Padang","·","","Indomaret, sebrang, Jl. Jurang No.69","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHgP5_vMNje-AD6_X9zRNcM9k7-wJ-qzvaJLvQssh_xA8YwasJ4z0xNXGFSM3w-Ab1iz9EA6D6qwzQOYghqI4Io6-w94hENMaNpozSibs2423ST0pvnq7Kc0vktTnrYPfeFYc4e=w122-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFueG5wdG16NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=z0v3ae2oKp3x4-EPm8DFcA&ei=z0v3ae2oKp3x4-EPm8DFcA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Bawa pulang",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Simpang+Tigo/data=!4m7!3m6!1s0x2e68e6600ec08d7d:0x1fe467a19497d3cc!8m2!3d-6.888064!4d107.5972166!16s%2Fg%2F11gx_ndn6g!19sChIJfY3ADmDmaC4RzNOXlKFn5B8?authuser=0&hl=id&rclk=1","Rumah Makan Padang Simpang Tigo","5,0","(2)","","","Padang","·","","Jl. Sukamaju No.3","","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7Ll3ZKV3UDERzmajyKL13CaLJ79rHaPRtI8BBYB9FHUzmrf_gCiSnXgpWq6QOIupLdegmB1BKkXooflPEx_HsP-BtWYeFy0fu7NL5fUvMIPaGiSKyMMtx_7HP-1WLxaO0Z4qX=w80-h142-k-no","","Makan di tempat","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Rumah+Makan+Kota+Buana/data=!4m7!3m6!1s0x2e68eed9fcb4cd71:0x3e8fb2df23f7098c!8m2!3d-6.9759842!4d107.5698105!16s%2Fg%2F1hm53fsxp!19sChIJcc20_NnuaC4RjAn3I9-yjz4?authuser=0&hl=id&rclk=1","Rumah Makan Kota Buana","4,4","(287)","·","Rp 25–50 rb","Indonesia","·","","2HF9+JW3, Jl. Terusan Kopo-Soreang","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHabAE1UGDs0Q1x24khQGEBYWIaXf7qIqef-gujRZGlJjhojQa7Jx-8LmCGMZ2_dPkrsliJUfFIMQJuzB0675fKWherC1CWfRwbn_JRIL7Yi9Rkj-h8Pk2D5ZjZc2nnD1uOryvV6Q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dengan rasa bumbu","","","","Padang","asli rendangnya maknyuzzzz"""
"https://www.google.com/maps/place/Sate+Padang+Pariamaan+Sawunggaling/data=!4m7!3m6!1s0x2e68e648acf81e11:0xf6e92c57c8f7e379!8m2!3d-6.9028136!4d107.6102838!16s%2Fg%2F11f_g5tr44!19sChIJER74rEjmaC4ReeP3yFcs6fY?authuser=0&hl=id&rclk=1","Sate Padang Pariamaan Sawunggaling","4,3","(3)","","","Sate","·","","Jl. Ranggagading No.8-10","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVJF-hTDFZRCbrcdNkBL_4tKp50SLw4DUhwmq9nIS2KPf0Q4JDkZzVGcjogx0SzxCNvniJPMmfZNErMinwScVvWmKZItgkbbAASoGzVhDghUAbCX6WL7LDzksPpzZjfYJu68p3=w122-h92-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/Sate+Padang+Pak+Datuk/data=!4m7!3m6!1s0x2e68e625a2f7e3fd:0x511b874855d8e417!8m2!3d-6.9207584!4d107.6080315!16s%2Fg%2F11c1vd_szh!19sChIJ_eP3oiXmaC4RF-TYVUiHG1E?authuser=0&hl=id&rclk=1","Sate Padang Pak Datuk","4,4","(303)","·","Rp 25–50 rb","Sate","·","","·","Jl. Cikapundung Barat No.01","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6Y1Quo5SYBStu9KPMjYhZqofW3dWFYNYhkDdTWezmPIWDEYpF58kDbfbhxZg3faHn7pnNWjnvTZRBw6SUNSRy2t3iaTnVmj_xpzcAjCvdLW_UnB5SPcUIsXe0MPYv7dpFDhSKIg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Sate","","","","padang","yg sudah cukup lama di cikapundung rasanya lumayan enak."""
"https://www.google.com/maps/place/Masakan+Padang+Panorama/data=!4m7!3m6!1s0x2e68e69aec243939:0x91cf7b4a1143afbf!8m2!3d-6.8759895!4d107.5841643!16s%2Fg%2F11c1xfjzxh!19sChIJOTkk7JrmaC4Rv69DEUp7z5E?authuser=0&hl=id&rclk=1","Masakan Padang Panorama","4,6","(31)","·","Rp 1–25.000","Padang","·","","Jl. Sukahaji No.51","","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkf06Hg0bIAqHdrA7SJJmvBPQ56a0SchNYEtKP3Wb43w--v0Cv0ggv5NBSv4hXkbMUlJwtIsb_KAUjMCXrQIkLsXFO7FmCIFkBEPcGFHSFORrLReOAHDRwW7rwCnLSGEIAB7yJ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak.""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Muaro+Sari+Padang/data=!4m7!3m6!1s0x2e68e6e3e84f050b:0x56db81eeaf93811!8m2!3d-6.8726267!4d107.617085!16s%2Fg%2F11b6hsz2zv!19sChIJCwVP6OPmaC4RETj56h64bQU?authuser=0&hl=id&rclk=1","Rumah Makan Muaro Sari Padang","5,0","(2)","","","Padang","·","","Jl. Dagopojok No.23","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhE7zoT6Vg86RWEam0itf0UfvaM5ye56lnLjcszOLme_xY2w4x5WBpI_9BYlUypXH-mNz_FZ4OGeG-whGse4uaIc8T5IOF8nZ4IZjeR7rxPU5bnYa9j7IupzPEh5PEjBbBDylOQKiaTYi0Ak85dzGRzrCvLsWWC3DXsaXibAgMnunS6DdYGBg65lsuPPNSV-S3-S8wo=w122-h92-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/RM+Padang+Hikmah/data=!4m7!3m6!1s0x2e68e63613b8df13:0x875afb002c9a5a1c!8m2!3d-6.9084344!4d107.6144265!16s%2Fg%2F11b6dn_6g0!19sChIJE9-4EzbmaC4RHFqaLAD7Woc?authuser=0&hl=id&rclk=1","RM Padang Hikmah","4,0","(56)","","","Padang","·","","Jl. Ambon No.3","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAuhbERx0RB7nqjVVvqGBYi1KCOo1NrSdUV9MnueJQFNw1GHxvdeJvh1jPCehGOXy4y8paVs1wg7ZXfTBRNdA2jHmmg1AN2U6026n-iXROtBoE8LySOOWWXzdjQgCAVFzwCzdQ=w80-h106-k-no","","Makan di tempat","","","","Bawa pulang",""
"https://www.google.com/maps/place/RM.+Nasi+Padang+Putra+Tanjung/data=!4m7!3m6!1s0x2e68e68aa2c9ce77:0x6cac43e4a42bd544!8m2!3d-6.8838347!4d107.5982939!16s%2Fg%2F1tdj813x!19sChIJd87JoormaC4RRNUrpORDrGw?authuser=0&hl=id&rclk=1","RM. Nasi Padang Putra Tanjung","3,7","(29)","·","Rp 1–25.000","Padang","·","","4H8X+F87","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgRMtuXJceG69S3fcGX8p3hCjpN8LVo6GEJmNJvZOgjr-UbCcxXVEvifJ_Cpj0P2OrtMvwVKGhoQjLCDDUUOJh8_GpFvapYvVmbdG7vBtVr-rPgeXRl1icseS1rFLuAEjPldVS=w163-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXRkajgxM3gYAToDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=z0v3ae2oKp3x4-EPm8DFcA&ei=z0v3ae2oKp3x4-EPm8DFcA&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","Bawa pulang",""
"","","","","","","","","","","","","","","","","","","","",""
