"hfpxzc href","qBF1Pd","W4Efsd","Cw1rxd","R8c4Qb"
"https://www.google.com/maps/place/Cihampelas/data=!4m7!3m6!1s0x2e68e64411d471cd:0x77efba9919e0269c!8m2!3d-6.9018558!4d107.6045364!16s%2Fg%2F11nbb4w2ht!19sChIJzXHUEUTmaC4RnCbgGZm673c?authuser=0&hl=id&rclk=1","Cihampelas","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Yomart+Tamansari/data=!4m7!3m6!1s0x2e68e645de511a5d:0xd1c82bac813b6d80!8m2!3d-6.902351!4d107.608061!16s%2Fg%2F11c709m0dv!19sChIJXRpR3kXmaC4RgG07gawryNE?authuser=0&hl=id&rclk=1","Yomart Tamansari","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Universitas+Padjadjaran/data=!4m7!3m6!1s0x2e68e653a2a9dae7:0xf152e98e9a83ac7b!8m2!3d-6.89316!4d107.61782!16s%2Fg%2F11g6nl3g7l!19sChIJ59qpolPmaC4Re6yDmo7pUvE?authuser=0&hl=id&rclk=1","Universitas Padjadjaran","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pangkalan+Angkot+RSHS/data=!4m7!3m6!1s0x2e68e667f4ad6977:0x63f2d9a05d08ac64!8m2!3d-6.89651!4d107.59753!16s%2Fg%2F11tfp5jwpk!19sChIJd2mt9GfmaC4RZKwIXaDZ8mM?authuser=0&hl=id&rclk=1","Pangkalan Angkot RSHS","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Masjid+Ar+-+Rahim/data=!4m7!3m6!1s0x2e68e6fa379f6257:0xfaee7e0f9c34609c!8m2!3d-6.88066!4d107.61194!16s%2Fg%2F11dxlg3d32!19sChIJV2KfN_rmaC4RnGA0nA9-7vo?authuser=0&hl=id&rclk=1","Masjid Ar - Rahim","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Dipati+Ukur%2F+Hotel+Neo/data=!4m7!3m6!1s0x2e68e65431af973d:0xe63e8bfd31aeeecf!8m2!3d-6.8898!4d107.6165!16s%2Fg%2F11x6t4pqbn!19sChIJPZevMVTmaC4Rz-6uMf2LPuY?authuser=0&hl=id&rclk=1","Dipati Ukur/ Hotel Neo","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Simpang+Sultan+Tirtayasa+-+Trunojoyo+1/data=!4m7!3m6!1s0x2e68e649367c05c7:0x3a0ef76622390f80!8m2!3d-6.90266!4d107.61397!16s%2Fg%2F11yx857z9k!19sChIJxwV8NknmaC4RgA85Imb3Djo?authuser=0&hl=id&rclk=1","Simpang Sultan Tirtayasa - Trunojoyo 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Dago+2/data=!4m7!3m6!1s0x2e68e64f3022579b:0xcb075d1b9e17a6ad!8m2!3d-6.9018!4d107.61194!16s%2Fg%2F11tfp5lc12!19sChIJm1ciME_maC4RraYXnhtdB8s?authuser=0&hl=id&rclk=1","Dago 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Gereja+GII+Hok+Im+Tong+Dago/data=!4m7!3m6!1s0x2e68e64fb76cdc6b:0xfdd1bc8ac2f0d06d!8m2!3d-6.898743!4d107.612002!16s%2Fg%2F11gh1nf3jb!19sChIJa9xst0_maC4RbdDwwoq80f0?authuser=0&hl=id&rclk=1","Gereja GII Hok Im Tong Dago","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pasar+Sederhana/data=!4m7!3m6!1s0x2e68e65e40d8835d:0x82fc66c0b2f48fce!8m2!3d-6.89103!4d107.5996!16s%2Fg%2F11c2y82jkt!19sChIJXYPYQF7maC4Rzo_0ssBm_II?authuser=0&hl=id&rclk=1","Pasar Sederhana","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Butik+Dukomsel/data=!4m7!3m6!1s0x2e68e64f02b77db1:0x55cd5089ebb76ac7!8m2!3d-6.900399!4d107.612575!16s%2Fg%2F11hd8hp72g!19sChIJsX23Ak_maC4Rx2q364lQzVU?authuser=0&hl=id&rclk=1","Butik Dukomsel","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Terminal+Bus+Sadang+Serang/data=!4m7!3m6!1s0x2e68e7ab85f6218b:0x30492345a075cf41!8m2!3d-6.8912553!4d107.6249554!16s%2Fg%2F1pzx5sz5d!19sChIJiyH2havnaC4RQc91oEUjSTA?authuser=0&hl=id&rclk=1","Terminal Bus Sadang Serang","Perhentian bus","","Rute"
"https://www.google.com/maps/place/UNPAD+Dipatiukur/data=!4m7!3m6!1s0x2e68e6539bc351fd:0xe804251460da78d0!8m2!3d-6.89311!4d107.61807!16s%2Fg%2F11s7_48m0m!19sChIJ_VHDm1PmaC4R0HjaYBQlBOg?authuser=0&hl=id&rclk=1","UNPAD Dipatiukur","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Taman+Segitiga+Trunojoyo+1/data=!4m7!3m6!1s0x2e68e64eab993c1d:0x714056fcca52b299!8m2!3d-6.90208!4d107.61532!16s%2Fg%2F11mzfpnx8s!19sChIJHTyZq07maC4RmbJSyvxWQHE?authuser=0&hl=id&rclk=1","Taman Segitiga Trunojoyo 1","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Taman+Segitiga+Trunojoyo+2/data=!4m7!3m6!1s0x2e68e64eabee6125:0xb2c9afa955e25098!8m2!3d-6.902!4d107.6153!16s%2Fg%2F11yx84bckl!19sChIJJWHuq07maC4RmFDiVamvybI?authuser=0&hl=id&rclk=1","Taman Segitiga Trunojoyo 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Taman+Radio+A/data=!4m7!3m6!1s0x2e68e648cbbeb3e3:0xe4c10fef6cf94ea7!8m2!3d-6.902637!4d107.61143!16s%2Fg%2F11hd8hrmtg!19sChIJ47O-y0jmaC4Rp075bO8PweQ?authuser=0&hl=id&rclk=1","Taman Radio A","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Cafe+Click/data=!4m7!3m6!1s0x2e68e64607a65233:0x9580772a17dc45ce!8m2!3d-6.902612!4d107.609127!16s%2Fg%2F11c6rl4m24!19sChIJM1KmB0bmaC4RzkXcFyp3gJU?authuser=0&hl=id&rclk=1","Cafe Click","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Linggawastu/data=!4m7!3m6!1s0x2e68e646eacfb5b5:0x761157a03d56aea!8m2!3d-6.90397!4d107.60545!16s%2Fg%2F11c6djsc9t!19sChIJtbXP6kbmaC4R6mrVA3oVYQc?authuser=0&hl=id&rclk=1","Linggawastu","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Gasibu/data=!4m7!3m6!1s0x2e68e64dad0a846d:0x6d620d12d7003834!8m2!3d-6.8991978!4d107.618026!16s%2Fg%2F11f5g03wkg!19sChIJbYQKrU3maC4RNDgA1xINYm0?authuser=0&hl=id&rclk=1","Gasibu","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Simpang+Sultan+Tirtayasa+-+Trunojoyo+2/data=!4m7!3m6!1s0x2e68e6493ae97a5f:0x50dd687a21e9af85!8m2!3d-6.90308!4d107.6135!16s%2Fg%2F11yx83cglt!19sChIJX3rpOknmaC4Rha_pIXpo3VA?authuser=0&hl=id&rclk=1","Simpang Sultan Tirtayasa - Trunojoyo 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pajajaran/data=!4m7!3m6!1s0x2e68e64745521b43:0xfce328c5056bb021!8m2!3d-6.90722!4d107.60521!16s%2Fg%2F1jky2gvn0!19sChIJQxtSRUfmaC4RIbBrBcUo4_w?authuser=0&hl=id&rclk=1","Pajajaran","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Universitas+Pasundan/data=!4m7!3m6!1s0x2e68e646499de58d:0xeb8db3cd4c024f17!8m2!3d-6.904735!4d107.608034!16s%2Fg%2F11f5g06197!19sChIJjeWdSUbmaC4RF08CTM2zjes?authuser=0&hl=id&rclk=1","Universitas Pasundan","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pertigaan+Pasar+Sederhana/data=!4m7!3m6!1s0x2e68e65e4cbbb929:0xf49a31cc7c810ab4!8m2!3d-6.89004!4d107.59977!16s%2Fg%2F11td4k39gg!19sChIJKbm7TF7maC4RtAqBfMwxmvQ?authuser=0&hl=id&rclk=1","Pertigaan Pasar Sederhana","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Surapati+2/data=!4m7!3m6!1s0x2e68e64d21671beb:0xb999f6f5eb07eaf8!8m2!3d-6.899192!4d107.6204566!16s%2Fg%2F11g6nlr6sz!19sChIJ6xtnIU3maC4R-OoH6_X2mbk?authuser=0&hl=id&rclk=1","Surapati 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Ayam+Goreng+Suharti/data=!4m7!3m6!1s0x2e68e6f451b133c1:0x99e3785ca84abf23!8m2!3d-6.88428!4d107.60159!16s%2Fg%2F11c6cnv5lc!19sChIJwTOxUfTmaC4RI79KqFx445k?authuser=0&hl=id&rclk=1","Ayam Goreng Suharti","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TK+Trisula+Perwari/data=!4m7!3m6!1s0x2e68e65d93be6d4f:0x6ca07916f2954e0d!8m2!3d-6.89417!4d107.59913!16s%2Fg%2F11c2y7_f0z!19sChIJT22-k13maC4RDU6V8hZ5oGw?authuser=0&hl=id&rclk=1","TK Trisula Perwari","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Jalan+Waspada/data=!4m7!3m6!1s0x2e68e65e0d1cac27:0xd31ffce791302e77!8m2!3d-6.89208!4d107.5992!16s%2Fg%2F11z15r1nm8!19sChIJJ6wcDV7maC4Rdy4wkef8H9M?authuser=0&hl=id&rclk=1","Jalan Waspada","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Universitas+Pasundan+Kampus+2/data=!4m7!3m6!1s0x2e68e64649b30141:0xb911e2e8d2dc2bb6!8m2!3d-6.904639!4d107.608089!16s%2Fg%2F11hd8hnky7!19sChIJQQGzSUbmaC4Rtivc0ujiEbk?authuser=0&hl=id&rclk=1","Universitas Pasundan Kampus 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Jalan+Sultan+Agung/data=!4m7!3m6!1s0x2e68e648fcc220b5:0xd10d39203f0a104a!8m2!3d-6.90436!4d107.61247!16s%2Fg%2F11mzfptcvy!19sChIJtSDC_EjmaC4RShAKPyA5DdE?authuser=0&hl=id&rclk=1","Jalan Sultan Agung","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Seberang+Gedung+Sate/data=!4m7!3m6!1s0x2e68e64c6ecc0c7f:0x4ba9ec3dc5967ac1!8m2!3d-6.90123!4d107.61758!16s%2Fg%2F11mzfl1bp9!19sChIJfwzMbkzmaC4RwXqWxT3sqUs?authuser=0&hl=id&rclk=1","Seberang Gedung Sate","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pusdiklat+Geologi+Cisitu/data=!4m7!3m6!1s0x2e68e6faff0a226d:0x141fa12dbbe8f03d!8m2!3d-6.8796593!4d107.6120099!16s%2Fg%2F11c70bwf_1!19sChIJbSIK__rmaC4RPfDouy2hHxQ?authuser=0&hl=id&rclk=1","Pusdiklat Geologi Cisitu","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Abdul+Rivai/data=!4m7!3m6!1s0x2e68e641331236e9:0x6790a51b0bff808d!8m2!3d-6.90445!4d107.60363!16s%2Fg%2F11f5g03p5_!19sChIJ6TYSM0HmaC4RjYD_CxulkGc?authuser=0&hl=id&rclk=1","Abdul Rivai","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Bank+Sinarmas+Abdul+Rivai/data=!4m7!3m6!1s0x2e68e64134f98bfd:0x106a50c27a559784!8m2!3d-6.90426!4d107.60361!16s%2Fg%2F11c6cnt_ly!19sChIJ_Yv5NEHmaC4RhJdVesJQahA?authuser=0&hl=id&rclk=1","Bank Sinarmas Abdul Rivai","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Taman+Radio+B/data=!4m7!3m6!1s0x2e68e648cbfb56d3:0x562c91f31c6bfa27!8m2!3d-6.90271!4d107.61159!16s%2Fg%2F11tfp55jvw!19sChIJ01b7y0jmaC4RJ_prHPORLFY?authuser=0&hl=id&rclk=1","Taman Radio B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Gedung+Sate/data=!4m7!3m6!1s0x2e68e64c6c4d3f89:0x892014f7e8763695!8m2!3d-6.90138!4d107.61733!16s%2Fg%2F11yx7_rk5h!19sChIJiT9NbEzmaC4RlTZ26PcUIIk?authuser=0&hl=id&rclk=1","Gedung Sate","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Dokter+Anak+Hartamant/data=!4m7!3m6!1s0x2e68e643dd4563e3:0x3dca6334f7775232!8m2!3d-6.90216!4d107.60232!16s%2Fg%2F11gh1ngxm_!19sChIJ42NF3UPmaC4RMlJ39zRjyj0?authuser=0&hl=id&rclk=1","Dokter Anak Hartamant","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Dinas+Kesehatan+Provinsi+Jabar/data=!4m7!3m6!1s0x2e68e64256f61ead:0x1c91a88063170013!8m2!3d-6.90038!4d107.60032!16s%2Fg%2F11gh1nkkl6!19sChIJrR72VkLmaC4REwAXY4CokRw?authuser=0&hl=id&rclk=1","Dinas Kesehatan Provinsi Jabar","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Komplek+PPTM/data=!4m7!3m6!1s0x2e68e6faffb40409:0x2e07716d6e7bfaef!8m2!3d-6.87907!4d107.61254!16s%2Fg%2F11vw_vfwzb!19sChIJCQS0__rmaC4R7_p7bm1xBy4?authuser=0&hl=id&rclk=1","Komplek PPTM","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pasar+Kembang+Wastukencana/data=!4m7!3m6!1s0x2e68e646512f9eb3:0x4a4005153afe25b1!8m2!3d-6.90496!4d107.60736!16s%2Fg%2F1jkxqm9gr!19sChIJs54vUUbmaC4RsSX-OhUFQEo?authuser=0&hl=id&rclk=1","Pasar Kembang Wastukencana","Perhentian bus","","Rute"
"https://www.google.com/maps/place/TRL-ID/data=!4m7!3m6!1s0x2e68e6f37ab586e5:0x4edb2b8a98d2c123!8m2!3d-6.8816943!4d107.6000883!16s%2Fg%2F11b7m971bc!19sChIJ5Ya1evPmaC4RI8HSmIor204?authuser=0&hl=id&rclk=1","TRL-ID","Perhentian bus","","Situs Web"
"https://www.google.com/maps/place/Akademi+Pariwisata+NHI/data=!4m7!3m6!1s0x2e68e6f4ef464881:0x75c167fbb75c4f!8m2!3d-6.884129!4d107.59976!16s%2Fg%2F11dxb4322z!19sChIJgUhG7_TmaC4RT1y3-2fBdQA?authuser=0&hl=id&rclk=1","Akademi Pariwisata NHI","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Pasar+Sederhana+2/data=!4m7!3m6!1s0x2e68e65e4622944b:0xb0f0676c2741df38!8m2!3d-6.89067!4d107.59961!16s%2Fg%2F11tfp52wbm!19sChIJS5QiRl7maC4RON9BJ2xn8LA?authuser=0&hl=id&rclk=1","Pasar Sederhana 2","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Hotel+The+One+O+One+B/data=!4m7!3m6!1s0x2e68e648131ca4c1:0xf1c168852bb9617b!8m2!3d-6.90642!4d107.61069!16s%2Fg%2F11td4jr4pw!19sChIJwaQcE0jmaC4Re2G5K4VowfE?authuser=0&hl=id&rclk=1","Hotel The One O One B","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Terminal+Dago/data=!4m7!3m6!1s0x2e68e6e01b33127d:0x509eccd8fb2d3d1c!8m2!3d-6.8670573!4d107.6210659!16s%2Fg%2F1jkz4vrv3!19sChIJfRIzG-DmaC4RHD0t-9jMnlA?authuser=0&hl=id&rclk=1","Terminal Dago","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Sarijadi/data=!4m7!3m6!1s0x2e68e683bfaa9ea3:0x429ba8e8c9879995!8m2!3d-6.88161!4d107.57842!16s%2Fg%2F11tfp4zckh!19sChIJo56qv4PmaC4RlZmHyeiom0I?authuser=0&hl=id&rclk=1","Sarijadi","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Bandung+Electronic+Center/data=!4m7!3m6!1s0x2e68e647e243c29b:0x9a9f4b2641903422!8m2!3d-6.9067858!4d107.6096128!16s%2Fg%2F1jkyfgw07!19sChIJm8JD4kfmaC4RIjSQQSZLn5o?authuser=0&hl=id&rclk=1","Bandung Electronic Center","Perhentian bus","","Rute"
"https://www.google.com/maps/place/Suci+Busline/data=!4m7!3m6!1s0x2e68e795d8d06177:0x1edef5bc4b68443a!8m2!3d-6.90119!4d107.6471!16s%2Fg%2F11ygxz00n1!19sChIJd2HQ2JXnaC4ROkRoS7z13h4?authuser=0&hl=id&rclk=1","Suci Busline","Perhentian bus","","Rute"
"","","","",""
