"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e68e7ea15aab0e5:0xcb59d8b44d1234d1!8m2!3d-6.922934!4d107.6049368!16s%2Fg%2F11h3q1wnwn!19sChIJ5bCqFernaC4R0TQSTbTYWcs?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,4","(597)","·","$$","Stan Pizza","·","·","The Kings Shopping Centre, Jl. Kepatihan No.11-17 Lantai GF - Island Unit #01","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6TwHD5NjSgXKpIOPi84ro6ILZ9AF8TlafgaUmrH-7xSTDSgre4mzTinsFrYfFkOMt7-ZWbSWM_R6xGbxrFiTcetbfwGQjbYmy0f4R0f9XndXd8kkEI1Ha5hHkNTLWWVCh_9sZ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman untuk tekstur pizzanya pas dan enak topingnya banyak""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoM3Exd253bhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mie+Gacoan+Dago/data=!4m7!3m6!1s0x2e68e71c3bc742ed:0xfeb5e24962249315!8m2!3d-6.8887943!4d107.6129594!16s%2Fg%2F11s_yvnhpp!19sChIJ7ULHOxznaC4RFZMkYknitf4?authuser=0&hl=id&rclk=1","Mie Gacoan Dago","4,7","(8.562)","·","Rp 1–25.000","Mi","·","Jl. Dago No.151A","","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE58r1ghSSIB9XW1HCNhO7D569K5wET7EI-dPHh88vB522HAVxGdZZD0tqqxBHwfj7BpobYBZ53sndx1HYhcbiCz0BYlJDpteuXQNy1foA7leiA2iNTyDvtLLn4tR_4xmoA-kupYA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""PELAYANAN NYAA RAMAH DAN MAKANANNYA SELLU ANGET 🤤🤍🤍""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzX3l2bmhwcBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Montera/data=!4m7!3m6!1s0x2e68e718e1083c0d:0x7d8993aa3c360555!8m2!3d-6.8814302!4d107.574498!16s%2Fg%2F11xsv6cpzg!19sChIJDTwI4RjnaC4RVQU2PKqTiX0?authuser=0&hl=id&rclk=1","Pizza Montera","5,0","(24)","·","Rp 25–50 rb","Toko Makanan","·","Jl. Sarimanis No.147","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEI8BwFsViCJNc6LXUfLhY_cTSFTQhCxL5Rr9Wj5hyf0h-d-Y7-qhRkCeZA90QO_DNNZ4gi7ocoIXHz4tLqF9hjOvu1MLoROCzXn37Yur3snN0shDmIJR_kIypFZvPBCRJR2SBE0BJbw0=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza","nya enak banget untuk harga yang sangat affordable!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4c3Y2Y3B6ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Martabak+dan+es+teler+alinka/data=!4m7!3m6!1s0x2e68e949695f9dcb:0x459cd58a71f68ce1!8m2!3d-6.8951117!4d107.6059998!16s%2Fg%2F11y3ml1qzp!19sChIJy51faUnpaC4R4Yz2cYrVnEU?authuser=0&hl=id&rclk=1","Martabak dan es teler alinka","3,1","(19)","","","Martabak","·","Jl. Pelesiran No.68","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3P2lDwEIi6zRiqSaYEJ9uD3VLe-tCt862u4tHkbqGXU6ZORMr9EbrAJZ9zbrGzjzI1O0cFU_IKsrH5ZCSzKjvvCVE1c9Nk3srMi-ujVtwqI0X3zb5lUy7yJ-JWEVpMEC_nRfw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Martabak nya enak kemasan juga,es teler nya juga seger jos pokonya""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5M21sMXF6cBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=N0v3aaW2NrTx4-EP0tLK2QY&ei=N0v3aaW2NrTx4-EP0tLK2QY&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+by+Mariano/data=!4m7!3m6!1s0x2e68e700402e3e5b:0x55323360eff19230!8m2!3d-6.9108601!4d107.6108037!16s%2Fg%2F11y35nn_7l!19sChIJWz4uQADnaC4RMJLx72AzMlU?authuser=0&hl=id&rclk=1","Pizza by Mariano","","","","","Dapur Umum","·","3JQ6+M83, Jl. Braga","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nb-H8f1VdJIqYsB4UluxVQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=99.623886&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/BURGER+LAVER+%28+Burger,+Pizza,+Hotdog,+Kebab,+%29/data=!4m7!3m6!1s0x2e68e7079dba8e53:0x5d0b87e93aacc962!8m2!3d-6.8865746!4d107.6303631!16s%2Fg%2F11lg36rwcy!19sChIJU466nQfnaC4RYsmsOumHC10?authuser=0&hl=id&rclk=1","BURGER LAVER ( Burger, Pizza, Hotdog, Kebab, )","4,6","(23)","","","Pizza","·","Masjid Al Muqorrobin, Jl. Cigadung Raya Timur No.86","","Segera tutup","· 21.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrF5L0z1I54hItJ5WSpQGBqnpubZTalvOdBdnu7RS99RPipcO_ZdoHnWHqPswjWcW5cwyqjPv1vsrVXyeocThAbpqc7COqdXrEguLcJIiJCMMnygCqoXY6ra3xONRYqxrQ85vniw=w80-h106-k-no","","Makan di tempat","Drive-through","Antar tanpa bertemu","","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e68e684158a0ced:0x9b67f0712636a4a1!8m2!3d-6.8826381!4d107.5812037!16s%2Fg%2F11b60j4358!19sChIJ7QyKFYTmaC4RoaQ2JnHwZ5s?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,6","(430)","·","Rp 50–75 rb","Stan Pizza","·","·","Jl. Lemahnendeut No.1","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzlGZRxy9R_emswRotlrZbuie4VT59pHm1cbVedc202eFue4GBtSTXV_Nszv0T9NqKx3kRundJtqg-fEK_2Djode4CtMe3Umz1woDarltdji4IUR386qrfYMpliN4zqwAVtwi4mRCsr4xP=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan nya bagus,","pizza","nya selalu fresh dan enak😋""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjBqNDM1OBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=O0v3adbJEI6d4-EPqNXw-Qs&ei=O0v3adbJEI6d4-EPqNXw-Qs&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Canary+Pizza+House/data=!4m7!3m6!1s0x2e68e6269a63fb37:0xe35ca603fa6d72fe!8m2!3d-6.923447!4d107.6052377!16s%2Fg%2F1pzxpbncm!19sChIJN_tjmibmaC4R_nJt-gOmXOM?authuser=0&hl=id&rclk=1","Canary Pizza House","4,1","(33)","","","Pizza","·","Jl. Kepatihan No.10a","","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdcR-SIPrQJrKwLJYvp13HycYGbOuy0o3kWk0tX_XVI-eKkavY27BfZomItdUCokWrAgaejL6SPHC1NtCoYLxTU1MDXj5D6lWut5j9BQVvbl5aCEnJz39EiF1SxvglaghwxIEoug=w80-h142-k-no","","Makan di tempat","Bawa pulang","Antar tanpa bertemu","","",""
"https://www.google.com/maps/place/Warung+Laos+Dago/data=!4m7!3m6!1s0x2e68e71f5faab42d:0x9ee851ed2cf60ce6!8m2!3d-6.8658991!4d107.6261283!16s%2Fg%2F11b6hpbbt7!19sChIJLbSqXx_naC4R5gz2LO1R6J4?authuser=0&hl=id&rclk=1","Warung Laos Dago","4,4","(1.580)","·","$$","Pizza","·","Jl. Raya Golf Dago No.90","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBfxT4_xWZkstZ5fp8SZNr-0JXDUI0U02lM7Ek_0EU2EPB8yPYnB_reF_xrOboXT9mkS1w9txfz5xKL4QQ30C2Dmu7SYqySIVmTEcWPLHz2P6YZjHYG7BMJN4mTa0Gnf-4YE8btA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya tipe tipis ya, pinggiran crunchy banget.""","","","","",""
"https://www.google.com/maps/place/Nusantara+Food+Truck/data=!4m7!3m6!1s0x2e68e75aab18bf35:0x99dfd5b08afd9016!8m2!3d-6.8949538!4d107.6094612!16s%2Fg%2F11r3gpg4br!19sChIJNb8Yq1rnaC4RFpD9irDV35k?authuser=0&hl=id&rclk=1","Nusantara Food Truck","5,0","(2)","","","Restoran","·","Jl. Gelap Nyawang","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbjViLgOD4L8V5-yHSlj4Wc8mbxeecAAW3pZwJxERGgfpr8PrC9qFT5nzZpEpgXP-KbHs8BPoG8ivYZVsmuG8MQzqqIpoM6-9pcmcHLGs0TFlLhjTSe7Zi0ev5KfoGr8TEcjmXGQ=w80-h106-k-no","","","","","","",""
"https://www.google.com/maps/place/KABAAB+-+Tortilla+Pizza,+Wastukencana/data=!4m7!3m6!1s0x2e68e7e10157e439:0x6e0be36ef798c7ec!8m2!3d-6.905349!4d107.6071138!16s%2Fg%2F11sf2s9ll4!19sChIJOeRXAeHnaC4R7MeY927jC24?authuser=0&hl=id&rclk=1","KABAAB - Tortilla Pizza, Wastukencana","","","","","Toko Makanan","·","Gg. Nangkasuni Jl. Wastukencana","","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHs8PEj6DpC58EbVDCmuOy6nntumSAY7ZnH4TJ7zPO39Q73JCMBFW8NbFNMFjxeA7zcmS4Bpqd08tDd_Bzy1DGMzuBf1AcBdzGHOknki1tL5VCrDuzcwxz5hjIdmVLJhzu2eTI=w92-h92-k-no","","Pesan antar","","","","",""
"https://www.google.com/maps/place/Rumah+Donat+N+Pizza+FARAGY/data=!4m7!3m6!1s0x2e68e72c67903a15:0xaede070871d33af1!8m2!3d-6.8685796!4d107.610966!16s%2Fg%2F11l3mc6y2s!19sChIJFTqQZyznaC4R8TrTcQgH3q4?authuser=0&hl=id&rclk=1","Rumah Donat N Pizza FARAGY","5,0","(3)","","","Toko Kue","·","Jl. Gunung Agung Dalam No.54b","","","","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","Pesan antar","","","","",""
"https://www.google.com/maps/place/Bacimut+Pizza+Cibangkong/data=!4m7!3m6!1s0x2e68e793574b856d:0x3905766e1994d8a7!8m2!3d-6.9243939!4d107.6329424!16s%2Fg%2F11vzkmq9x9!19sChIJbYVLV5PnaC4Rp9iUGW52BTk?authuser=0&hl=id&rclk=1","Bacimut Pizza Cibangkong","5,0","(2)","","","Toko Makanan","·","Jl. Cibangkong","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqyYoXo-1QVQNhvUcLj6ic5GKaB7EaiB8eNjTGaeS5cFolIPe_wMy49sjvUM9Iw_Iyp0cJiszLepddJoh05uwCYZawXgaE-V23SrSSdVygYAiVJ23Bw7RY7zTb8PV_-TSClyE=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enakkk + murahh""","","","","",""
"https://www.google.com/maps/place/Domino%27s+Pizza+-+Sudirman+Suites+Apartment/data=!4m7!3m6!1s0x2e68e60f413435f5:0x4910ddd19c7ccd6d!8m2!3d-6.9179353!4d107.5812759!16s%2Fg%2F11dxbhlqsm!19sChIJ9TU0QQ_maC4Rbc18nNHdEEk?authuser=0&hl=id&rclk=1","Domino's Pizza - Sudirman Suites Apartment","4,3","(1.940)","·","$$","Pizza","·","Jl. Jend. Sudirman No.588, RT.006/RW.004","Resto pizza delivery yang berdiri lama","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH68GNc24yLFNkFAUoMJjmtB2TgODImykpXJLmVNgTZX6pLU2f0I8ndsundo3jAO6Mftwke59Yzhe8D0-tTJIlERn_xjvzFCGWdrlCVN8R5DTsxuEYlRdbnsVPlJm_Sz1n0emxu=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak","pizza","-nya,yg triple keju mantep bgt""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkeGJobHFzbRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=O0v3adbJEI6d4-EPqNXw-Qs&ei=O0v3adbJEI6d4-EPqNXw-Qs&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/ming%27s+Pizza/data=!4m7!3m6!1s0x2e68e66a87621ee7:0xa41d625d00e8e2a2!8m2!3d-6.9055227!4d107.5973712!16s%2Fg%2F11yfmq_vvr!19sChIJ5x5ih2rmaC4RouLoAF1iHaQ?authuser=0&hl=id&rclk=1","ming's Pizza","","","","","","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=azGakb9vTLkN7zmXczDR3A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=258.7138&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/Chizz%27in+Pizza/data=!4m7!3m6!1s0x2e68e5bb1ccba5a5:0x1b25b4435f8491c7!8m2!3d-6.9231634!4d107.5628297!16s%2Fg%2F11lngd73z4!19sChIJpaXLHLvlaC4Rx5GEX0O0JRs?authuser=0&hl=id&rclk=1","Chizz'in Pizza","3,9","(18)","","","Pengekspor makanan dan minuman","·","Gg. Delima 2","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSRx0_Dkp3I1VtOHJOyXfBAwexTCp5owf16_f22yjDS7L7KqFZxW1OSOVFMfIFf_2qsLduaBjKQdoL7lEQBWajCdIt_SuXYYd4F07E4kcXgbOaXwtEbszcs6ZJl0LQlQr8L_1Y3Q=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","murce enakk wajib dicoba kalau yang blum nyoba""","","",""
"https://www.google.com/maps/place/Qidza+Pizza+%26+Bakery/data=!4m7!3m6!1s0x2e68e752debcd347:0x796b6a9239603dd3!8m2!3d-6.8948616!4d107.6353033!16s%2Fg%2F11l34ty2lz!19sChIJR9O83lLnaC4R0z1gOZJqa3k?authuser=0&hl=id&rclk=1","Qidza Pizza & Bakery","","","","","Pizza","·","Jl. Pahlawan No.70 Blok C","","Buka","· Tutup Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHdA2MmGeWW44z-fv74Sfhov-eAoOK_ccpaCiSMoFV-wtq6XtVtMf3THvPMNMV3iEI15oTdkDRcSzim7GcQrq36bC_zZBM6cHdIZpES2aUjr87JkFfxiuAF2-VBlAmmpnv5ORC2=w92-h92-k-no","","Makan di tempat","Drive-through","","","",""
"https://www.google.com/maps/place/Martabak+Pizza+Orins+Surya+Sumantri/data=!4m7!3m6!1s0x2e68e71f645d8c03:0xadfd35f9c703f91d!8m2!3d-6.8875551!4d107.5816085!16s%2Fg%2F11wfl6j0_g!19sChIJA4xdZB_naC4RHfkDx_k1_a0?authuser=0&hl=id&rclk=1","Martabak Pizza Orins Surya Sumantri","4,6","(84)","·","Rp 25–50 rb","Martabak","·","Jl. Prof. drg. Soeria Soemantri No.54","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0XF2j_jHSFnLh-TpUXH01IyeyHpD8terH3GB_ZVz3oleH-5_PQrmX2-dA10xtFPsuD03kbcoZwgSqO_tk1AMO97uotmqOzBrgES-GJZaMSDhMxnNwO33aGHwsKO8fruc1lhqTPJadUJar=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Martabak","Pizza","Orins emang gak pernah gagal!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3Zmw2ajBfZxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=O0v3adbJEI6d4-EPqNXw-Qs&ei=O0v3adbJEI6d4-EPqNXw-Qs&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Tokyo+Connection+%26+Pizza+Logy+Ciwalk/data=!4m7!3m6!1s0x2e68e65b9553941f:0x10a63b0bd46cb459!8m2!3d-6.893409!4d107.6045609!16s%2Fg%2F11bbyfbk8x!19sChIJH5RTlVvmaC4RWbRs1As7phA?authuser=0&hl=id&rclk=1","Tokyo Connection & Pizza Logy Ciwalk","4,0","(21)","·","$$","Pizza","·","Cihampelas Walk, Jl. Cihampelas No.160 Broadway Street","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvnu7NGt6KLkZugJYwJLIWURSPjRlS7b7yostH_1nph2DBc3znziubY1Rl-Kp0UfzaAuAxKdEcV8N3jSZZs3VB-M2lES_RXHlVV_KTtp-jp1inQFyYtRtwoFgGkoQx6xLMNGE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini kapan sih diadain lagi di ciwalk?""","","","","",""
"https://www.google.com/maps/place/Super+Pizza+%26+Coffee/data=!4m7!3m6!1s0x2e68c2d64cb7e9ff:0x114ae96598c5f621!8m2!3d-6.8809892!4d107.6389743!16s%2Fg%2F11bbrj6bzb!19sChIJ_-m3TNbCaC4RIfbFmGXpShE?authuser=0&hl=id&rclk=1","Super Pizza & Coffee","2,5","(4)","","","Pizza","·","Jl. Gading Raya Timur No.65","","Segera tutup","· 21.00 · Buka Sen pukul 10.00","https://maps.gstatic.com/tactile/pane/result-no-thumbnail-2x.png","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Pizza.kom/data=!4m7!3m6!1s0x2e68e711a9964c19:0x5433b3ebafd35e34!8m2!3d-6.9124299!4d107.629717!16s%2Fg%2F11hdm9k2z6!19sChIJGUyWqRHnaC4RNF7Tr-uzM1Q?authuser=0&hl=id&rclk=1","Pizza.kom","","","","","Toko Makanan","·","Jl. Belimbing No.7","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bFEcoWcUwTi-lTJ__ufUxg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=279.5347&pitch=0&thumbfov=100","","Pesan antar","","","","",""
"https://www.google.com/maps/place/Waroenk+Pizza/data=!4m7!3m6!1s0x2e68e7006cd3ede9:0xfc7c51ca71449193!8m2!3d-6.8941841!4d107.6280284!16s%2Fg%2F11y3vcxf7h!19sChIJ6e3TbADnaC4Rk5FEccpRfPw?authuser=0&hl=id&rclk=1","Waroenk Pizza","","","","","Restoran","·","Jl. Gagak No.152","","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eHnhozmsgFI17wzzaricBA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=35.265957&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5M3ZjeGY3aBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=O0v3adbJEI6d4-EPqNXw-Qs&ei=O0v3adbJEI6d4-EPqNXw-Qs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Time%2794+gegerkalong+sukasari/data=!4m7!3m6!1s0x2e68e700537b8349:0xbd3a4e2a0b67a85d!8m2!3d-6.8673133!4d107.5799221!16s%2Fg%2F11yj8_7rkb!19sChIJSYN7UwDnaC4RXahnCypOOr0?authuser=0&hl=id&rclk=1","Pizza Time'94 gegerkalong sukasari","4,3","(12)","","","Restoran","·","Jl. Gegerkalong Lebak II No.1","","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGJGn98UJWI_dlTNcaM7p9g1rhER6ueY42c3c1DgDCjVWohKt6JkvUEAjufZuvVfBuRrJzgesDEsjrq6mFYREmpsg_pdY-G895qv2Lj2DCKWzbM40-emq7KjaxYYpNPSffvpz_r6uUn9jf=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan sangat bagus dan pizzanya enakkk bangettt""","","","","",""
"https://www.google.com/maps/place/Santosa+Pizza/data=!4m7!3m6!1s0x2e68e70065167729:0x37d70a2081678da3!8m2!3d-6.8603783!4d107.6307867!16s%2Fg%2F11zkcfpsqh!19sChIJKXcWZQDnaC4Ro41ngSAK1zc?authuser=0&hl=id&rclk=1","Santosa Pizza","","","","","Pizza","·","4JQJ+R94","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0ANGrB_ZJ2HzGz6f3J7UGg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=89.99183&pitch=0&thumbfov=100","","Makan di tempat","Bawa pulang","","","",""
"","","","","","","","","","","","","","","","","","","",""
