"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","M4A5Cf","ah5Ghc 2"
"https://www.google.com/maps/place/Warunk+Upnormal+Sumur+Bandung/data=!4m7!3m6!1s0x2e68e7a149494fa3:0x4cac64c238249f3a!8m2!3d-6.885519!4d107.6130945!16s%2Fg%2F11fhy1dglb!19sChIJo09JSaHnaC4ROp8kOMJkrEw?authuser=0&hl=id&rclk=1","Warunk Upnormal Sumur Bandung","4,5","(2.216)","·","Rp 25–50 rb","Kedai Kopi","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgDnxN7pcl1nYvUOAUFP4IuTycyLkfNJsHJfmcny7xLCviApAuw-8ZGAURkSAwdfGVXMe_uI25Y0jSDu5P3nGRR_SL5Wi_tdvpo-_4rOlTxzi4v_2TF0tQf1fBavemS4s-kn1i=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nyaman, bersih, murah, Wifi kencang, pegawai ramah, makanan enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmaHkxZGdsYhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kjX3ae7KDsmwwcsPgIL86AI&ei=kjX3ae7KDsmwwcsPgIL86AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Kedai+Saudara/data=!4m7!3m6!1s0x2e68e774798f94d1:0x61d90d3d88614927!8m2!3d-6.895841!4d107.6044165!16s%2Fg%2F11j006496c!19sChIJ0ZSPeXTnaC4RJ0lhiD0N2WE?authuser=0&hl=id&rclk=1","Kedai Saudara","5,0","(2)","","","Kafe","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtFNYnsURzl2bg4VELkFosneyzLwdOOmtlL6gH_G69XZ-buiQKeAYmrkHSmKanWYur3rpcCmH1KzDs5zjyfQxQ8sz6-ZP4UVrRshp6ny3yfnN1sodt9v3Sg9Iy-1iNFn78JHU2Ew=w163-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Fuel+Tank+Street+Coffee/data=!4m7!3m6!1s0x2e68e7007f6454df:0x3670a6a89bd9a520!8m2!3d-6.8928749!4d107.6129123!16s%2Fg%2F11y3skz916!19sChIJ31RkfwDnaC4RIKXZm6imcDY?authuser=0&hl=id&rclk=1","Fuel Tank Street Coffee","5,0","(2)","","","Kedai Kopi","·","Jl. Dago No.109","Buka","· Tutup pukul 03.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJdkvaK7sAEx7SyYoiaNDeTbKdeVll9XPoqZCbICLqYkTUWbLm9zKxLNbn5XiMZ7xNh1JfqyDdSPhUPOKheM9jR6sNYLUjR5HUyDudohrBmB_V196rxEM7epoG_ydeSprM-Mdt8w=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kopinya enak, murah lagi + suasana piggir jalan dago yg gokilll""","","","","",""
"https://www.google.com/maps/place/Goodwheel+Companion/data=!4m7!3m6!1s0x4472574029a0fa1d:0x2e88e5755db7495f!8m2!3d-6.8971603!4d107.6110916!16s%2Fg%2F11vpsdjwpq!19sChIJHfqgKUBXckQRX0m3XXXliC4?authuser=0&hl=id&rclk=1","Goodwheel Companion","5,0","(4.194)","","","Kedai Kopi","·","Jl. Badak Singa No.15","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwB_OfN67jbXR8K6FfSXX6K0H9uLYAtvFGUphrUrtMVRGgei4-5UPzyhbixgKJ2Z06QMeou6yaYcTZYe5QVpHNr1YuXc3IN_fwA-LietWzQdmkkia-tRGrspKyyS_VVu2g_q_QDaBJEdaL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, reasonable price, tempatnya juga cozy tapi agak kecil.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2cHNkandwcRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kjX3ae7KDsmwwcsPgIL86AI&ei=kjX3ae7KDsmwwcsPgIL86AI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Teguk+Cihampelas/data=!4m7!3m6!1s0x2e68e7cb456d1b0d:0x7cc445287716ac46!8m2!3d-6.8951614!4d107.6056603!16s%2Fg%2F11kjfk2_0n!19sChIJDRttRcvnaC4RRqwWdyhFxHw?authuser=0&hl=id&rclk=1","Teguk Cihampelas","4,7","(19)","","","Kedai Kopi","·","Jl. Pelesiran No.72","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8kOwGQaX2XN8zU6_JOud4qicMOq9-fFE5FTFt7k9PNZ2bNEFTGkGWqqQH_g-txNTBcK9BErrlKr0d5UDYFa9GrSis6-q6R85tlIi3k0WECHCGixAaYJ0oLeCiFrx0xkb7lUon=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasananya enak buat nongkrong, service karyawannya juga bagus""","","","","",""
"https://www.google.com/maps/place/Fowersix+Coffee/data=!4m7!3m6!1s0x2e68e7a7099294f7:0xee453006a031776a!8m2!3d-6.8857835!4d107.6124371!16s%2Fg%2F11sddt23q4!19sChIJ95SSCafnaC4RancxoAYwRe4?authuser=0&hl=id&rclk=1","Fowersix Coffee","4,8","(4)","","","Kedai Kopi","·","Kalya Hotel, Jl. Sumur Bandung No.7 Lantai 6","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYwj5cgk06-6ZaQstzO8nbZZzU4TE4eFAu6MdMFZ2sW7Rx83pR0Vq-2rrg4k8JeAFuO1gcjv0PVNeEYLl49eYsKglVEd_YrghzjEg_lQ06S3omOWKXNMqOmI4UE5dq_gg3jMkG=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat enak buat santei santei , rasa enak harga terjangkau 🫰🏻""","","","","",""
"https://www.google.com/maps/place/Kedai+48/data=!4m7!3m6!1s0x2e68e70e5f6d8afd:0x3a8fa776ed2569b3!8m2!3d-6.8928089!4d107.6206997!16s%2Fg%2F11nxbfsmxq!19sChIJ_YptXw7naC4Rs2kl7Xanjzo?authuser=0&hl=id&rclk=1","Kedai 48","5,0","(1)","","","Kedai Kopi","·","Jl. Sukasari II No.28","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSav6oc76QFcYKf5E1j3tLbMF3EiMQ8EppyZ5bwfwRFxYfgQpYw1Bx2NhOGuU9mX6uAVkeQohi4tEJigUtHArdiw3wn95Zb0Gcl9iVWI8Si1RcTSslvHF74RQCSYQzROJ7YTA2=w80-h106-k-no","","Makan di tempat","","","","·","Drive-through"
"https://www.google.com/maps/place/Black+bamboo+coffee+house/data=!4m7!3m6!1s0x2e68e792174d9879:0xf37b45fd12d8bb51!8m2!3d-6.8898062!4d107.6076812!16s%2Fg%2F11q23sf86h!19sChIJeZhNF5LnaC4RUbvYEv1Fe_M?authuser=0&hl=id&rclk=1","Black bamboo coffee house","4,5","(4)","","","Kedai Kopi","·","Jl. Kebun Binatang No.6","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQ6TBTc6eG_rImerSjVl_d0qyQUZi7cuqfvqN738oRSXmb4KyAn1wRXwttHUk8hoQHgvnhue2vPVyDYDS9k4FlUeEfx6lUdibDaVAz_D6_nVKCQfU6K4GOjEDScKOaJKIMh0yr=w80-h142-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Lyte+Coffee/data=!4m7!3m6!1s0x2e68e78b5ed0e3df:0xe561abc64733ac2!8m2!3d-6.8957876!4d107.6071793!16s%2Fg%2F11vm00bv8m!19sChIJ3-PQXovnaC4RwjpzZLwaVg4?authuser=0&hl=id&rclk=1","Lyte Coffee","","","","","Kedai Kopi","·","Jl. Pelesiran No.43","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHx7Huf2LkhPdZ0sXBndKtvIk0si1gsnydR22pal7-wyHqOSxFQvCHashby5-0IXiYgIHaI5-Mbo3Z7OGf-zGU769kQibFm-evCJdLykLj-bdMhXVLmSwxr03YZKbuUV-4s3gUpDmADCiRn=w163-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Warung+Mamah+Arsel/data=!4m7!3m6!1s0x2e68e7438b62c25d:0x40400bb7510f5c11!8m2!3d-6.8860463!4d107.606665!16s%2Fg%2F11spplf1gs!19sChIJXcJii0PnaC4REVwPUbcLQEA?authuser=0&hl=id&rclk=1","Warung Mamah Arsel","5,0","(1)","","","Kedai Kopi","·","1 no 91, Jl. Siliwangi Dalam No.155b","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRe5acXtApOvatMndKbU98T9JO03cl3eK4I-LLwfSbiL4D90yrOm8U-CXld9p5GQMh8x5XsQ68rMHPsmuhRfhGexiTD_i23KMxI2_6nEErjOweqUWDyDsqxRmhFPleGCMN3RpdaA=w80-h106-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Kedai+Kareueut+3+Dara/data=!4m7!3m6!1s0x2e68e6304ce57021:0x8463f1ddfc56818a!8m2!3d-6.9161681!4d107.6124606!16s%2Fg%2F11hbnzkw98!19sChIJIXDlTDDmaC4RioFW_N3xY4Q?authuser=0&hl=id&rclk=1","Kedai Kareueut 3 Dara","4,7","(54)","","","Kedai Kopi","·","·","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBWGl_zro_PV4tPv_VQ5JJQsC2HhAIpZEvfPlJnsZORK4v8SHZ_agvIM85iAtIjwe0tUvSM8ybvuXh2X0jOTqAW88YXSDdPg_j-a8TO_Tc_18DrXVMpDNR-TewdCEz7MEUmLY6FQ=w80-h142-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Kedai+Mapan+59/data=!4m7!3m6!1s0x2e68e7ce54e92cf9:0xe7852d68eec20e13!8m2!3d-6.9027459!4d107.6270348!16s%2Fg%2F11jslt0jmv!19sChIJ-SzpVM7naC4REw7C7mgthec?authuser=0&hl=id&rclk=1","Kedai Mapan 59","5,0","(11)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Supratman No.59","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqtL85jWGwFPs1M_NlZ7lZBmo_Lt1L2avEKHLMqPVwj6SwL81XaoWyaGMSK9tePRwZyycqDEKkUkHTqgJ47g_wTq_TTQdOKnzkTzZYX7f_ILsx98SaQ9jB2Vw16kXz7QoRlks5=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nyaman banget tempatnya enak buat nongkrong""","","","","",""
"https://www.google.com/maps/place/Yumlicious/data=!4m7!3m6!1s0x2e68e7004fef79bb:0xf59280484c2d08a!8m2!3d-6.8932439!4d107.6069806!16s%2Fg%2F11xlbfxf7k!19sChIJu3nvTwDnaC4RitDChAQoWQ8?authuser=0&hl=id&rclk=1","Yumlicious","2,5","(2)","","","Kedai Kopi","·","Jl. Kebun Binatang No.33","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBsAqSNbzFrhvkRpEob6jf9cVJgG2yTmtfblLlnBL5KaUz4pMCQkt5hU1SvRXUsCshfO59vTeGvBxMg8T3U7XPy5OSjmGwjcxENqVydoiajSt_RqvUEqOHjHNdTkGhO2Rcksu7OLHf1C8Q=w199-h92-k-no","","Makan di tempat","","","","",""
"https://www.google.com/maps/place/Hiddenplace31/data=!4m7!3m6!1s0x2e68e7836bf8edd7:0x2798d7659c21864c!8m2!3d-6.8971309!4d107.6062148!16s%2Fg%2F11kk95d8df!19sChIJ1-34a4PnaC4RTIYhnGXXmCc?authuser=0&hl=id&rclk=1","Hiddenplace31","5,0","(1)","","","Kedai Kopi","·","Jl. Kb. Bibit Barat No.31","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyloohUhlv1nng-TrrPfwv6OaDciV_DzbqLae-E983FRoQYzH7ywi5GMRwFVdMpCDIpy7i7XkVjjkBHvGd51QUR55U7RBkJ78kgPnLYFtD0rJPVs8A--BYohJG1hMtVKM58f5q=w80-h106-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Kedai+Japra/data=!4m7!3m6!1s0x2e68e70388aafee3:0x913a90902f82193e!8m2!3d-6.9022065!4d107.5902472!16s%2Fg%2F11jg4213rq!19sChIJ4_6qiAPnaC4RPhmCL5CQOpE?authuser=0&hl=id&rclk=1","Kedai Japra","4,8","(34)","","","Restoran","·","Jl. Baladewa Gg. 8 No.50 RT.06/08","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3L6CIzKp1JRX37sugeG8_zPiqDOarsauM65bXY0W_54F2QmI7FdQhNj0hJsqGwEu9w-w4Le5gu37m84d8VGnDV9wFJ3i7T8ZNja1d5pQKqagzRd4Sf8TD3Qbt8Mj2xezK4t2H=w163-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqZzQyMTNycRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kjX3ae7KDsmwwcsPgIL86AI&ei=kjX3ae7KDsmwwcsPgIL86AI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Bawa pulang"
"https://www.google.com/maps/place/12+kopi+Dayang+Sumbi/data=!4m7!3m6!1s0x2e68e720c2e94e3d:0x895248a4e0972c62!8m2!3d-6.8866394!4d107.6118128!16s%2Fg%2F11y2nd30sx!19sChIJPU7pwiDnaC4RYiyX4KRIUok?authuser=0&hl=id&rclk=1","12 kopi Dayang Sumbi","5,0","(1)","","","Kedai Kopi","·","Klinik Jasmine Mq Medika, Jl. Dayang Sumbi No.10","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvPTrM2qWTgG1BXvoa6YXtwJ8vS-TyfMJloIZKaiOaCUnM0sDzQfbAUR45HeaLA0eTvaRENdelo1Mjlw2R7SKjKxHoHsOGnwcuNsK5Oh-J3qUrrfbOaC-X6s_bzrRv33cEnvVs=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended bangettt sii iniii😍""","","","","",""
"https://www.google.com/maps/place/Kedai+16.05/data=!4m7!3m6!1s0x2e68e7f6492727df:0x4b3da9a3715660c3!8m2!3d-6.898528!4d107.609073!16s%2Fg%2F11fm4b9zr6!19sChIJ3ycnSfbnaC4Rw2BWcaOpPUs?authuser=0&hl=id&rclk=1","Kedai 16.05","3,6","(8)","","","Indonesia","·","Balubur Town Square, Jl. Tamansari No.3 blok A05","Segera tutup","· 19.30 · Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA1JPr79n6Exia4CCgC1sEvRUQYRZHIw5MXAvm83j3K_AWIQQyQy7YDSuAbatjTZ8_m2nWTrcDCkLAx9TJNyFJRGyu2sXPHKw6AJKBx94k9glwIIypETcr62hKbSJNFTeOj68EEg=w92-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Kandang+ngopi+%28warung+sabelas%29/data=!4m7!3m6!1s0x2e68e73e3e724909:0x2dc519846f2de24d!8m2!3d-6.898328!4d107.608422!16s%2Fg%2F11y245ghm0!19sChIJCUlyPj7naC4RTeItb4QZxS0?authuser=0&hl=id&rclk=1","Kandang ngopi (warung sabelas)","5,0","(2)","","","Kedai Kopi","·","4J25+M99","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0Bsci30AlN99egNpYrEQrjLFcmNwvtoeF2vBeHkfc23ZHxZYGiz6fIidjZZFMxwEjWhk6PfKtU-3VycCQfc06TZJfxRPB7Yh9xhWDNTbvVxj06DaoRbE9kyjDWHaAp9oU_iYy=w80-h106-k-no","","Makan di tempat","","","","·","Drive-through"
"https://www.google.com/maps/place/Qube+Coffee+and+Cigar/data=!4m7!3m6!1s0x2e68e79c770696b9:0xbdc3d16f8f63aae7!8m2!3d-6.8982128!4d107.6120683!16s%2Fg%2F11smglk3ll!19sChIJuZYGd5znaC4R56pjj2_Rw70?authuser=0&hl=id&rclk=1","Qube Coffee and Cigar","4,7","(28)","","","Kedai Kopi","·","Jl. Badak Singa No.2","Tutup","· Buka Sen pukul 12.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyUrraIHtddBOITpglQmw-LnuFZVL9AIlvTNeatvRUyZFZ6RWSM2zygtXI0CkRmvePZh_pAix9dudu4aO24rVlsNd-MW5rzcgNcMtIPflzfhNp0UlY7M0iavWXSSswIzmxZfrW=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ga Ada menu cigarnya om,mau tau harganya""","","","","",""
"https://www.google.com/maps/place/Khun+Thai+Tea+Coffee+%26+Eat+Dago/data=!4m7!3m6!1s0x2e68ef691b842155:0x2c73ab60ebb563c9!8m2!3d-6.8978843!4d107.6117674!16s%2Fg%2F11rkf1zxq0!19sChIJVSGEG2nvaC4RyWO162Crcyw?authuser=0&hl=id&rclk=1","Khun Thai Tea Coffee & Eat Dago","4,6","(9)","","","Kedai Kopi","·","BadakSinga6 Building, Jl. Badak Singa No.6","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo04XFxXPAQYsJ29Z0gBhfd-8JaeneYrt1MUN2A4JRQu1-1yhbXnZWWS_q5zDf0Vayau2MOX9jHnPHZQeamg74NQFS1juigv5hru2afUnEKTClpqHk12yl2UzLAOApXdM9VQ_mheNdb4Au=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya nyaman, makanannya lumayan, minumannya enak juga.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFya2YxenhxMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzX3aavgMd7KseMPmZ7liA8&ei=kzX3aavgMd7KseMPmZ7liA8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/xixi+gumo/data=!4m7!3m6!1s0x2e68e707b851c7a3:0x481a1cadabcf9dfb!8m2!3d-6.8953373!4d107.6055923!16s%2Fg%2F11vf7xkl_f!19sChIJo8dRuAfnaC4R-53Pq60cGkg?authuser=0&hl=id&rclk=1","xixi gumo","","","","","Kedai Kopi","·","Jl. Pelesiran No.75","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzBMVo7ZSmAAzmkDpeXavWW482HMa695HTWJJ_oZIsoNR3F74mshsHFY4ftF6efTJsaFxVLvAxYON1kMgy1rodMR1x5Fq8y0ouzqeteCAXXDi8BU7w92pLw_c2KBYDY7zu8HVL-w=w92-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/KEDAI+HIRA/data=!4m7!3m6!1s0x2e68e74a37b9ba45:0xc4c29a3f12979877!8m2!3d-6.8978509!4d107.6084431!16s%2Fg%2F11v1026y7_!19sChIJRbq5N0rnaC4Rd5iXEj-awsQ?authuser=0&hl=id&rclk=1","KEDAI HIRA","5,0","(2)","","","Seblak","·","Jl. Kebon Bibit No.2a","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSDH-Dc2Ix7jlvF4LCoB22S-QKbbtoJbPgWqTaqVGaBnZ0QFMEZ6FCEzDbSBC8kmxVM7B_Pww4-0N34OnkyI4aTBV1Cp9zEoHLpJ7oaP7C3LlWXD3H2AGfho0VtTreOJ809ZnBig=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan nya enak enak ..harga murah""","","","","",""
"https://www.google.com/maps/place/Toko+tak+ronero/data=!4m7!3m6!1s0x2e68e7d145f2dd07:0x7370d9b497fbcef0!8m2!3d-6.8859894!4d107.6126221!16s%2Fg%2F11ts403hrp!19sChIJB93yRdHnaC4R8M77l7TZcHM?authuser=0&hl=id&rclk=1","Toko tak ronero","","","","","Kedai Kopi","·","4J77+J25, Jl. Sumur Bandung","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dBH2mnocSpdOOWLKUdOUtg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=106.60895&pitch=0&thumbfov=100","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Coffe+Shop+Reaver/data=!4m7!3m6!1s0x2e68e7be6f24ec99:0x985cb8e71befe7ca!8m2!3d-6.8912278!4d107.6132301!16s%2Fg%2F11sv7czysw!19sChIJmewkb77naC4RyufvG-e4XJg?authuser=0&hl=id&rclk=1","Coffe Shop Reaver","","","","","Kedai Kopi","·","Jl. Dago","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEz36hnnoq4cBo4ZKlRPwGYtPrH7u0ufoEIfAC8IPj37HyPc1ftH4DMMMZH0ZiglAY8Rn0NhPc6jxCrNFAsFeA_QRJSC_GiQKDHOuVXk5je5zDrV8X9Rz1t861Fqnk4XA8B2QdOlA=w138-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Toko+Kopi+Pajana/data=!4m7!3m6!1s0x2e68e64542ed02c3:0x6e686bc77c60537b!8m2!3d-6.8986305!4d107.6091304!16s%2Fg%2F11bbwz947z!19sChIJwwLtQkXmaC4Re1NgfMdraG4?authuser=0&hl=id&rclk=1","Toko Kopi Pajana","","","","","Kedai Kopi","·","4J25+GMR, Jl. Tamansari","Tutup","· Buka Sen pukul 06.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhE_qGgy0G4eWquVKuMtz531mqru_TrwXs4IrRUDdgnoWuA8th5mjs4MFncxdJlBpTxwYN-ozi8lM2tKZqdETizlyTQxmiUyQAN_rvFheqaYHVQ7cQ2gX1T8OXk23YREESyqNY3goQCjekg5wd-MRwVbPu_ktMKdKDZwGZbypl-ywkYN90K9cUNRWgQQgytAldqqIQ=w163-h92-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Kedai+Kopi+PELE/data=!4m7!3m6!1s0x2e68e7a3fc951699:0x58c14f1dc9cb9ff8!8m2!3d-6.8949694!4d107.6066386!16s%2Fg%2F11lgjpqw44!19sChIJmRaV_KPnaC4R-J_LyR1PwVg?authuser=0&hl=id&rclk=1","Kedai Kopi PELE","5,0","(1)","","","Restoran","·","Jl. Pelesiran No.999","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lqfCyVAJ5yc5Axdp8gaSkg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=247.4867&pitch=0&thumbfov=100","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Kedai+Angel/data=!4m7!3m6!1s0x2e68e79457a0c187:0xde29b9c7563a62cc!8m2!3d-6.8920419!4d107.6056592!16s%2Fg%2F11np8_bt4g!19sChIJh8GgV5TnaC4RzGI6Vse5Kd4?authuser=0&hl=id&rclk=1","Kedai Angel","5,0","(2)","","","Sarapan","·","TOWER C, Jl. Jardin","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQQUTO-V_fHPk-2TmnZtH4cngyIAdmUn8dDa6m4N8S9SALprTzVfb7XTpAFr5CtnBEHudKqlGdC1A8IN2FBA_wwAVE7bWNRMVSBsn2mhuQDiGMoWjncxlmBs3WzRICYjkPtLA=w80-h106-k-no","","Makan di tempat","","","","·","Bawa pulang"
"https://www.google.com/maps/place/D3+Kopi%2B/data=!4m7!3m6!1s0x2e68e70b6cdfb753:0x70213308f20d8296!8m2!3d-6.884804!4d107.6065735!16s%2Fg%2F11jzdph5qj!19sChIJU7ffbAvnaC4RloIN8ggzIXA?authuser=0&hl=id&rclk=1","D3 Kopi+","5,0","(6)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Siliwangi No.37","Tutup","· Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBRPtvaCt2n38u_g0RJoJse2ZBMXF8N6R_otGkC3g-k4MzPf7lEZ8CgEBvFAjL0d62mZz1qLA4KBM-dO6Nu-47MiNZphTR39sMlhllcDutSa7lCSTjkENQAd3HfnN3gmrVDercZQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kalau kamu suka pedes, pakein sambelnya deh, tambah enak.""","","","","",""
"https://www.google.com/maps/place/Striker+ngopi+santai/data=!4m7!3m6!1s0x2e68e70047b8dc8b:0xcab42fbe0f3796ba!8m2!3d-6.8936973!4d107.6083332!16s%2Fg%2F11z1v349bm!19sChIJi9y4RwDnaC4RupY3D74vtMo?authuser=0&hl=id&rclk=1","Striker ngopi santai","","","","","Kedai Kopi","·","Jl. Tamansari No.17","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XL8GaA28EQjIW4JJiARx1Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=223.3185&pitch=0&thumbfov=100","","","","","","",""
"https://www.google.com/maps/place/Kedai+Pakmali/data=!4m7!3m6!1s0x2e68e7d6d4e25c31:0xe04deedaaa8af68!8m2!3d-6.896063!4d107.6070407!16s%2Fg%2F11jyfdkgng!19sChIJMVzi1NbnaC4RaK-oqu3eBA4?authuser=0&hl=id&rclk=1","Kedai Pakmali","","","","","Restoran","·","Jl. Kb. Bibit Utara No.18","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8-KgZom3Xvo9cZmdQ_Fvp_tOdgNWdCKkBIoHC10ZqWVGypKm0AMKN0UGi9LRVqaA_f3grDjXUaYGeU4V4FDsta2mjKJn4L-UbAXelbjm0oS0pRmvKqFQ5C8k3buuhqe7bKNE4bg=w163-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqeWZka2duZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzX3aavgMd7KseMPmZ7liA8&ei=kzX3aavgMd7KseMPmZ7liA8&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Bawa pulang"
