"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","doJOZc","W4Efsd 6","ah5Ghc 2"
"","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Petik+Merah+Cafe+%26+Roastery/data=!4m7!3m6!1s0x2e7a59cb20e3ae23:0xde005f5b69c865c8!8m2!3d-7.7788759!4d110.3937435!16s%2Fg%2F11h105c7vz!19sChIJI67jIMtZei4RyGXIaVtfAN4?authuser=0&hl=id&rclk=1","Petik Merah Cafe & Roastery","4,6","(1.580)","·","$$","Kafe","·","Jl. Cucak Rowo No.1","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFLfjNTSc6gpD1O0h8jrOAi6zpANYw_Y_bOazThbv-ZTFT_2F8LEXzhqN4iRPxUms4ODu8v5Ps9SHV0bHn0LmagTIqLb4LBKuvrp5J1afiZf-iBBkAMQoqCjtecgMElWg5SxdK2=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kopi mocktailnya seger, coconut coffeenya juga enak 👍🏾""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoMTA1Yzd2ehgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Tiga+Roepa+Pandega+Galeri+%26+Cafe/data=!4m7!3m6!1s0x2e7a59c9b3237eb7:0xe42ee5d8a88ca2e6!8m2!3d-7.7549611!4d110.380011!16s%2Fg%2F11fwcwtx3l!19sChIJt34js8lZei4R5qKMqNjlLuQ?authuser=0&hl=id&rclk=1","Tiga Roepa Pandega Galeri & Cafe","4,7","(788)","·","Rp 25–50 rb","Kafe seni","·","Jl. Pandega Marta No.43","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHvxDiUjBpVpd046SMfgWPVVFXIA5iSnWdRBowLjUcKVBkuD9bNiA2WrJfPYXQzcjI-Xc44jrKF0brLTKmMb-4rIVufdQKDwwrozTXJouH7BkXz4Fj_DwxIi-P_166Bcg9sY6nEkMHlZSk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada art galery, kopinya enak, affordable,
Tempatnya artistic, adem.""","","","","","",""
"https://www.google.com/maps/place/COLORTONES+Koffie+%26+Studio+%28Baciro%29/data=!4m7!3m6!1s0x2e7a59c8744065b7:0xe5e6057821f11983!8m2!3d-7.7925248!4d110.3816378!16s%2Fg%2F11k9gqdfwl!19sChIJt2VAdMhZei4RgxnxIXgF5uU?authuser=0&hl=id&rclk=1","COLORTONES Koffie & Studio (Baciro)","4,9","(260)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Bakung No.21","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzK_Rcwes4uTrhA21ScIcpvLnGL2rlQU-32EgY7QGyU3JI5UlmByE5UFRoc4kgauRV-cIlCfH2kvy1Za78F692w6zXOlAR50JqLdGIKgI-6YXtYLzUsByOJXyW5x4IlqXm5cMK=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat yang Homey banget, makanannya enak, apalagi kopinya, JUARAA!""","","","","","",""
"https://www.google.com/maps/place/Coklat+Cafe/data=!4m7!3m6!1s0x2e7a583466ceb781:0x681fe56de541d582!8m2!3d-7.778882!4d110.375355!16s%2Fg%2F1pzr91571!19sChIJgbfOZjRYei4RgtVB5W3lH2g?authuser=0&hl=id&rclk=1","Coklat Cafe","4,5","(2.205)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpp6UU07edz8x_lF1CxL8LIpvNaEGT0zqAaYYsSpCkKqmszKeDTk-wkOdahnlaxDK8zbjKIfhrxnivXMFrlVHa1zyKs3LgIhIe9rOmQ1ojdkSmgPzLaUDWBHObNLPVzvbtc-NF=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ambience, plating and overall are good quality.""","","","","","Jl. Cik Di Tiro No.19",""
"https://www.google.com/maps/place/Simetri+Coffee+Roaster/data=!4m7!3m6!1s0x2e7a58321847366b:0x2d1c974a3f408e1e!8m2!3d-7.784344!4d110.3740934!16s%2Fg%2F11dxnm7j9g!19sChIJazZHGDJYei4RHo5AP0qXHC0?authuser=0&hl=id&rclk=1","Simetri Coffee Roaster","4,6","(2.283)","·","Rp 25–50 rb","Kedai Kopi","·","Jl. Sabirin No.20","Buka","· Tutup pukul 22.45","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEA2oabwdjFPSDJdvUOlKAj9lIAkU7ob6BOqeseqkgsRkEbMGOjnUtwJYUnTuDydQbrx0XuOkCIruoP2IOlNQiQ4W5W-qFGBjGZffFcsp5lcN6myQkyzjxc_g_jKUG4JdCQzaA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coffee dan ambiencenya enak banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkeG5tN2o5ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/atiga+cafe/data=!4m7!3m6!1s0x2e7a599f04af4c1d:0xbaf732dab34c973e!8m2!3d-7.7544573!4d110.4032999!16s%2Fg%2F11mjz24_bz!19sChIJHUyvBJ9Zei4RPpdMs9oy97o?authuser=0&hl=id&rclk=1","atiga cafe","4,7","(187)","·","Rp 25–50 rb","Kafe","·","Jl. Delima","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQK-97t211GIFgVr-nV_DlKQHJqlEH132mhFzALWG5h-ToSXrwNldqqjswLqN92FgvQhxx17H-WYXDJNYat2wtfP-hfWFgdOu9Ue8Ny-YBlsj__cR6Aet_GsOLP6QEUu09ou90=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""indoor lebih cocok buat working space, outdoor cocok untuk nongkrong.""","","","","","",""
"https://www.google.com/maps/place/Legend+Coffee/data=!4m7!3m6!1s0x2e7a582ec18d1347:0x34afc639ceaa0573!8m2!3d-7.7881602!4d110.372794!16s%2Fg%2F1pzrm44fv!19sChIJRxONwS5Yei4RcwWqzjnGrzQ?authuser=0&hl=id&rclk=1","Legend Coffee","4,4","(10.951)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFW1coreBvmXe5W3PI6USb9RIqqB7laXJaJdvvyuXfsBuV3VNnkh0L3A-KDdh6OpAWMIzoPrOw2UBQn-AJ1TGaVD6yPftxd2R-tXRkAmWAjngAC1UmxqHH1XAFhc6sKZQqdoSI=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buat brunch ato sekedar ngopi santai juga bisa banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cm00NGZ2GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Abu Bakar Ali No.24-26",""
"https://www.google.com/maps/place/Estuary+Caf%C3%A9/data=!4m7!3m6!1s0x2e7a592453113ae7:0xc92fb44d034ddd57!8m2!3d-7.7634102!4d110.3698868!16s%2Fg%2F11g1kn1g2n!19sChIJ5zoRUyRZei4RV91NA020L8k?authuser=0&hl=id&rclk=1","Estuary Café","4,6","(3.584)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlwdgy9_IWXyu1TJeRaYL6Gy7wqn1ZalPsJWZ3n4x3nKunOY8zc4w_3qVLCH8NhZ25yt5--KsVW_8MVnyX5N9e_fwhFJWPhsFa9Vqk8_GnAWp3bmqFFlhSg4pprIXD5Zcjuz54=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nyaman, authentic coffee, bersih, luas, dingin, wfc friendly, 🌃""","","","","","Gg. Code III No.170C",""
"https://www.google.com/maps/place/Tekoff+Coffee+and+Roastery/data=!4m7!3m6!1s0x2e7a59cb5606d64b:0x274c540e0d27b5a0!8m2!3d-7.7800274!4d110.3787585!16s%2Fg%2F11ddxzzyw0!19sChIJS9YGVstZei4RoLUnDQ5UTCc?authuser=0&hl=id&rclk=1","Tekoff Coffee and Roastery","4,6","(1.350)","·","Rp 25–50 rb","Kedai Kopi","·","·","Buka","· Tutup pukul 20.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAh16RDJUyA9ZIERsX-kpZU9H0gzliW6zjiI6ABpEQUijm3_xPsz84smIyE1suDipQPQkeg7bA4IR-BtarDw83tlB5tr71aNp3WQWafMf4WdYniC54qfiNRygZSzHQFjNlR7BL=w137-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selain kopi, menu lainnya ada lasagna, cheese cake dan healthy juice.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkZHh6enl3MBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jalan Sagan Timur GK 5 1053B, Jl. Sagan Tim.",""
"https://www.google.com/maps/place/Takom+1922+Cafe+%26+Resto/data=!4m7!3m6!1s0x2e7a59ba606ba62b:0xd1794183af070cf8!8m2!3d-7.7639135!4d110.3894264!16s%2Fg%2F11sdc64d8q!19sChIJK6ZrYLpZei4R-AwHr4NBedE?authuser=0&hl=id&rclk=1","Takom 1922 Cafe & Resto","4,7","(898)","·","Rp 1–25.000","Kedai Kopi","·","69PQ+GRV, Jl. Cempaka","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhhqbGw3zoXRbfcdvtFZ5GtZTD7eO7uRBjZHZGy8G-BJrd6hDQ5Me9CHRXOh8u7__PCy3k30LGVulHFuK9ffrpJ32CpCiY9RqyUfbI4HInS9-V7IQlhOWXIQPw_Pc_-6N3WaF1AA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat bersih, menu enak, minuman oke.""","","","","","",""
"https://www.google.com/maps/place/Kalluna/data=!4m7!3m6!1s0x2e7a5971aba6f523:0x33c07f5b20326ed!8m2!3d-7.7856615!4d110.3736787!16s%2Fg%2F11fl8pj_l3!19sChIJI_Wmq3FZei4R7SYDsvUHPAM?authuser=0&hl=id&rclk=1","Kalluna","4,7","(6.507)","·","$$","Kafe","·","·","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXN1I9uqmo0H1dM6o4hqwSGHkBRmedkGmP8KUzFDIMPoQJF901msXxPQutS_unv30UDFjLniTepL0qFWx4peCyr-rQ0vBmf3qQFaJzVSSaH9E16fIDkbtPhEmwk2vk6God96rH=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Location, foods/drinks, and service are all wonderful.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmbDhwal9sMxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","Jl. Sajiono No.13",""
"https://www.google.com/maps/place/Moisan+Cafe+-+Matcha+%26+Coffee/data=!4m7!3m6!1s0x2e7a593197251bed:0x7b461f71b060b942!8m2!3d-7.7701806!4d110.4081487!16s%2Fg%2F11xt4sfhcn!19sChIJ7RsllzFZei4RQrlgsHEfRns?authuser=0&hl=id&rclk=1","Moisan Cafe - Matcha & Coffee","4,9","(34)","·","Rp 25–50 rb","Kafe","·","Jl. Sambung Rasa I No.37","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt_j47odHgeZdDVNvB7WDoSGXJIXQYxYN8teChXz3TEKFenDTAVq5cVzzpkXaj5M-r4AFIp_RMs0IPHTPtZfiejDyO3fQ528eHQgf7XiAV5xgnuXnD6mjsVP1651STtIZjIHG16JLh2RM9=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk caramel macchiatonya kaget harga under 20k cospanya bagus.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4dDRzZmhjbhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Cafe+BMW10i+Pengok+Jogja/data=!4m7!3m6!1s0x2e7a59003b0dfa37:0x352a8787227b95e1!8m2!3d-7.7888342!4d110.3868316!16s%2Fg%2F11zjr9kqwz!19sChIJN_oNOwBZei4R4ZV7IoeHKjU?authuser=0&hl=id&rclk=1","Cafe BMW10i Pengok Jogja","5,0","(43)","·","Rp 1–25.000","Kedai Kopi","·","Jl. Munggur No.3","Tutup","· Buka pukul 19.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv_jAQVvXg8EcGyrmGRqf3x7AFfl5j_EsdIrKQVGLdR3LbFTQe7yT5VdoSe2PBjTULTQikkOMXJyJyYRfOugd_dHWr6S_C9Q_E7ZeRue8sd4d-RvbCCo4HLFqwe7tKjeF1jpQDdyhUIrEJ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa mantap dan cocok buat nugas, free wifi""","","","","","",""
"https://www.google.com/maps/place/Jeeva+Yogyakarta/data=!4m7!3m6!1s0x2e7a58328658f5e9:0x1bf5640bc0de9bd6!8m2!3d-7.7848923!4d110.3754035!16s%2Fg%2F11gfly1cqy!19sChIJ6fVYhjJYei4R1pvewAtk9Rs?authuser=0&hl=id&rclk=1","Jeeva Yogyakarta","4,5","(2.336)","·","Rp 50–75 rb","Kedai Kopi","·","Jl. Suhartono No.2","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHL7F2ZeDSvTqNHQAPNUlWiD78C2TxmDiZrt7eF0OvXobUXzG62NvQt3pVYy0yNQ-GWBGH0-z-pdSmELufikjy8OyR8Wtm13e7OAa6taUUicXhfmepqowBlWT2NgUTOtpAa-Ortw=w124-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya luas bersih rapi, makanannya enak enak, kopinya juga mantap 👌""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnZmx5MWNxeRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/BjongNgopi+Nologaten/data=!4m7!3m6!1s0x2e7a59c00d402021:0xac228d2ce29cc578!8m2!3d-7.7745973!4d110.4010749!16s%2Fg%2F11b6tx17cf!19sChIJISBADcBZei4ReMWc4iyNIqw?authuser=0&hl=id&rclk=1","BjongNgopi Nologaten","4,5","(2.847)","·","Rp 1–25.000","Kafe","·","·","Buka","· Tutup pukul 04.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAJ2GOvHO7vu-tNddJ35L7_o3XTbMtHy6fkZ3I3nwMTktuL2W0BqI3GA5x3vtIeQNYN0XjKFmsUWF5PClBnZp7AJsQJwOqV0aXLoKR4_B6MFQCGisqcmRVcJNtR-EX1F7L8J-w-w=w205-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wifi kencang, makanan dan minuman terjangkau, suasananya enak buat fokus.""","","","","","Jl. Nologaten",""
"https://www.google.com/maps/place/Uptown+Cafe+and+Space/data=!4m7!3m6!1s0x2e7a59a29e8fce73:0x274c616303d069b2!8m2!3d-7.7737406!4d110.4078729!16s%2Fg%2F11kqr1zm70!19sChIJc86PnqJZei4RsmnQA2NhTCc?authuser=0&hl=id&rclk=1","Uptown Cafe and Space","4,7","(194)","·","Rp 1–25.000","Kafe","·","6CG5+G45, Jl. Student Castle","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkMugRlaMPRImA408hLqDN4zTo4KTo24H1Felu3xTYqetramgj1uZ9jYwXbTDy78KtaNqWEMZrme8tPWe7dz5WVPBwKIhMWvV_y1dM_2r0jYmGGxQ3g19q6MbZw783FeMxOaYV=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nyaman buat nugas cafenya, view nya cakep dan tersedia wifi jugak🫰""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrcXIxem03MBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/satu.lokasi+coffee/data=!4m7!3m6!1s0x2e7a5979b1ed0d4b:0xe47bc1a742959b8!8m2!3d-7.7851511!4d110.3760331!16s%2Fg%2F11kxcs5zys!19sChIJSw3tsXlZei4RuFkpdBq8Rw4?authuser=0&hl=id&rclk=1","satu.lokasi coffee","4,7","(339)","·","Rp 25–50 rb","Kafe","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHlACs5ZmM4F6EMKVrp3dXgiJ3MCtEnHdVJ5RXHxUL5qNQLrHhh6kT-_h5XRBzxe9xwaWlVXT7JcV29RkqhD0eX06xCkxmPS1KYI27MM0we2ICaPnJh4uPjJmboBPC5FjPu3_aj1A=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Coffee lattee nikmat, croissant enak kho""","","","","","Jl. Sareh No.5",""
"https://www.google.com/maps/place/L%27Fiora+Gelato+%26+Cafe/data=!4m7!3m6!1s0x2e7a59be738c0ac9:0x433dc98aa952782!8m2!3d-7.7639686!4d110.3935135!16s%2Fg%2F11t7_dgc6g!19sChIJyQqMc75Zei4RgieVqpjcMwQ?authuser=0&hl=id&rclk=1","L'Fiora Gelato & Cafe","4,7","(584)","·","Rp 25–50 rb","Kafe","·","Jl. Affandi No.18B","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGISyuu6xA3hAo-izGHHqKhbm5xOr3XQpcScQ3F-TYkNZOtEa6aaAlTpHpROuQWkXfPkV3XfLfEt6cu9KQdvavWdGQjyC1Xnj0btVBZHN9JW1MeH9psM3eHeT0nCEnamPCzNVgdFw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""salted caramel sama caramel lattenya lumayan;""","","","","","",""
"https://www.google.com/maps/place/Daheim+-+Cafe+%26+Coworking+Space+Jogja/data=!4m7!3m6!1s0x2e7a591790ec019f:0xb806faba3d4caced!8m2!3d-7.7551981!4d110.3786098!16s%2Fg%2F11jg0yhvry!19sChIJnwHskBdZei4R7axMPbr6Brg?authuser=0&hl=id&rclk=1","Daheim - Cafe & Coworking Space Jogja","4,8","(1.166)","·","Rp 25–50 rb","Kafe","·","Jl. Pandega Marta No.39","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHl3urqJsyICU9ozku84gh1YrzRDGN8Al753iSS9PdmSHSA8G9996kK6e8twjHuxjuM_w947tRITE6r_TRkw6wozj9DKts2uLEcg3NtD7RfgxZgSquZq6DUBrrUokmtVe9ejf6sGg=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan dan kopinya enak, nyaman buat belajar dan kerja.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqZzB5aHZyeRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Cukup+Cafe/data=!4m7!3m6!1s0x2e7a59006a7fe61d:0x3c083e37c58727c6!8m2!3d-7.7629139!4d110.4058977!16s%2Fg%2F11yt2j5nzj!19sChIJHeZ_agBZei4RxieHxTc-CDw?authuser=0&hl=id&rclk=1","Cukup Cafe","4,7","(17)","·","Rp 1–25.000","Kafe","·","Jl. Waringinsari I No.12C","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPPY07PFydrJzdSQKw2PrYJCiRckqU38PqgOlSCOCQe2gge6dM1OofaBEpJqB4WUoNELypHJP7jtvsY5NVsRnnRdDNFWDWyidmJoWxr6usydHxmygwqGchOsEvXokxH0wWbofYG8-PWMYE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ini tempat ngopi sambil recharge mood, beda banget dgn yg lain.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5dDJqNW56ahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Pin3acXcGL2H4-EPmsyMuQk&ei=Pin3acXcGL2H4-EPmsyMuQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Bawana+Cafe+%26+Eatery/data=!4m7!3m6!1s0x2e7a57cdf7f05309:0xd4adc2cded6252ee!8m2!3d-7.7941088!4d110.4074862!16s%2Fg%2F11kqsrdb5c!19sChIJCVPw981Xei4R7lJi7c3CrdQ?authuser=0&hl=id&rclk=1","Bawana Cafe & Eatery","4,8","(209)","·","Rp 25–50 rb","Kafe","·","Jl. Sorowajan","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxmnPXS3QAkCIWL2rMxKddQUPs-SREJLOqDXkqj-zDjYyMLxRWXQNtoz9CTUOiCjvF3QAUpBtqK7BdHsavJ4nEqfOzAebIQQBpy55Pbb7u26io27eua964qdVjckWR215K8jXf=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cappuccino-nya enak, perpaduan antara espresso & susunya pas.""","","","","","",""
"https://www.google.com/maps/place/Tadeus+Coworking+%26+Cafe/data=!4m7!3m6!1s0x2e7a59b03c9f175d:0xda61305c377e0b7d!8m2!3d-7.7772473!4d110.3835684!16s%2Fg%2F11qhfzpslm!19sChIJXRefPLBZei4RfQt-N1wwYdo?authuser=0&hl=id&rclk=1","Tadeus Coworking & Cafe","4,5","(155)","·","Rp 25–50 rb","Kafe","·","Jl. Colombo No.105","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKga5vnWokQ23171qCdNofsqjrvfYxsweO_FqracWGj-Of0cy5uBJuGb8Tkde388izd_Zs3jVnVTXXaoT6NoI2vLYMCnqGw7wQR4V8UDdMhAUBa5bmAuA0wcyfrmA370VXhvw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasananya cukup nyaman untuk work from","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxaGZ6cHNsbRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Qyn3abf5FZCy4-EPqu_HoAU&ei=Qyn3abf5FZCy4-EPqu_HoAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","cafe"
"https://www.google.com/maps/place/Le+travail+Coffee/data=!4m7!3m6!1s0x2e7a59c6a3cc1847:0xaad574a6c15e4bb2!8m2!3d-7.7829473!4d110.3887786!16s%2Fg%2F11jl3ft4kg!19sChIJRxjMo8ZZei4RsktewaZ01ao?authuser=0&hl=id&rclk=1","Le travail Coffee","4,5","(714)","·","Rp 25–50 rb","Kafe","·","Jl. Laksda Adisucipto No.19","Buka","· Tutup pukul 01.00","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Design interior bagus, cozy vibe, kopi enak""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqbDNmdDRrZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Qyn3abf5FZCy4-EPqu_HoAU&ei=Qyn3abf5FZCy4-EPqu_HoAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
