"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1"
"","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Moerni+78/data=!4m7!3m6!1s0x2e7a5855d67a82f5:0xbe294da9aa70fb34!8m2!3d-7.791185!4d110.3723407!16s%2Fg%2F11c55vmx8x!19sChIJ9YJ61lVYei4RNPtwqqlNKb4?authuser=0&hl=id&rclk=1","Moerni 78","4,6","(4.447)","·","Rp 25–50 rb","Jawa Tengah","·","","·","Jl. Tukangan No.45","Buka","· Tutup pukul 20.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGh59NGquyV0DlJwfy-MPjMLUYNErD4BcgDD52acFyddPccqrweuNjlIMAmV1saU-eYUBEG2DndJ7hKzNYc6QG26K2zJMGtDvMFAyIfwx5r8VmTRIGXAK6Lw7fTfc_JbAoVmrOKQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu makanan dan minumannya unik unik, dan yang jelas enak enak!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNTV2bXg4eBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Koki+Joni/data=!4m7!3m6!1s0x2e7a5835865f7e2b:0xbb186cab8d8ab69a!8m2!3d-7.7768174!4d110.3730543!16s%2Fg%2F1pzq46tny!19sChIJK35fhjVYei4RmraKjatsGLs?authuser=0&hl=id&rclk=1","Koki Joni","4,6","(6.187)","·","Rp 50–75 rb","Italia","·","","·","Yoga, Jl. C. Simanjuntak Gk V","Buka","· Tutup pukul 21.00","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok buat makan serius, bukan cuma foto-foto.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6cTQ2dG55GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nanamia+Pizzeria+%28North+Area%29/data=!4m7!3m6!1s0x2e7a59c7d0f0c797:0x485cfaac95e66563!8m2!3d-7.7761791!4d110.3909347!16s%2Fg%2F1tvrfh17!19sChIJl8fw0MdZei4RY2Xmlaz6XEg?authuser=0&hl=id&rclk=1","Nanamia Pizzeria (North Area)","4,7","(5.313)","·","Rp 50–75 rb","Italia","·","","·","Jl. Moses Gatotkaca No.B 9 - 14","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH7OPaajrNSVZOHErlcebYU124f4fm54um6bP2mUlguaubF-7jVAfB0-C890nfc4t1yIvz6N_7DZPHKfjUCdUM_R-8kBnTSXlI9TnMQVF43cL9cwzTJxZyjnWTaQnH31wJM1ccB=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Salad, pasta, pizza, sandwich, sampe desert dan minumannya enak2 banget.""","https://www.google.com/searchviewer/42?cvd=CLw_EiUKI-ICIDIeEhciFdLX29IPDwoLL2cvMXR2cmZoMTcYADoDCPAN&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/SamaZana+Restaurant/data=!4m7!3m6!1s0x2e7a59e87aae1f03:0x1678b0e3de78f9f!8m2!3d-7.7823033!4d110.4032781!16s%2Fg%2F11cs254qyn!19sChIJAx-ueuhZei4Rn4_nPQ6LZwE?authuser=0&hl=id&rclk=1","SamaZana Restaurant","4,7","(309)","·","Rp 250.000+","Restoran","·","","·","Royal Ambarrukmo Yogyakarta, Jl. Laksda Adisucipto No.81","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwPjuzcqojwbDwNpyW7ST8VBPRKjJ2imOL9Mj6xJKHYPUZICpEwfZG1qhnuzwnZyfQqVCXV6qMgVawqRGpoaSjfLDg2uyQDDqOyPSUR3nHa1vyV-WZs_ThyrffcWzoBPWZCO0=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Overal menunya taste enak cuman untuk guramenya kurang begitu enak.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjczI1NHF5bhgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Hao+Kopitiam/data=!4m7!3m6!1s0x2e7a591e84e0df0f:0x6be54d93f015c9ea!8m2!3d-7.7854448!4d110.3881459!16s%2Fg%2F11shdbj0pz!19sChIJD9_ghB5Zei4R6skV8JNN5Ws?authuser=0&hl=id&rclk=1","Hao Kopitiam","4,6","(536)","·","Rp 25–50 rb","Malaysia","·","","Jl. Munggur No.44","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfKYdVXkgqhooc_u65fZUwDNr4S8tydPRCCSkSGKta5CfChjtKPoLakzf7n-I10GZuzbTddCzgS-edSMMFVvD1Yipy9hU5tNi-on-D13eb8YXZblOgtTUIAfN60MvWsYGY9IL0=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu yang saya coba rasanya enak dan suasana retronya saya suka.""","","",""
"https://www.google.com/maps/place/Warung+Makan+Cak+Koting/data=!4m7!3m6!1s0x2e7a582b3be3c5a1:0xb741aae180d98fda!8m2!3d-7.7920498!4d110.3776769!16s%2Fg%2F11h03r1qb!19sChIJocXjOytYei4R2o_ZgOGqQbc?authuser=0&hl=id&rclk=1","Warung Makan Cak Koting","4,3","(3.138)","·","Rp 25–50 rb","Jawa","·","","·","Jl. Doktor Sutomo No.57","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGq4lxHoHaM5YxSa__V3QHJETcpQWFLS5FcyP1B4P_C0ugFb6A3nDxZ7onnWLqRtPkGlSfWw6yNLMMdl9Jng5N4HNuKEOuMHWhXu-3H4SaVT4YiCE0n6pZAbghpUqYXqlIphpvn=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Burung dara goreng atau bebek gorengnya jossss, sambelnya mantabb!""","","",""
"https://www.google.com/maps/place/Kindai+Warung+Masakan+Banjar/data=!4m7!3m6!1s0x2e7a59bc9faa1bc1:0xf356388ae30a5371!8m2!3d-7.7651586!4d110.3965299!16s%2Fg%2F1hf0c98hx!19sChIJwRuqn7xZei4RcVMK44o4VvM?authuser=0&hl=id&rclk=1","Kindai Warung Masakan Banjar","4,5","(5.106)","·","Rp 1–25.000","Indonesia","·","","·","Gg. Jemb. Merah No.116 D","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQG4cmeHujg4oswXetuDv5cer1A7qBefqZ2r9aiiIk_rn8tg6rPJI3Hh8eSM0ELT4--fafd-z2TJ41cgBwBLLVnNNE77fZJ2yXIpz-IyTXvcFuD_xRKEb7flRKGdo-4KcLUTY=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menunya variatif, harga relatif terjangkau untuk mahasiswa.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhmMGM5OGh4GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/ROUX+Kitchen+%26+Bar/data=!4m7!3m6!1s0x2e7a59110f96e5db:0x183bcf136603076e!8m2!3d-7.7853604!4d110.3743054!16s%2Fg%2F11h02llyv0!19sChIJ2-WWDxFZei4RbgcDZhPPOxg?authuser=0&hl=id&rclk=1","ROUX Kitchen & Bar","4,4","(237)","","","Restoran","·","","Roemi Xtraordinary Ice Cream, Jl. Suroto No.3","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyoI7HkzN3LR_xZm6Jr19cHTwrBhGfVqvXFaLj6lYQ6IRFFAA3twfDf2XrOjO6--mIoA2jxptHhZzs69uIg_2qn0frvFTVcKHDhNHW-sJDBp-RUZsz07xSsp_mcjaGK8JzQSgW=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tp untuk taste makanannya biasa aja dengan harga yg pricey 😅""","","",""
"https://www.google.com/maps/place/Parsley+Bakery+%26+Resto+Seturan/data=!4m7!3m6!1s0x2e7a599161c41419:0xa6ff911cad7b4d2e!8m2!3d-7.772481!4d110.4106872!16s%2Fg%2F11bt_j58g0!19sChIJGRTEYZFZei4RLk17rRyR_6Y?authuser=0&hl=id&rclk=1","Parsley Bakery & Resto Seturan","4,8","(2.328)","·","Rp 50–75 rb","Masakan Perpaduan Asia","·","","Jl. Seturan Square Jl. Seturan Raya","Restoran dan bakery dengan variasi menu","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHX4JLQoBjhbPeL3Ch7ev6UlY0SlQGelxtaN2tFkRx_CwJ7QSMbDtWXpUWVAYMian8yK7SAIvvbxK-HH0QYzDJvqmLd1LuedaTQEeWNRp9yuyvCT7lp4_z-MpHUkfI4EfMwP0KK=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""ambiencenya enak, makanannya gaperlu diraguin lagi""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFidF9qNThnMBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Mak+Semarangan+Express/data=!4m7!3m6!1s0x2e7a5993698b358f:0x6f92bde72f0b84c8!8m2!3d-7.7593715!4d110.3994963!16s%2Fg%2F11gfgxykg5!19sChIJjzWLaZNZei4RyIQLL-e9km8?authuser=0&hl=id&rclk=1","Mak Semarangan Express","4,6","(877)","·","Rp 25–50 rb","Halal","·","","·","Jl. Ring Road Utara","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH85mxuGkod-C60_kuabhGH6fVgl0Wo3QPloPIoV5GxYTLJbryVu-VazTSnEp1bg4qsIGgeHv8WyNQU3ceDuqWDRQnF4LcBq03GcXWjJKB5QdOrkBpD9nRFxwUmeTzV63C5JEFkjQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Empal sambel bawangnya empuk mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnZmd4eWtnNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Lesehan+Priangan+Pepes+dan+Goreng/data=!4m7!3m6!1s0x2e7a593b0633cb13:0x6091ae01dfe0e0cd!8m2!3d-7.7536463!4d110.3947664!16s%2Fg%2F11fss2y76k!19sChIJE8szBjtZei4RzeDg3wGukWA?authuser=0&hl=id&rclk=1","Lesehan Priangan Pepes dan Goreng","4,8","(463)","·","Rp 1–25.000","Sunda","·","","·","Jl. Waru No.6b","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhFuCQTZS7FzCuspx_tnQhkO3TQ5x8L5vwvVhMmqh_zMFIzJMaql-ImrH003_ybXq8bPu5nqrJwJkb0mop8LTCV_gwfLCZTap4hn7jcoCumBBMYsquZD24tA0dlfXHb-HMG567=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pepesnya enak, sering beli pepes tahu 5k dan pepes jamurnya 6k.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmc3MyeTc2axgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rumah+Makan+Baru/data=!4m7!3m6!1s0x2e7a59d2ca3f2f41:0xe218c6b966badf2b!8m2!3d-7.7873947!4d110.3791322!16s%2Fg%2F1hm2vndjd!19sChIJQS8_ytJZei4RK9-6ZrnGGOI?authuser=0&hl=id&rclk=1","Rumah Makan Baru","4,5","(720)","·","Rp 50–75 rb","China","·","","Jl. Kusbini","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3BpzCUMhhSpp1awZ3l3lwlQu-Y85_NQKT1seLhim1JDmlvG2GNHVO9nMrxRqfmHDJzIsNv5eZy6mMIugM4267fj25n3xPVYumoxRaf7swhzWwXCXvpZU5A7azq03CHmPII2-DIGJ9_o3M=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya lama datengnya meski sepi,datengnya juga satu satu menunya""","","",""
"https://www.google.com/maps/place/Tio+Ciu+Chinese+Food+Bang+Sinyo/data=!4m7!3m6!1s0x2e7a59c7d60fe83f:0x5de0b163544f783a!8m2!3d-7.7762845!4d110.3905081!16s%2Fg%2F1pzsvnh9l!19sChIJP-gP1sdZei4ROnhPVGOx4F0?authuser=0&hl=id&rclk=1","Tio Ciu Chinese Food Bang Sinyo","4,5","(4.862)","·","Rp 25–50 rb","China","·","","·","Jl. Moses Gatotkaca No.16","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH29_dzIo6hYbjsS9xr9Z6gQYEPlSPKx0su_c4WlvZRWh1dDXyrNuZA5Tgh0ToEDWrzqzIqlx9k98blvSXav2ciOgFXcYjpfhgAv1Zl6jkoZBO_58CCcUzVYgFlZpJCEnqqD9MmCw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Paling cuma nunggu 10-20 menit, menunya variatif, rasanya enak.""","","",""
"https://www.google.com/maps/place/Warung+Makan+Seafood+Bu+Sum%28%EA%A7%8B%EA%A6%AE%EA%A6%AB%EA%A6%B8%EA%A6%81%EA%A6%A9%EA%A6%8F%EA%A6%A4%EA%A7%80%EA%A6%B1%EA%A6%BA%EA%A6%AA%EA%A6%A5%EA%A6%B3%EA%A6%BA%EA%A6%B4%EA%A6%8E%EA%A6%A2%EA%A7%80%EA%A6%A7%EA%A6%B8%EA%A6%B1%EA%A6%B8%EA%A6%A9%EA%A7%80%29/data=!4m7!3m6!1s0x2e7a5997e94ec21b:0x12870e4603dcf3d5!8m2!3d-7.7642222!4d110.4034932!16s%2Fg%2F11gg66zlxg!19sChIJG8JO6ZdZei4R1fPcA0YOhxI?authuser=0&hl=id&rclk=1","Warung Makan Seafood Bu Sum(꧋ꦮꦫꦸꦁꦩꦏꦤ꧀ꦱꦺꦪꦥ꦳ꦺꦴꦎꦢ꧀ꦧꦸꦱꦸꦩ꧀)","4,6","(199)","·","Rp 1–25.000","Hidangan Laut","·","","·","Jl. Wahid Hasyim No.153A","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrxScaKDgi0YhLge2agTkSr8szoBFg9DLTzCiEFs_6aKmzHzS40EPHFmwnDN_OaXJnh7wWMpy06AYARJkKZuIgWWcjYZhXuqTDCECLLEM7czAqCaj7CiU6FB6rBZwsRPbHyBUZQpyTSc1Z=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""harganya murah, enak.recomended sih!""","","",""
"https://www.google.com/maps/place/Rumah+Makan+Suka-Suka/data=!4m7!3m6!1s0x2e7a59ac91de43c9:0x90b7885cea65a499!8m2!3d-7.7594813!4d110.3810602!16s%2Fg%2F1pzsj7v7k!19sChIJyUPekaxZei4RmaRl6lyIt5A?authuser=0&hl=id&rclk=1","Rumah Makan Suka-Suka","4,6","(1.246)","·","Rp 25–50 rb","Indonesia","·","","·","Jl. Kaliurang Kecamatan No.KM 5.5","Tutup","· Buka Sen pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXMM_ZJolulRqGTHK8_5kynCx2GMMQEkeg9uzfPVvhVmkYYYlfpU0oAgOTY7WP123Ywyd6n36ST8EYwwFAenri88d0a2tdix2tZpMAaAI1LjnJEz5xdHbfU09T5JCIPf07jZAd4lbZA8Tv=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, menunya beragam, dan tempatnya bersih.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMXB6c2o3djdrGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Keray+Indah+Chinese+Food/data=!4m7!3m6!1s0x2e7a59c7c4613d6d:0x912d8070ef1a4b04!8m2!3d-7.7758627!4d110.3914169!16s%2Fg%2F11b63rn30t!19sChIJbT1hxMdZei4RBEsa73CALZE?authuser=0&hl=id&rclk=1","Keray Indah Chinese Food","4,6","(1.215)","·","Rp 25–50 rb","China","·","","·","Jl. Moses Gatotkaca No.8","Buka","· Tutup pukul 22.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFrlJwr9PJtpV19sQisWObsWKfnuW8Fylq5-PkmOuMRUAPjn1Bx9-gIgP3kqYDq1wN_xWvqlKOxxpUrb11BATFyI0cSOj59ZMlVV4ItVHNFtz5vFF2-6BkhpbkdGkSzySQaURq=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Affordable, sayurnya fresh, seasoning nya juga pas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNjNybjMwdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pothz/data=!4m7!3m6!1s0x2e7a59b8388574fb:0x502cfa921c077c6a!8m2!3d-7.772861!4d110.3917705!16s%2Fg%2F11cmffy5lt!19sChIJ-3SFOLhZei4RanwHHJL6LFA?authuser=0&hl=id&rclk=1","Pothz","4,7","(1.829)","·","Rp 25–50 rb","Makanan Siap Saji","·","","·","Jl. STM Pembangunan No.14","Buka","· Tutup pukul 19.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFr-D1ROTxOsNlCJUcSutkpkzP7U8aS_wyXhXR5xIdzarJitjXj6jEcodEKdMT809Zpyl-jfFzEQYYVDWwXf-K7p8BmPCvEQRd4cGKYPk-hWnWvb9bJYx7L2nMZFqJFzrRTf4mi=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Mulai dari porchetta, sambal hijau, babi crispy, sampai hamburgernya.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjbWZmeTVsdBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Kenes+Bakery+Gejayan+%28Bakery+%26+Pusat+Oleh-Oleh+Yogyakarta%29/data=!4m7!3m6!1s0x2e7a59b7930e17a1:0x55f2dbb8fec7db7a!8m2!3d-7.7688341!4d110.3908087!16s%2Fg%2F11f1ss66lm!19sChIJoRcOk7dZei4RetvH_rjb8lU?authuser=0&hl=id&rclk=1","Kenes Bakery Gejayan (Bakery & Pusat Oleh-Oleh Yogyakarta)","4,5","(1.171)","·","Rp 25–50 rb","Toko Roti","·","","·","Jl. Affandi No.15","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEa6g1JNmftGK_xOL9yMuDt3Y-wHkLHFYfRMdfYlET7YhuTbaSrU3TlDMtUz9inZuZyOZDJW_ZILVbmWUFs3HYMbYxyShTqrYCIo3_KV2DiBCOcKqcltRPu96yL7Uum=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu makanan dan minumannya juga variatif dengan harga yang terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMXNzNjZsbRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wyr3ae7EE-GY4-EP5Kjj-QQ&ei=Wyr3ae7EE-GY4-EP5Kjj-QQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Verandah+Alfresco/data=!4m7!3m6!1s0x2e7a59ef323f640f:0x2e19628cd3094797!8m2!3d-7.7817937!4d110.4086473!16s%2Fg%2F11bwptz84p!19sChIJD2Q_Mu9Zei4Rl0cJ04xiGS4?authuser=0&hl=id&rclk=1","Verandah Alfresco","4,5","(117)","","","Prasmanan","·","","·","Eastparc Hotel Area, Jalan Laksda Adisucipto Km. 6.5, Seturan, Caturtunggal, Kecamatan Depok","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHjUbIXitoOXz7_sIH0YJ_Tb7WKc1LzktLy_7LExZjzBvbiYIjwpGC3vNAMUQd62W-47HoSA_Ur93ElhGjSengkvLc3_jf1cglYgJOzrjntmaLcxSJB_yqR66r6DNqHPQ-K0hP=w148-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bisa makan sepuasnya, tapi secukupnya perut saja ya.""","","",""
"https://www.google.com/maps/place/Eastern+Kopi+TM+Seturan/data=!4m7!3m6!1s0x2e7a59937060db31:0x1b58b408dddc7b3a!8m2!3d-7.7707992!4d110.4093963!16s%2Fg%2F11bt_l7j0w!19sChIJMdtgcJNZei4ROnvc3Qi0WBs?authuser=0&hl=id&rclk=1","Eastern Kopi TM Seturan","4,4","(2.682)","·","Rp 25–50 rb","Pangsit","·","","Jl. Seturan Raya No.A9-10","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH23RFgexbTLOoi5G6IK70gomJEmKAXoij2RjUD7WaBadhFWHHqu80jFbI8IGJzQWp22e5kHI0G4SmSE6AZJJvkzBiAGB4YP_k90AVg3KaMkp_WlWdkVkLkAl2HVLEEJsfk3Sb9=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Paling suka menu nasi goreng seafood dan lumpia udang kulit tahu.""","","",""
"https://www.google.com/maps/place/Kenes+Bakery+Gejayan+%28Bakery+%26+Pusat+Oleh-Oleh+Yogyakarta%29/data=!4m7!3m6!1s0x2e7a59b7930e17a1:0x55f2dbb8fec7db7a!8m2!3d-7.7688341!4d110.3908087!16s%2Fg%2F11f1ss66lm!19sChIJoRcOk7dZei4RetvH_rjb8lU?authuser=0&hl=id&rclk=1","Kenes Bakery Gejayan (Bakery & Pusat Oleh-Oleh Yogyakarta)","4,5","(1.171)","·","Rp 25–50 rb","Toko Roti","·","","·","Jl. Affandi No.15","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEa6g1JNmftGK_xOL9yMuDt3Y-wHkLHFYfRMdfYlET7YhuTbaSrU3TlDMtUz9inZuZyOZDJW_ZILVbmWUFs3HYMbYxyShTqrYCIo3_KV2DiBCOcKqcltRPu96yL7Uum=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu makanan dan minumannya juga variatif dengan harga yang terjangkau.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmMXNzNjZsbRgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=bSr3aa6ONtGy4-EPpdia6QY&ei=bSr3aa6ONtGy4-EPpdia6QY&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
