"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Pizza+Home+Id+-+Palagan/data=!4m7!3m6!1s0x2e7a59007c230aaf:0x55b8a7d505435485!8m2!3d-7.7245435!4d110.3922123!16s%2Fg%2F11xp7w3kcj!19sChIJrwojfABZei4RhVRDBdWnuFU?authuser=0&hl=id&rclk=1","Pizza Home Id - Palagan","4,9","(45)","·","Rp 25–50 rb","Pizza","·","","·","Samping Jembatan, Jl. Kapten Haryadi Ngebel Gede No.7","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEhHWjuFxYesVNFaj6u-LYEtKAs6EzcLUETj0QZmvfnnl4OF-T6179rrFnfKXMT76pFPgcOm6ttlx8kGcsz6PguST9y_tGmkeHPdhJpOVJm8HluLrH0J1emcxdYmY8Ey8zAgAW8wWFY2UJ=w155-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak, alternatif pengganti atap merah karena rasanya mirip.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4cDd3M2tjahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/PiZzA%27ra/data=!4m7!3m6!1s0x2e7a59dd2afa4d55:0x9672168e1002605!8m2!3d-7.7493737!4d110.3856135!16s%2Fg%2F11l36dhfyl!19sChIJVU36Kt1Zei4RBSYA4WghZwk?authuser=0&hl=id&rclk=1","PiZzA'ra","","","","","Toko Roti","·","","Gg. Galunggung No.1","","Buka","· Tutup pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iPqzbCWt0TW_7UMp1tv80Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=18.891706&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Kipizza+%26+Roti+Canai+Orion/data=!4m7!3m6!1s0x2e7a5966b68237bf:0x2fc4564f9c9c5a02!8m2!3d-7.7258737!4d110.379992!16s%2Fg%2F11ts_3kc86!19sChIJvzeCtmZZei4RAlqcnE9WxC8?authuser=0&hl=id&rclk=1","Kipizza & Roti Canai Orion","4,7","(23)","·","Rp 25–50 rb","Restoran","·","","Jl. Sadewa","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGeJHhzB5_gnvwiG4At6MyVSMSu0Jc6O25eDHO9w7cuD7qqr0U5uKJe1-aUGRKzX14CDC5emj3kJAoJNW1O8Rnzg--N42WqsALw7JNHLRZr36jN7AVx7ETE2BTn0yv6tmwQIdI=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lg hamil muda, pengeeen bgt","pizza",".""","","",""
"https://www.google.com/maps/place/Nuvola+Pizzeria+Napoletana/data=!4m7!3m6!1s0x2e69f7b7654b9825:0xd771f7cb91054105!8m2!3d-6.1698681!4d106.7748085!16s%2Fg%2F11wmchfs45!19sChIJJZhLZbf3aS4RBUEFkcv3cdc?authuser=0&hl=id&rclk=1","Nuvola Pizzeria Napoletana","4,7","(363)","","","Pizza","·","","·","Ruko, Bl. Ax No.8, RT.10/RW.14","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUviuJWzpU8xqxPcbRjvXXFTRUVLEXxm-pIkTg58QkDEclS1zvUm2eeYU4ZlJEvXbYPZuJ8J6UqcYgdXugQfzWCFEdkaWkeAYBM0nn3UCjZPD3-yhcNgEtXrM0kkoQusqJOtlQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tapi untuk rasa enak,","pizza","dough nya dipanggang dengan pas.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3bWNoZnM0NRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/PIZZA+MA%27E/data=!4m7!3m6!1s0x2e7a5b0021fd963b:0xdaf4072ccafb598a!8m2!3d-7.7602327!4d110.4329816!16s%2Fg%2F11xvq3qmv7!19sChIJO5b9IQBbei4Riln7yiwH9No?authuser=0&hl=id&rclk=1","PIZZA MA'E","5,0","(3)","","","Stan Pizza","·","","Jl. Raya Tajem Mustokorejo No.21, RT.01/RW.043","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9igj9m_FFpH8PHKCXREXmSf5EdALSDmTHVSFqr5hKhDyk_uKs_SVMHW_PsZK6IvYhxSlt3tH-dbXvg7bNoFmuB70RebOfhbmlwX0p2Z7InfNPSwY7y2T5lJ6oyub7ZIjlW3_uekGBa8Lk=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza","nya enakk bangett!!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF4dnEzcW12NxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Mediterranea+by+Kamil+JNM+BLOC/data=!4m7!3m6!1s0x2e7a57867a69d4a3:0xa3d78bbfbaf89917!8m2!3d-7.8003812!4d110.3534455!16s%2Fg%2F11s1qpxqhc!19sChIJo9RpeoZXei4RF5n4ur-L16M?authuser=0&hl=id&rclk=1","Pizza Mediterranea by Kamil JNM BLOC","4,6","(105)","·","Rp 25–50 rb","Pizza","·","","Jl. Prof. DR. Ki Amri Yahya No.1","","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbKN-KN0WY0MONuV4YZIhTBUmBjc6BI_WzkdoustaFgDpJ2E9Z8evzL_oFX-O0rDmSMBBagbhQojA5Vm9oFF3J1nZl5x0pThd-2eU2gfKPEm3GdvhGbw1WyenH2w-edQfXiZII=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pizzanya enak, lokasinya enak buat ngechill ❤️""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzMXFweHFoYxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Angkringan+Pizza+2/data=!4m7!3m6!1s0x2e7a599fe5cea085:0xc950950d58e14b1!8m2!3d-7.7786608!4d110.3946842!16s%2Fg%2F11sb86yq43!19sChIJhaDO5Z9Zei4RsRSO1VAJlQw?authuser=0&hl=id&rclk=1","Angkringan Pizza 2","","","","","Pizza","·","","Jl. Petung No.32","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-kX-_NXkqN9H-p_KvXap6uJhfxstiLAnHXrcbHplMbo3W8kElQUN5vPte-WtHF5NozHWx3uk3DG07t92OpBrcqRlQpbJAZIyrNxFZwkQsL7FYD0cnJYyon2SfG4XBKyf9HgM=w80-h177-k-no","","Makan di tempat","Drive-through","Pesan antar","","",""
"https://www.google.com/maps/place/Queen+Pizza+Jogja/data=!4m7!3m6!1s0x2e7a57701bf8609d:0x2b26c71f0ec4f7da!8m2!3d-7.8061111!4d110.39!16s%2Fg%2F11c4bgxgbf!19sChIJnWD4G3BXei4R2vfEDh_HJis?authuser=0&hl=id&rclk=1","Queen Pizza Jogja","4,2","(127)","·","Rp 25–50 rb","Pesan-Antar Pizza","·","","Jl. Prof. DR. Soepomo Sh No.44","","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHu8hg8L7_qCqQ5Rl7EfByia_8Pklf-FA3NV_ujUOzPlK282BdzPUBnoUAnd5vYWPpCPRU2BLgC6tfHIX-MexUHOlitr0_u60Gbg7CMyHRMFJqfIGvU2hzgftAg8zn7I0YuQ7B9=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","pizza","-nya enak, worth it.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjNGJneGdiZhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ESr3abaAIJiP4-EPh6_xiQ4&ei=ESr3abaAIJiP4-EPh6_xiQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ndah+Patisserie/data=!4m7!3m6!1s0x2e7a59635c35c6e7:0xcbd15009b3b8dcfd!8m2!3d-7.7431388!4d110.4228419!16s%2Fg%2F11hbg8kr2q!19sChIJ58Y1XGNZei4R_dy4swlQ0cs?authuser=0&hl=id&rclk=1","Ndah Patisserie","4,4","(15)","","","Pizza","·","","Jl. Amarta, RT.4/RW.33","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdSBNWnQa3eSTH2b-8cvN-inMVxQOZQ5oRnCge5lRLFQcDJQdN1hVwrYdExc5nC_WEWpAjv-j2m7KMRMtzAwEyb_GtcJXguctGfvgMyo_XQpeVRnNNoKIVYRjTHfUtz9U2-wPS=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Snacknya mbak Endah enak semua sih ini.. doi keren bgt kl bikin².""","","","","",""
"https://www.google.com/maps/place/Amano+Trattoria+and+Coffee+Jogjakarta/data=!4m7!3m6!1s0x2e7a59e19c43c78b:0xe23cf2498c73c6ee!8m2!3d-7.7591886!4d110.3696944!16s%2Fg%2F11w1kjqv7c!19sChIJi8dDnOFZei4R7sZzjEnyPOI?authuser=0&hl=id&rclk=1","Amano Trattoria and Coffee Jogjakarta","4,7","(69)","","","Italia","·","","·","Rooftop, Jl. Monjali No.93 Lt 3","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHz7mc0dr3FWeoFPGZ1FaTIXd3BOEPorHA2dRv2XPWXg2N8fPFqMWtnXSBKPNQuvoGy87Ikb_ZjwdHB45YVN7OZoZnUAo61qDZph2iB82lH43nEyX4NXRZSKwCf8lHUHODtX-ki=w163-h92-k-no","https://www.gstatic.com/local/justifications/menu_highlight_24pd_G650.png","Menu yang ditandai:","pizza","","","",""
"https://www.google.com/maps/place/Pizza+Raya/data=!4m7!3m6!1s0x2e7a593d37a49587:0xb3f194bf6b34582f!8m2!3d-7.7414108!4d110.3758873!16s%2Fg%2F11x_m0nzy0!19sChIJh5WkNz1Zei4RL1g0a7-U8bM?authuser=0&hl=id&rclk=1","Pizza Raya","5,0","(1)","","","Toko Makanan","","","","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGjs4Igxpa2BBls20G125c8zk9_z0Gnxg2lt_GR6nM7wYJCNytPYYL0KTlykgJlwLyXcjCp7m98FYyyvM2pmVokxcwNKxMjn11t8GzSaKBdhwLdl-6k5TDjaPjFk5irN0Ptx2QiOV0oeZ2f=w80-h106-k-no","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Gallery+Pizza/data=!4m7!3m6!1s0x2e7a59960cee6619:0x4b887d2301ee75f8!8m2!3d-7.7703291!4d110.3450296!16s%2Fg%2F11hxw1g2zd!19sChIJGWbuDJZZei4R-HXuASN9iEs?authuser=0&hl=id&rclk=1","Gallery Pizza","5,0","(1)","","","Kafe","·","","68HW+V26, Jl. Besole Raya","","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWW8XxAMzJ_CrurzapctMa0c03To2lGVigIsZwcSo46y2Z98hGMKkiZ48vtrJzr9aAHoOYtYwdT2UUA0nhMWK3f-vOHb_1Gs5PTuUePiAFPfidP7qGJp6p1AcmGDTRH092LUUb=w122-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","",""
"https://www.google.com/maps/place/Pizza+Gemoy/data=!4m7!3m6!1s0x2e7a570062afb559:0xf66097c5303cee25!8m2!3d-7.8058158!4d110.3945397!16s%2Fg%2F11vytn12xg!19sChIJWbWvYgBXei4RJe48MMWXYPY?authuser=0&hl=id&rclk=1","Pizza Gemoy","5,0","(1)","","","Toko Roti","·","","Jl. Veteran No.36","","Buka","· Tutup Sen pukul 05.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YNqOzXsEObO_XMuhtj_pNw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=287.32486&pitch=0&thumbfov=100","","Bawa pulang","","","","",""
"https://www.google.com/maps/place/Panties+Pizza+Soragan/data=!4m7!3m6!1s0x2e7a59f20d6f0687:0xaa72af29737af1b1!8m2!3d-7.7820574!4d110.3500734!16s%2Fg%2F11szfwq3bl!19sChIJhwZvDfJZei4RsfF6cymvcqo?authuser=0&hl=id&rclk=1","Panties Pizza Soragan","4,4","(280)","·","Rp 25–50 rb","Pizza","·","","·","6992+52G, Jl. Soragan","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFV-X4mHIyRnVB-159jE1nux5gJOyQcnXdiF01SWCQkNXPuWoWqIhwf5mr-pqXBIy0C_dZiQpVgoeiE21ouKxjfBgp9-a15pRHSVlLYp2UGxFzq1C3ZD3QeZ9aGaO0kT3VqyZxqdg=w80-h99-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak pizzanya fresh, nunggu dan worth it, tmptnya lumayan proper""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzemZ3cTNibBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Sekar+Pizza+Tirtodipuran/data=!4m7!3m6!1s0x2e7a578223c70e39:0xa1672ad4ce7f6b83!8m2!3d-7.8188546!4d110.366632!16s%2Fg%2F11m9pldvdx!19sChIJOQ7HI4JXei4Rg2t_ztQqZ6E?authuser=0&hl=id&rclk=1","Sekar Pizza Tirtodipuran","4,6","(1.697)","·","Rp 25–50 rb","Pizza","·","","Jl. Tirtodipuran No.46","Restoran santai untuk pizza & camilan","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8WeSnvFXr14CAWOoVgymHjytZZAmeLrNZOi9nbH7djcgLxafTvyoiZbl8-IQ_2g60XmuVSDVXPRJaQjhVMSDH4tsXYsOecVa8EHabEJtulDp3ylI4P8e51ZxR50gLLIlpXYt9=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""New York-style","pizza","dengan crust yang tipis dan crispy.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFtOXBsZHZkeBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/OMNIVORO/data=!4m7!3m6!1s0x2e7a59dcab470511:0xab2b5a4d639ead15!8m2!3d-7.7191499!4d110.3746612!16s%2Fg%2F11jflf3bhg!19sChIJEQVHq9xZei4RFa2eY01aK6s?authuser=0&hl=id&rclk=1","OMNIVORO","4,6","(151)","·","Rp 25–50 rb","Pizza","·","","Ruko Penen, Jl. Gito Gati","","Buka","· Tutup pukul 21.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0uvLeG2fcoXqWADO_IeC0ICkO5IQIsjdrmjCAW4eP_5l-ClGzMtz-yRGplGlj3vlqPSZtOgFiEbURD9FX-ciMP286K6-X7NBmYPzXXoHL7Ma8lx3lPbce-jFP0wsYvkhcGtiQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tp pizzanya enak bangettt, toppingnya ga pelit dan rotinya lembut.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqZmxmM2JoZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e7a593e0878b173:0xe2b2d28cb67a8d38!8m2!3d-7.7321078!4d110.396617!16s%2Fg%2F11dfldhzws!19sChIJc7F4CD5Zei4ROI16tozSsuI?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,6","(1.890)","·","$$","Stan Pizza","·","","·","Jl. Kaliurang No.KM 8, RW.7","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3qqzVlc_3A_UML-0LC3UVrBwyjf0rV4OMAd70XN3fav3nasWx5ldQsOUWeVX8fRqt11HWQjrXrpPIiZieNEx5tFwqewNhryyXQ_KtOdqrBZkjTuvGQgpRqslZS6lxWBguxrMbBIe7iWAw=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Pizza","enak, tempat bersih, pelayanannya sat set""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkZmxkaHp3cxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Casa+Pizza+and+Pasta/data=!4m7!3m6!1s0x2e7a579d4248e261:0xeadee04323560da7!8m2!3d-7.8069817!4d110.3774771!16s%2Fg%2F11g6rg5mlh!19sChIJYeJIQp1Xei4Rpw1WI0Pg3uo?authuser=0&hl=id&rclk=1","Casa Pizza and Pasta","4,4","(358)","·","Rp 25–50 rb","Pizza","·","","Jl. Taman Siswa No.52","","Buka","· Tutup pukul 21.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGg_Z3LakBejGLXqvvx4IqmsSUwG8kASC7Z3TvQUBfPMLlMIDGN-piQaRMK06ZueF0bGWRorFGLLiUMfzpPkw3LkFVB0SFPprVDyITpNmE1Arr309c7guGbzDfhg99hdGHSwqZAYA=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyaman,","pizza","guedeee enak pol mantap.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnNnJnNW1saBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Martabak+Pizza+Kaji+423./data=!4m7!3m6!1s0x2e7a576cf1a611fb:0x44bdad5357424e4a!8m2!3d-7.8093694!4d110.3773217!16s%2Fg%2F11wxvr4cc6!19sChIJ-xGm8WxXei4RSk5CV1OtvUQ?authuser=0&hl=id&rclk=1","Martabak Pizza Kaji 423.","5,0","(12)","","","Toko Makanan","·","","Depan ex Hotel Wisanti, Jl. Taman Siswa","","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMypOlsVvVqhgLnM_1_cUtOZUawfqUVn0iMGoEaZ-4qJtsswx8DiaKcCeVaOLou2YVxkQEzJw7HMrkxKHLEOmBrpy2XT51L02EK29De3tyPx62xoUVA6iEnCkl8e6zuJWQ4mpk=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Anak2 jg suka sekali sama martabak pizzanya""","","","","",""
"https://www.google.com/maps/place/Pizza+Dezzo+Banguntapan/data=!4m7!3m6!1s0x2e7a5708bae5360f:0xc0ec95602084498d!8m2!3d-7.8111508!4d110.3962462!16s%2Fg%2F11gh957rgj!19sChIJDzblughXei4RjUmEIGCV7MA?authuser=0&hl=id&rclk=1","Pizza Dezzo Banguntapan","4,4","(102)","·","$","Pizza","·","","·","Jl. Ki Penjawi No.27A","Buka","· Tutup pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxLUDW65HzxH8n-elWIYANVO5uqfIiXqzgTAsZdODoZ7R-zLEPEj2CS-R2AIw1mb8CnQ5Y0UzSBC0ytdSdrZ5ImkGGxhk13HNEnwOWWuxgudeB0Ja8_8JInzCKtib3xZ79Odgp=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Murah tapi enak pizzanya..... Endulita...""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFnaDk1N3JnahgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/AB+Base+Pizza/data=!4m7!3m6!1s0x2e7a576823fcc7c5:0x6a05e3971271425!8m2!3d-7.8066579!4d110.3944606!16s%2Fg%2F11k65f02zm!19sChIJxcf8I2hXei4RJRQncTleoAY?authuser=0&hl=id&rclk=1","AB Base Pizza","5,0","(7)","","","Produsen Makanan Beku","·","","·","Jl. Veteran No.48","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvW5oQXdmD_Yd-PL3mnp7ZEpH0bxdTCoaA6fFcoLHMVsCj_b5jnCWgSwPBZv-ikSsZVesV5YyNapGgDl9_6iY5oj1TredhtAQYIyDbQ-N4cSajlGhqCOJQre88dxriORJ4-qA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa pizzanya enak, lembut & kruncy...
Ga cukup makan 1..""","","","","",""
"https://www.google.com/maps/place/Els+Pizza/data=!4m7!3m6!1s0x2e7a575a148ebefb:0xdd38aa4285554387!8m2!3d-7.7999182!4d110.4131467!16s%2Fg%2F11f_sqc6xv!19sChIJ-76OFFpXei4Rh0NVhUKqON0?authuser=0&hl=id&rclk=1","Els Pizza","4,2","(6)","","","Pesan-Antar Pizza","·","","Rumah depan kos2an tingkat, Jl. Wonocatur Gg. Merpati 2 No.181a, RT.09/RW.25","","Segera tutup","· 18.00 · Buka Sel pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuXFfkOGKKx4VAADOJYyapUzsSci2xQ8RMlXfjYSKl-wkGjGD-zCplNNRfR6GaoiUYg3T7MdDE6NeWJ2nPCSNg5qEZasBu5u4-MBYoJk_MCzZWlWq780JBLqblf6xYg2NViXLvOg=w92-h92-k-no","","Bawa pulang","Pesan antar","","","",""
"https://www.google.com/maps/place/Istana+Pizza/data=!4m7!3m6!1s0x2e7a597d18e6ccc7:0x7dc52570848d5488!8m2!3d-7.7432444!4d110.3801999!16s%2Fg%2F11kj0bzyrs!19sChIJx8zmGH1Zei4RiFSNhHAlxX0?authuser=0&hl=id&rclk=1","Istana Pizza","5,0","(3)","","","Perhimpunan Pengembang Perumahan","·","","Gg. Mulia VI No.9","","Buka sekarang","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8HpM6eKLqNLONG9SssYKrQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=21.096937&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""kontrakan nyaman""","","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Godean+Yogyakarta/data=!4m7!3m6!1s0x2e7a58167db33adf:0x51e1785a0fb2f049!8m2!3d-7.7817329!4d110.3520159!16s%2Fg%2F11bz092f3x!19sChIJ3zqzfRZYei4RSfCyD1p44VE?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Godean Yogyakarta","4,6","(1.662)","·","$$","Stan Pizza","·","","·","Jl. Kyai Mojo No.91","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiuk_h3m7ZjP3w8s9uJwhY13N1QrZpu0Vta_iRRkvW80aC61nrLGH5g8I2qkBlVhUjveg301_ni4_3Q6Edik7REUZqYF3fuUi1-SfEy4pHrhRifkyE-MCRMMU-ashQ7oWv-2kB=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masih jadi","pizza","favorit, rasa enak, dough nya empuk.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiejA5MmYzeBgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Eyr3ababEMSE4-EP2PvbwA4&ei=Eyr3ababEMSE4-EP2PvbwA4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online",""
