"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","doJOZc","W4Efsd 5","W4Efsd 6","A1zNzb href","J8zHNe","bbPy1","M4A5Cf"
"https://www.google.com/maps/place/Rumah+Makan+Jaso+Kawan/data=!4m7!3m6!1s0x2e69f6e0f8138727:0xe768a99eca6fe1e7!8m2!3d-6.1966804!4d106.7734581!16s%2Fg%2F11hbg92pb7!19sChIJJ4cT-OD2aS4R5-Fvyp6paOc?authuser=0&hl=id&rclk=1","Rumah Makan Jaso Kawan","4,7","(16)","","","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuEww8ugGDdWrwg8JRI16tlQEyIhuWbVEfn42jMQkxZinSHIq5z9XwLazK6sNXxxf3DAWlwphXrc_YuISO02FZPgd0R8UZfbFCcvuown48M5g0eUQQQs5Fg4TwA1oU7i-Wi8Mepg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya oke, porsinya pas, kenyangnya mantap, harga ramah di kantong""","","","","Jl. H. Kotong No.3 4, RT.11/RW.3","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/RUMAH+MAKAN+BALERONG/data=!4m7!3m6!1s0x2e69f7b9ad297ea7:0x25b7f1867e72147e!8m2!3d-6.1837654!4d106.7675479!16s%2Fg%2F11gmhnyhby!19sChIJp34prbn3aS4RfhRyfobxtyU?authuser=0&hl=id&rclk=1","RUMAH MAKAN BALERONG","4,7","(63)","·","Rp 1–25.000","Padang","·","Jl. Kedoya Duri Raya No.2, RT.7/RW.1","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYeA3MBcZIwfKuSqmaFYYHmV9dFp-T3Sj4WEMEtB6TyW_wQkkOW7J5G-jd45ur0YxqZ5vbreFUmrqLnB_m8OjEqoJuDnCvvOSUiBJ5TyKnD3lsSQpicSrJQQFBYJ4dEzBm1Emd=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Paling enak rendangnya, telornya tebel""","","","","","· 00.00 · Buka Min pukul 07.00","","","",""
"https://www.google.com/maps/place/X/data=!4m7!3m6!1s0x2e69f7452e2f9037:0xf84cd35d16a75ba6!8m2!3d-6.198178!4d106.7634654!16s%2Fg%2F11rd0v82wk!19sChIJN5AvLkX3aS4RplunFl3TTPg?authuser=0&hl=id&rclk=1","X","4,4","(14)","","","Padang","·","Jl. Meruya Ilir Raya No.43, RT.1/RW.7","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHWtqUHK_c3OjSqOyHIW8Z03ZwstNeXPMwKv5kkS74iu4vRtMVJa74MNEkrx2q8HW4Dc4psxzm-y8GEgWhS9LMdOK1QvlpXI8KXBn6cIy27cAN5sGozAr60H9-JLrUIzZV465Wu0A=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Must try their ayam goreng sambel ijo 👌👌""","","","","","· Buka Min pukul 10.00","","","",""
"https://www.google.com/maps/place/Masakan+Padang+%22Putri+Tungga%22/data=!4m7!3m6!1s0x2e69f77ef371e0f7:0x952c7275838ceea4!8m2!3d-6.1933163!4d106.7769672!16s%2Fg%2F11f7148kkm!19sChIJ9-Bx8373aS4RpO6Mg3VyLJU?authuser=0&hl=id&rclk=1","Masakan Padang ""Putri Tungga""","4,7","(23)","","","Padang","·","Jl. Gili Sampeng VI No.90","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl0l-yWjGVsoqgaM23-5ZZxKG6Gq6qDGmcxrWWaMnYNCvO5yQhhqsqAvKV1b4JH-jEiyJLdWi_W7eeoHiBV02nMI-Mgu2z4HIJ-kLhxnovGUo75Q5MksbOOsOdBOZB49siic1m=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak dan murah serta deket","rumah",".""","","","· Buka Sen pukul 09.30","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Merah+Putih/data=!4m7!3m6!1s0x2e69f732d7eca629:0xcb975b8dad66ef02!8m2!3d-6.1911256!4d106.7807009!16s%2Fg%2F11fhwkqtyg!19sChIJKabs1zL3aS4RAu9mrY1bl8s?authuser=0&hl=id&rclk=1","Rumah Makan Merah Putih","4,4","(49)","·","Rp 25–50 rb","Padang","·","Jl. Sang Timur No.71 2, RT.12/RW.4","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfSoLBaOiicobmiBtkM8WrnivjinwxkFTmXVzM2arGYzVivtg0EGdCiB7KHviLN-ODG3icsea2-aaG8Yup_t2OSSjqzQrvjecjQVdKCDfndgyCYJzdwx8qaU42C2_Z5dWI1Iir=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak enak dan tempatnya nyaman.""","","","","","· Buka Min pukul 08.00","https://www.google.com/viewer/chooseprovider?mid=/g/11fhwkqtyg&g2lbs=AIBNGdUx6eE3b1U3DobggkQeWk8MyB3_BsPd2w7I-lnl0FE4qZdhUCYqyV1XqykAOOs3ilFJy10hws9H-lux2DNvFdJi5GUf1A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nbHjabOHEau8juMP74isuQ4&ei=nbHjabOHEau8juMP74isuQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Warung+Padang+Sidimpuan/data=!4m7!3m6!1s0x2e69f73ca147a303:0xc97803a8b526e86d!8m2!3d-6.2018516!4d106.7563363!16s%2Fg%2F11gcml9hnd!19sChIJA6NHoTz3aS4RbegmtagDeMk?authuser=0&hl=id&rclk=1","Warung Padang Sidimpuan","4,8","(28)","","","Padang","·","Jl. Srengseng Raya","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwWMESpF9ufzk9aRtJftTF_896TPYdBii3Dp5YcEAjY_IpIuNtGyFHfTwadNj-85C-Cyo_zuHY5IULUHyLdoWZILeRnkMncyfXxzpW3nqrG01a8iunsX-KVglLg81BMJAfTFw=w163-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","· Buka Min pukul 06.00","","","","·"
"https://www.google.com/maps/place/Miramar+Resto+%26+Cafe/data=!4m7!3m6!1s0x2e69f7c130add159:0xf1fd80876c3582fc!8m2!3d-6.1915908!4d106.7576253!16s%2Fg%2F11v9z3r4g6!19sChIJWdGtMMH3aS4R_II1bIeA_fE?authuser=0&hl=id&rclk=1","Miramar Resto & Cafe","4,6","(163)","·","Rp 50–75 rb","Indonesia","·","Jl. Perjuangan Blok D21","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnBzm3GUIOcxSoppbLn3KIz0H6eBUGBFgcJOJeZrRkjl35H5tA5wp0wlYLPdID_qhe4UHTz90GSxmSF6XFuMUPGIzAaLcy_rmSZsstetuyHKED5Bq7C_PI7udGhRuihkgp4fql=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi rames rendang harganya 55,000.""","","","","","· Buka Min pukul 10.00","https://www.google.com/viewer/chooseprovider?mid=/g/11v9z3r4g6&g2lbs=AIBNGdWzaoCNC6_nlDA4JDyUxLIwt7IL2atfSRUyQR32EgHAfnxZbyV0O3qmq-12AFFayN6EessN2UlgqgC50gb9BjHZDvsiSA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nbHjabOHEau8juMP74isuQ4&ei=nbHjabOHEau8juMP74isuQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Rumah+Makan+Medan+Baru/data=!4m7!3m6!1s0x2e69f71720b81d2b:0x90d93bacf6198db3!8m2!3d-6.187045!4d106.7550287!16s%2Fg%2F1vtt_109!19sChIJKx24IBf3aS4Rs40Z9qw72ZA?authuser=0&hl=id&rclk=1","Rumah Makan Medan Baru","4,4","(809)","·","$$$","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOJ0Lraa2QvA1aTC2nfpZpcZ6FYiMKqgJU5-yTfooYwLOp8xqMXfF1BHKOS3l-iaLPaUaszrijt54r9peTLtQr4Q7vXANyGGyC40RFJtMXHUoYGRw4EoRsScu-4AGokA0FmVRjlA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu khas","padang",", gule kepala ikanx paling enak dan top bingits.""","","Jl. Pesanggrahan No.168 D-E, RT.2/RW.6","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/RM+Padang+Sederhana+SA+-+Pesanggrahan/data=!4m7!3m6!1s0x2e69f7205bf00b3d:0xd7298de2e8fa8435!8m2!3d-6.1880587!4d106.7558002!16s%2Fg%2F11qsv1_3hg!19sChIJPQvwWyD3aS4RNYT66OKNKdc?authuser=0&hl=id&rclk=1","RM Padang Sederhana SA - Pesanggrahan","4,3","(311)","·","$$","Padang","·","Jl. Pesanggrahan - 2nd Floor No.8b, RT.1/RW.7","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEuWmemuMOtHX1jtGTEHjjptJ7XUyG18Ilwu4nDbdKnNzLvZ2uiZoQE6CfQwSUyAw55wkTm85oSkYt7Rckh6iNRQouziiN06pfsuNHjc_dyXZGwkrphW72B5sta3D3BrzHG3gSc=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya mantap, ayam popnya kurang sedap.""","","","","","· Buka Min pukul 10.00","https://www.google.com/viewer/chooseprovider?mid=/g/11qsv1_3hg&g2lbs=AIBNGdXHG7TEForlwynk5raz-NkSgNNam3hPuAZGo-5s3hPJHDKqmIySl6YQ5JMtca34jMdAdBx-xBzcRTfcEcZc0INe4bNT6w%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nbHjabOHEau8juMP74isuQ4&ei=nbHjabOHEau8juMP74isuQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Rumah+Makan+Cahaya+Baru/data=!4m7!3m6!1s0x2e69f6c36b5326db:0x335ebb1dd110442c!8m2!3d-6.2021333!4d106.7842236!16s%2Fg%2F11hbntpnx5!19sChIJ2yZTa8P2aS4RLEQQ0R27XjM?authuser=0&hl=id&rclk=1","Rumah Makan Cahaya Baru","4,5","(20)","·","Rp 1–25.000","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_qe5AJSqfAMPDb1HlQaKALzmX0q8N__2QANru0jYTnrf4ZY6FPfyndXBYG8mCnjto48UtFCotAQDnRLpHYzH8rNrjNg-lweL0WZ3fK8oeMnJRLGUMpWlKUeDQo-E9escgkEwZgQ=w163-h92-k-no","","Makan di tempat","Bawa pulang","","","9, RT.9/RW.15","· Buka Min pukul 09.00","","","","·"
"https://www.google.com/maps/place/TALAGO+MINANG+BATUSARI/data=!4m7!3m6!1s0x2e69f7703122cc0b:0x4b3b294ed519fea3!8m2!3d-6.1957944!4d106.7801973!16s%2Fg%2F11g21s5n_7!19sChIJC8wiMXD3aS4Ro_4Z1U4pO0s?authuser=0&hl=id&rclk=1","TALAGO MINANG BATUSARI","4,4","(22)","","","Padang","·","Jl. Angsana No.73, RT.5/RW.5","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiYrSzyqW4H-3hkuTrjM0_aLaRvZ76fNfasyn6Ck77wxyocL-3l4vLXSOzMZ0OTl-VykLaC7oPQAN6YDuiCGlEOsDF0bvRH_rsdKGJlp_0cPwC7CHBZCpXpJd4GMbw6Q5OcsNo3w=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nyaman, Murah Meriah.""","","","","","· Buka Min pukul 10.00","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Makmur+2/data=!4m7!3m6!1s0x2e69f6ef1da11d01:0x84de3f92021c97b5!8m2!3d-6.1858008!4d106.7867556!16s%2Fg%2F1hdz6bkb9!19sChIJAR2hHe_2aS4RtZccApI_3oQ?authuser=0&hl=id&rclk=1","Rumah Makan Makmur 2","4,7","(20)","","","Padang","·","·","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFe-vG6eoa8T9wuz9TV1Ar2rmQE2pNKVYr8MsYapAAsDL4sJBKt2qTbQk4L9dBMTOoNtQpuXcEFYzcl11fQbW84AU211VHRTmZrNOOPnrbJBn0iwEZagEaVnFhgwJAysyYa8onZtQ=w120-h92-k-no","","Makan di tempat","Bawa pulang","","","Jl. Kemanggisan Raya No. 24 F Batusari, RT.10/RW.9","","","","","·"
"https://www.google.com/maps/place/Resto+Masakan+Padang+Bukittinggi+Serba+13.000/data=!4m7!3m6!1s0x2e69f7cdd20c4cbb:0xf7d801236680cd6c!8m2!3d-6.2047402!4d106.76896!16s%2Fg%2F11jj69h7ll!19sChIJu0wM0s33aS4RbM2AZiMB2Pc?authuser=0&hl=id&rclk=1","Resto Masakan Padang Bukittinggi Serba 13.000","4,8","(13)","","","Padang","·","Jl. palmerah barat 2 No.3, RT.3/RW.3","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1G_nuqmnW2d6ozIXSXYZmbqpfXj0xgJxWqBA1AR6j7rMSuDkJArUSEVZA3i6IiGbe7n33H4u3HmyZPam3Do4WnBU-mvt2J16OrvqP_SpwRVrGJoUfxuvH0BVktmNED11zERXc=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Proses mudah""","","","","","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/RM+Sederhana+Minang+-+Meruya/data=!4m7!3m6!1s0x2e69f76d862fcd83:0x93693596ddff1900!8m2!3d-6.1989975!4d106.7614626!16s%2Fg%2F11l_4wlz3q!19sChIJg80vhm33aS4RABn_3ZY1aZM?authuser=0&hl=id&rclk=1","RM Sederhana Minang - Meruya","4,9","(7)","·","Rp 1–25.000","Padang","·","Jl. Meruya Ilir Raya No.38, RT.1/RW.5","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcM-6Gn-4osU5Q-b1sLMsbjMw8WRJUU9lS0JWyHZPNbYHuVSHRL51drBSaxh1eH2Hn_Nm3Mw2LpTIZZFB4xkkTD7HVTh-7duc2kf92ojYaJPuQNyQihSKe2Hd8pTRqJ4r5_w2YQsbdafCJ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Layanan memuaskan,harga hemat
Rasa tidak kalah dgn resto besar""","","","","","· Buka Min pukul 08.00","https://www.google.com/viewer/chooseprovider?mid=/g/11l_4wlz3q&g2lbs=AIBNGdX3Li03349Knrs4bszGN8XATYo52HjpR4F6RagQPHqZJIjVB3hvFjBqnB_sMKCd8cj6Ced76yK5x-Pew5caX3NEOl_qzg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nbHjabOHEau8juMP74isuQ4&ei=nbHjabOHEau8juMP74isuQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/Pagaruyung/data=!4m7!3m6!1s0x2e69f716de575ae7:0xb57ac6a4d16dbc3a!8m2!3d-6.1953261!4d106.7557238!16s%2Fg%2F1pt_qpy4n!19sChIJ51pX3hb3aS4ROrxt0aTGerU?authuser=0&hl=id&rclk=1","Pagaruyung","4,3","(38)","·","Rp 1–25.000","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWcZj7P4PXv8loze95maMH8MFZxS7UO-BCp4T_QsSwFgctfBx1TwjgTTe5ZMboM9IWOr6KZJimv23sCY3miXeAgocFFSqAEiDFTnG4Nq_5Xjf7kvd_BViih6n8zBmrH7UNdR9NPA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan nya enak, taste nya original","padang",".""","","Jalan Pesanggrahan Raya No.14, RT.2/RW.3","· Buka Min pukul 10.00","","","",""
"https://www.google.com/maps/place/Masakan+Idola/data=!4m7!3m6!1s0x2e69f762f70efa69:0x4c39b40c2477c4e8!8m2!3d-6.1966393!4d106.7801426!16s%2Fg%2F11g072gwpy!19sChIJafoO92L3aS4R6MR3JAy0OUw?authuser=0&hl=id&rclk=1","Masakan Idola","4,5","(4)","","","Padang","·","·","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9_EVhmLGWI-XD-weKOKY_nS1VT-g2WeOHtzhZnYNoUBXFgHrEgnNkMw9TUEJLYEbDOYzpunWlfd08Do8D3aIiLF_8msp-OrGEocbM40LP1_s496LkjlTSLlDhQdV0jUGLOuKbuA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kosan bersih, cari","makan","dekat dan banyak pilihan.""","","sebelah musholah al-jihad, Jl. Angsana No.5 5, RT.6/RW.5","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Mini+Jaya+Masakan+Padang/data=!4m7!3m6!1s0x2e69f716d7da44a1:0x3103d56f5a23601a!8m2!3d-6.1944802!4d106.75592!16s%2Fg%2F11bzr_dn_c!19sChIJoUTa1xb3aS4RGmAjWm_VAzE?authuser=0&hl=id&rclk=1","Rumah Makan Mini Jaya Masakan Padang","4,6","(11)","","","Padang","·","Jl Pesanggrahan No 21 Rt 05 Rw 09 Meruya Utara Kebon Jeruk Kembangan, Jakarta barat, RT.9/RW.5","Tutup","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGlI7wZhcGmO4QT3rfKsXDHKRuX7pSnEn-7whJBcbhzahVk_QTsb2f2FqT-AwExU_5d70ijrEhg5EYf-QfBWwd98fWH2ixAb6_km4ibTSnCFIEB_wTTErXOYHLR7PbiASWfxJMGXsCP9J5RouCZ7_EXq9MvxAUJBRGI0dGZvqd7jGxOu7mI-U0vIhWPmqgWmHqqd5A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi","padang","lumayan enak, dan harganya murah""","","","· Buka Min pukul 07.00","https://www.google.com/viewer/chooseprovider?mid=/g/11bzr_dn_c&g2lbs=AIBNGdXL7X1RAjXZbU1q9d4kYaafWcRImvCqINjY-TRYoNE0p2tbkAJxOQiqgNiWArJWQg-K9OtovYWYk3E6odTovp_FM8_Mjg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nbHjabOHEau8juMP74isuQ4&ei=nbHjabOHEau8juMP74isuQ4&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","",""
"https://www.google.com/maps/place/NASI+KAPAU+KAMANG+JAYA/data=!4m7!3m6!1s0x2e69f722818eaed9:0x1ca0cd0ec5673ddc!8m2!3d-6.1993349!4d106.7614728!16s%2Fg%2F11bzt4j7yv!19sChIJ2a6OgSL3aS4R3D1nxQ7NoBw?authuser=0&hl=id&rclk=1","NASI KAPAU KAMANG JAYA","4,5","(21)","·","Rp 25–50 rb","Padang","·","Jl Meruya Ilir Raya No 8 Kebon Jeruk Meruya Utara Kembangan, Jakarta barat, RT.1/RW.5","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHJT4-xDFjv42h8f1hHUC3rcn9VkIDFcGLoFJQtpOvAbne10T4ftBdXgyQYdCBfHCbvsx2Do3xwrPMrAlfToqK4HtjVfXgjczGpCsttwy_bCK-y2Co0RFLto6ZfPo_eIiksX2O_=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi kapau, dengan sambal hijaunya yang juara.""","","","","","· Buka Sen pukul 10.00","","","",""
"https://www.google.com/maps/place/Mutiara+Minang/data=!4m7!3m6!1s0x2e69f7c13d445e87:0x38e5d8b74303a88b!8m2!3d-6.1948154!4d106.7685909!16s%2Fg%2F11f8nh5v4m!19sChIJh15EPcH3aS4Ri6gDQ7fY5Tg?authuser=0&hl=id&rclk=1","Mutiara Minang","4,0","(22)","","","Padang","·","1, Jl. Panjang No.6a, RT.5/RW.10","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeP4PdyrFau8Zr4VAXYcVCxdRJLe9BFhFXDoju4w1YZI0e9s0zOoniycYEdmNKHN_epjd-weoHYXoB-rqIn-szpwpCxu12xY1wa8WWQUPlqMbYl1TTwhIlQ4fG0ERrd6AZDOFIMQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""PALING GOOD EMANG NIH NASI","PADANG","NYA PATEN DAH POKONYA""","","","· Buka Sen pukul 09.00","","","",""
"https://www.google.com/maps/place/Masakan+Padang+Asuhan+Bundo/data=!4m7!3m6!1s0x2e69f6e652739fcd:0x6f3fbc85f763e661!8m2!3d-6.1955309!4d106.7802265!16s%2Fg%2F11f6578bg6!19sChIJzZ9zUub2aS4RYeZj94W8P28?authuser=0&hl=id&rclk=1","Masakan Padang Asuhan Bundo","4,4","(11)","","","Padang","·","·","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sy61qPLx9U5zLN62m5VQxA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=194.0918&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enakkk bangetttt rasanya ga kaleng kaleng pokoknya enakk""","","","","Jl. Angsana No.5 6, RT.6/RW.5","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Tigo+Putri/data=!4m7!3m6!1s0x2e69f723440ee519:0x575f7291af1e17b9!8m2!3d-6.2009181!4d106.7604525!16s%2Fg%2F11b8_sgzsx!19sChIJGeUORCP3aS4RuRcer5FyX1c?authuser=0&hl=id&rclk=1","Rumah Makan Tigo Putri","4,3","(23)","","","Padang","·","·","Tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GgBJ8Ufiigi8sKrMrRYDxw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=96.8213&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk tunjang nya keras""","","","","Jl. Lapangan Bola No.14A 3, RT.5/RW.7","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Sari+Indah/data=!4m7!3m6!1s0x2e69f71967b36b5d:0xa1d34091af2e52d9!8m2!3d-6.1919727!4d106.7622689!16s%2Fg%2F11bc7rpq81!19sChIJXWuzZxn3aS4R2VIur5FA06E?authuser=0&hl=id&rclk=1","Rumah Makan Padang Sari Indah","4,2","(89)","·","Rp 25–50 rb","Padang","·","3, Jl. Perjuangan No.9A, RT.3/RW.7","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpxF0dP0D9RCIVyyRhCsINq1xyRoUHZF7Rf7OGlpfIYhyf0ZGtM9aDzH-HyWIg9jE6L_6kxF2ZsAFFoJly3vQzU9Ny4zRykXCT_epIT41Si0xv2FXoFmdBSK5X1oWETR0fqkwQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga dan rasa lumayan oke""","","","","","· Buka Min pukul 08.00","","","",""
"https://www.google.com/maps/place/Padang+Tiga+Saudara/data=!4m7!3m6!1s0x2e69f7e1e071951b:0x598d6f9968ce7b24!8m2!3d-6.1890789!4d106.7814921!16s%2Fg%2F11j4yg6p6y!19sChIJG5Vx4OH3aS4RJHvOaJlvjVk?authuser=0&hl=id&rclk=1","Padang Tiga Saudara","5,0","(3)","","","Padang","·","Jl. Budi Swadaya No.30 2, RT.2/RW.4","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxEcj4MXThmBQjFToESeaW_9Ofpk203BbJ7yJ2emzPCWy8IIeczZUqM-TaYQQ62xZnLjFZqTM3IOKZmWoSKj_rOlE9NWnssRjgz5JIwjTYTXWsZRULjHC5nzn6DDfexB8uix18=w92-h92-k-no","","Makan di tempat","Bawa pulang","Pesan antar","","","· Buka Min pukul 10.00","","","","·"
"https://www.google.com/maps/place/Toboh+Permai+Harun+Raya/data=!4m7!3m6!1s0x2e69f7006b2d2af5:0x56cda82ecd10ef51!8m2!3d-6.2036672!4d106.7761022!16s%2Fg%2F11x1smwfy_!19sChIJ9SotawD3aS4RUe8QzS6ozVY?authuser=0&hl=id&rclk=1","Toboh Permai Harun Raya","5,0","(5)","","","Padang","·","Jl. Harun Raya No.6, RT.4/RW.7","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhCR6ADvH4f2G5Qt5YhbNBNsqXZGFkz_hdmduUCeGHk0wr-kru7eg9M9Dahhc0ngsgvXIonLNQ0qCHjIQIdpylwF5eYXoViWktaJjVI28NOxLtTcoRRhrO7vCpH-u-ysK3kB-EVQ=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendang dan dendengnya juara, bumbunya mantap.""","","","","","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/Bebek+Goreng+Jawa+Rajanya+Bebek/data=!4m7!3m6!1s0x2e69f7656f073edf:0x57585e9c2a990a51!8m2!3d-6.1926739!4d106.7624394!16s%2Fg%2F11h458yb5q!19sChIJ3z4Hb2X3aS4RUQqZKpxeWFc?authuser=0&hl=id&rclk=1","Bebek Goreng Jawa Rajanya Bebek","5,0","(3)","","","Ayam","·","Jl. Mawar III No.25 2, RT.2/RW.7","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEz0Uh8A0QeEgxBvLgZ9aOy0KYQMPx_x6gkYW1DClESY77HWGCs5moR4K-fXzNsU9GU6IfieFlIPFi1cVL5aVrAJxx2s0zetbxTq3X8rNdPGSoPe3N1wSD2FB7VPeF6ndzEIa1=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan makanannya cepet, sambelnya enak""","","","","","· Buka Min pukul 09.00","","","",""
"https://www.google.com/maps/place/RM+SINAR+TANJUNG/data=!4m7!3m6!1s0x2e69f7995404faa9:0x2008c2f090cac871!8m2!3d-6.188238!4d106.7695008!16s%2Fg%2F11fk1ltyz6!19sChIJqfoEVJn3aS4RccjKkPDCCCA?authuser=0&hl=id&rclk=1","RM SINAR TANJUNG","3,5","(6)","","","Padang","·","Raya, Jl. Duri Tol No.1, RT.8/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFzRpRe_rn4BJK0jYhGQnrjv1sAYbswgiL2aQnUPEw5wKOXpjAh8B8EXRpJ5_qZSotuh82kTtBZiRdVHFrawp5umDmw-2rZImcqgDX-s_0fTWrZadPfi7Ro_aaF1XJxwSEe8QA=w80-h106-k-no","","Makan di tempat","Bawa pulang","","","","· Buka Min pukul 09.00","","","","·"
