"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","W4Efsd 6"
"https://www.google.com/maps/place/WARTEG+RENGGANIS/data=!4m7!3m6!1s0x2e69f6fdab3be9c1:0x2668c07b554dcda8!8m2!3d-6.185513!4d106.7735313!16s%2Fg%2F11xv1s5ykx!19sChIJwek7q_32aS4RqM1NVXvAaCY?authuser=0&hl=id&rclk=1","WARTEG RENGGANIS","1,0","(2)","Restoran","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L2EKVs-XYeHTIMmjuXonPQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=219.83849&pitch=0&thumbfov=100","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+pangeran+bahari/data=!4m7!3m6!1s0x2e69f7dc191da4bf:0x8699d9d4f0f35579!8m2!3d-6.1852859!4d106.7686114!16s%2Fg%2F11y2kk3npy!19sChIJv6QdGdz3aS4ReVXz8NTZmYY?authuser=0&hl=id&rclk=1","Warteg pangeran bahari","","","Rumah Makan","·","","Jl. Panjang","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZxB8MoO4ahcBqlMFaBg4h-9GUo3ocN4WhTl0dF1CnX0k8h05_LW9YXNPQA3zZE8CyAcKRFieozfm_wq95V_PY_GshYY3V0UI3eBKxxjZBgrzoHl8bCQYoPdcymx8jUSR_k6PCUBF5tRDT=w163-h92-k-no","Makan di tempat","·","Ambil di tepi jalan",""
"https://www.google.com/maps/place/WARTEG+BAHARI+SENTOSA/data=!4m7!3m6!1s0x2e69f6fa0c3d70e7:0xf8fd5cf30573028f!8m2!3d-6.18394!4d106.7820503!16s%2Fg%2F11tk1xkv9f!19sChIJ53A9DPr2aS4RjwJzBfNc_fg?authuser=0&hl=id&rclk=1","WARTEG BAHARI SENTOSA","3,0","(3)","Restoran","·","","RQ8J+CRF, Jl. Sekretaris, RT.015/007/RW.7","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEY7-oPI78fRSi2C0YEAHEQDCwch7zDeahd11WT0eO3-viSkaHqo5Qh4Lu9Ys9qYNvttHQ6F4C9fb9KF9SGjWxKwSRhZHDUp8pN4QffKTp_zgJljtElmnN34aIElR2iPfVSyU9j=w92-h92-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Cahyo+Jomas/data=!4m7!3m6!1s0x2e69f710998a2219:0xc762cb39a4dd4668!8m2!3d-6.1954459!4d106.7564428!16s%2Fg%2F11h0cfjn79!19sChIJGSKKmRD3aS4RaEbdpDnLYsc?authuser=0&hl=id&rclk=1","Warteg Cahyo Jomas","5,0","(6)","Tegal","·","","Jl. Jomas No.18-20 6, RT.6/RW.5","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5upxyp5ROOSuaCSEBXU-vv3XtF1ium0wgwe-tuWIu0gg6UALx-MUmTaEkXzPu3WgwbAjIs__hs-GAdBWZcCToINwDGAp1QXushHYPX9NX3ZU2h454aATcdTRhXa-V2cKoyMM=w122-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+Syafi/data=!4m7!3m6!1s0x2e69f70fb3425ae5:0x37b8d58c3074feba!8m2!3d-6.1882392!4d106.756815!16s%2Fg%2F11b6_8_8sj!19sChIJ5VpCsw_3aS4Ruv50MIzVuDc?authuser=0&hl=id&rclk=1","Warteg Syafi","2,7","(3)","Tegal","·","","jl.h.briti.a.kembangan.kec.kembangan.jakarta barat 11610, RT.1/RW.7","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHI6OeY2IVyM9UQQcU1Ev3Uh-9P03mzu7JJabWPqy7-D2tGAvc03CWU--t_QJri0p6TUb0WMq8hRdrV09jnGgGKmcR222FM7s_s9VNrrT5YxAUk5pVRq_Hcu8e9N4FaQUcUZOR2=w122-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/Warteg+Nirmala+Bahari/data=!4m7!3m6!1s0x2e69f70067b3173b:0xf5ff5bb920c0e6f!8m2!3d-6.2024131!4d106.7675874!16s%2Fg%2F11wy4mptj1!19sChIJOxezZwD3aS4Rbw4Mkrv1Xw8?authuser=0&hl=id&rclk=1","Warteg Nirmala Bahari","","","Restoran","·","","Jl. E No.22, RT.2/RW.1","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XPJpX0fD2oEGRLMSp6oH8w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=38.237305&pitch=0&thumbfov=100","Makan di tempat","","",""
"https://www.google.com/maps/place/WARTEG+12+PAS/data=!4m7!3m6!1s0x2e69f7aae08c32b3:0xadd6f988d72ff4fa!8m2!3d-6.2039743!4d106.7829865!16s%2Fg%2F11fm49sv2r!19sChIJszKM4Kr3aS4R-vQv14j51q0?authuser=0&hl=id&rclk=1","WARTEG 12 PAS","4,7","(3)","Tegal","·","","Jl. Rw. Belong No.12 7, RT.7/RW.15","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt8aD3L8uHgNZSthA39mCGkCe6A6kp-n_d6YXbkDZ0LO0ROfLoEb6Q47FfR0SdJcKf8NxbXhmLtVHwCDYXys1pVic7DTKnVwQDye9_FbqJZ_z-qtRTXVZi4AWp0liL08ToaPUsxg=w194-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.15"
"https://www.google.com/maps/place/Warteg+Tio/data=!4m7!3m6!1s0x2e69f7ebd42f0127:0x99cb68d10177ea88!8m2!3d-6.2008465!4d106.7565952!16s%2Fg%2F11r3b_bcyk!19sChIJJwEv1Ov3aS4RiOp3AdFoy5k?authuser=0&hl=id&rclk=1","Warteg Tio","4,5","(4)","Tegal","·","","5, RT.5/RW.1","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNjThfajKeaRVtoGMlpj816g95_XQkdSTC9fRFrXvAtbDmDQhVjlSl4BU6NohYEbtNacW9XvSrzsr9uuIjbZU5OhWKxsMXHx9BRZ8NgJPcVITjSvi_v4aoUv59ZJteujV645wX=w163-h92-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Mami/data=!4m7!3m6!1s0x2e69f6fb94e6aa4f:0xcd61d53ff565fb8!8m2!3d-6.1844374!4d106.7778418!16s%2Fg%2F11n97_d8j_!19sChIJT6rmlPv2aS4RuF9W_1Md1gw?authuser=0&hl=id&rclk=1","Warteg Mami","5,0","(1)","Tegal","·","","Jl. Kebon Raya No.104, RT.2/RW.2","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3l9A8tlMkr-CpoiAtuoc-g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=105.95368&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Pojok+Ibu+Mus/data=!4m7!3m6!1s0x2e69f75999199df3:0x170098eb9003ff97!8m2!3d-6.1896547!4d106.7629041!16s%2Fg%2F11h0g_2n7t!19sChIJ850ZmVn3aS4Rl_8DkOuYABc?authuser=0&hl=id&rclk=1","Warteg Pojok Ibu Mus","4,8","(6)","Restoran","·","","Jl. Kedoya Agave Raya No.10, RT.10/RW.4","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFty0dtv6nFBQy6JUVIjcV-g3LqLHM4flnl0A1s-FkpQbfDRXrCu6w98zIjBcbFHYdlpKkK1p-t_TrbKujA6psEkNrHgWc_nUag6O-_Eu9dttyR0rsTinJg9fEI3vR-LginqsjR=w163-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+Setia+Jaya+Bahari/data=!4m7!3m6!1s0x2e69f6c43aa2192d:0xcb8a9e589d6b253d!8m2!3d-6.2031851!4d106.787096!16s%2Fg%2F11bx44k_g7!19sChIJLRmiOsT2aS4RPSVrnVieiss?authuser=0&hl=id&rclk=1","Warteg Setia Jaya Bahari","4,8","(4)","Tegal","·","","Jl. Palmerah Bar. IX No.19 13, RT.6/RW.9","","Segera tutup","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0lcAaHSeF1U9JXsOXEEE8w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=197.9011&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang","· 23.00 · Buka Min pukul 05.30"
"https://www.google.com/maps/place/Warteg+Masakan+Khas+Jawa/data=!4m7!3m6!1s0x2e69f71224fa34fb:0xdc403e59c39b151c!8m2!3d-6.1984945!4d106.7560773!16s%2Fg%2F11h2gp131y!19sChIJ-zT6JBL3aS4RHBWbw1k-QNw?authuser=0&hl=id&rclk=1","Warteg Masakan Khas Jawa","5,0","(3)","Pujasera","·","","Jl. Srengseng Raya No.43-9 4, RT.2/RW.1","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHv_lrYvUujcb51iU3j--a75IqCT1-_u0vQWzzuLiQg8DNA94XuJOWNTA7TaomOkLAK2IHEjKnoJbwrQhLgspFgS3F4Ray-91zsILxO3WwofeYXXBSA_o3w7zMwEp7ddDblplcY7tE6iO3v=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 08.00"
"https://www.google.com/maps/place/WARTEG+LINKY+BAHARI/data=!4m7!3m6!1s0x2e69f71f363f1311:0xa42e1f966fa31bb2!8m2!3d-6.1974154!4d106.7652236!16s%2Fg%2F11kpvcqk6q!19sChIJERM_Nh_3aS4Rshujb5YfLqQ?authuser=0&hl=id&rclk=1","WARTEG LINKY BAHARI","","","Restoran","","","","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IdaKWTIdGta8VHCCdydwug&cb_client=search.gws-prod.gps&w=80&h=92&yaw=252.07437&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Setia/data=!4m7!3m6!1s0x2e69f724b91965e7:0xaaf8b66ed180c3de!8m2!3d-6.205141!4d106.7598427!16s%2Fg%2F11ljdx94v_!19sChIJ52UZuST3aS4R3sOA0W62-Ko?authuser=0&hl=id&rclk=1","Warteg Setia","5,0","(5)","Tegal","·","","","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlrQMJfJCGldG3qY1MnjSMecY65IacXaio6tDy5kxqn4SORhoXX5SVpVIGOsa7idlRwbcgUvM4DleXDGGK0KWt9FxFT29As-DJLujn2H7NXd_b9WE5PUKQtlOrQ5XT5hPAKukG=w122-h92-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+New+Permata+Bahari/data=!4m7!3m6!1s0x2e69f7277577d385:0x7ea8382ce930ca34!8m2!3d-6.2062118!4d106.7693635!16s%2Fg%2F11rkj0wfm8!19sChIJhdN3dSf3aS4RNMow6Sw4qH4?authuser=0&hl=id&rclk=1","Warteg New Permata Bahari","5,0","(1)","Restoran","·","","Jl. Raya Klp. Dua No.2 7, RT.2/RW.3","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUQCasCciZ0M-jxBhJDeWafGu-SK7VdJY74rc6d-B-tmf1dmiEtF5gLZZtgtMQq3QsxB1tFnECq_n9chcELLNdbwP4Ur_xW08pxxwwsj3g_08r0p2jOEw-yr0aH58yS7uNdYvoIyeEj1QN=w122-h92-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/WARTEG/data=!4m7!3m6!1s0x2e69f717af4bd6db:0x6111a27da1757baf!8m2!3d-6.1955158!4d106.7564349!16s%2Fg%2F11bztctycx!19sChIJ29ZLrxf3aS4Rr3t1oX2iEWE?authuser=0&hl=id&rclk=1","WARTEG","4,3","(3)","Tegal","·","","·","Jl Meruya Ilir Raya Rt 04 Rw 01 Prapatan Srengseng sebrang 7Eleven Kembangan, Jakarta barat, RT.4/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGN1s-9MGRUAUTk1krLDYI8AuufEautFeYF4eY6BRMLBAp7d-BmYt3SbFaJDFNyjrxYxMRGnuGJohGypzdMxO8klvw5wvUXTrShoQhYW9StK4YAomcypS3rF4oWIC266rkUqIiBHw=w80-h141-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.00"
"https://www.google.com/maps/place/Warteg+Perduan/data=!4m7!3m6!1s0x2e69f7228046c00d:0x5543f4756337822d!8m2!3d-6.1989469!4d106.7616413!16s%2Fg%2F11fnnmrc7t!19sChIJDcBGgCL3aS4RLYI3Y3X0Q1U?authuser=0&hl=id&rclk=1","Warteg Perduan","","","Tegal","·","","·","RQ26+CMC, Jl. Meruya Ilir Raya, RT.1/RW.5","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Np57f9j5DUa_9EhDpiSLfA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=319.4044&pitch=0&thumbfov=100","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/WOW+TEG+%28WARTEG+YANG+WOW%29/data=!4m7!3m6!1s0x2e69f734f72dcc4d:0x8a922346886c5a03!8m2!3d-6.2009318!4d106.7840327!16s%2Fg%2F11m_lt9_0z!19sChIJTcwt9zT3aS4RA1psiEYjkoo?authuser=0&hl=id&rclk=1","WOW TEG (WARTEG YANG WOW)","2,3","(3)","Makanan Siap Saji","·","","Jl. Kyai H. Syahdan No.7 18A, RT.7/RW.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAjp4jRO2vKhxAa_4yhi5Up7Yng3kTpfH_qQA5klshNqapYAqREKlW9HqHbSA86tftbytTWtYUPnXhth-1ZsSspBmXdOPQ0hRr1AM1RPl2LlffnGfOUrvY9Td1__Uj4QmTBLIgyg=w80-h142-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 10.00"
"https://www.google.com/maps/place/WARTEG+MARIMAS+BAHAR/data=!4m7!3m6!1s0x2e69f6dcb9947b2d:0xf48c04d4cb81493f!8m2!3d-6.2023251!4d106.7815998!16s%2Fg%2F11ly_4wrkn!19sChIJLXuUudz2aS4RP0mBy9QEjPQ?authuser=0&hl=id&rclk=1","WARTEG MARIMAS BAHAR","","","Restoran","·","","Jl. Anggrek Cakra No.1, RT.4/RW.3","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nSc1tyKQEX37xwCZT-iU5A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=205.04291&pitch=0&thumbfov=100","Makan di tempat","","",""
"https://www.google.com/maps/place/Warteg+Chandra+Bahari/data=!4m7!3m6!1s0x2e69f704ce75c125:0x719c3259d9c41758!8m2!3d-6.2008659!4d106.7877072!16s%2Fg%2F11lcpj3y3z!19sChIJJcF1zgT3aS4RWBfE2VkynHE?authuser=0&hl=id&rclk=1","Warteg Chandra Bahari","4,5","(2)","Restoran","·","","Jl. Kyai H. Syahdan No.3A, RT.3/RW.11","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXNC7qa2LEJxX4_nFkhKmNJt5yt-3Bv8hrvCDlL_STKOIs78XyHPMuPe0JWRPtPO50L4PDT-LWfkMavjd-BMaD1umxBPCZdWx6_JTpABO5nrcMJvYzk0MZxGflnXfUcLj2Xwvy=w163-h92-k-no","Makan di tempat","·","Bawa pulang",""
"https://www.google.com/maps/place/Warteg+Biru/data=!4m7!3m6!1s0x2e69f6c2fd7833db:0xe5c317008a3f7f60!8m2!3d-6.2007112!4d106.7845797!16s%2Fg%2F11cs5v7mj3!19sChIJ2zN4_cL2aS4RYH8_igAXw-U?authuser=0&hl=id&rclk=1","Warteg Biru","4,3","(10)","Tegal","·","","·","Jalan KH Syahdan #22 Kemanggisan Palmerah, RT.7/RW.12","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCetjrLyaQ8g8l9HMnMMw2X1SGC_zA8fFdDkOfpdcXyl9fdQ774chOp7F5lN6jY85ZANmPScxyysbqFEIZDEHBZV7rJJDXk4Xb4ZHbEO6qCE8YYt0TPD-TfHvfWKVO1jeSRdY=w80-h106-k-no","Makan di tempat","·","Bawa pulang","· Buka Min pukul 06.30"
"https://www.google.com/maps/place/Wahyoo+warteg+akasaka+bahari/data=!4m7!3m6!1s0x2e69f7edf30f2769:0x9cb3f9038d991c85!8m2!3d-6.197318!4d106.756378!16s%2Fg%2F11fk3zrq1b!19sChIJaScP8-33aS4RhRyZjQP5s5w?authuser=0&hl=id&rclk=1","Wahyoo warteg akasaka bahari","","","Tegal","·","","Jl. Srengseng Raya No.23, RT.4/RW.1","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAElIU7y3pRqbKiZptcF_Ighk16JXjfFDoUngpvqTB2hyaab2LapGMC2ZzqcmkVszGbIHy40t6chyeTCp3bkaUbZAC_XOYtcZ8HzHHF2PaucZVGwgGtW91yzNiUPuz3zGyV8GLDm=w122-h92-k-no","Makan di tempat","·","Bawa pulang",""
"","","","","","","","","","","","","","",""
