"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","W4Efsd 6","A1zNzb href","J8zHNe","bbPy1","doJOZc","M4A5Cf"
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Sky+Pasta+Binus+Jakbar/data=!4m7!3m6!1s0x2e69f7df3d774cdb:0x693739725d68490e!8m2!3d-6.2038491!4d106.7826622!16s%2Fg%2F11sm8p_x90!19sChIJ20x3Pd_3aS4RDkloXXI5N2k?authuser=0&hl=id&rclk=1","Sky Pasta Binus Jakbar","4,9","(2.316)","·","Rp 25–50 rb","Italia","·","Jl. Rw. Belong No.38-34, RT.7/RW.15","Segera tutup","· 23.00 · Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF79ivm-kGya2GmmDMFzM7a7pCjFtpsrE9Br16JT5-76pCy-BMCYqudnISBPiyIvZjYv96LwNu3FOZZtD1FILKX4iHE_UDIIJVDqn07ZVicETiqQEMhLNF5z7osJbLZiJaLSKiWnA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ambiencenya juga enak dan santai, servicenya juara.""","","","","","","",""
"https://www.google.com/maps/place/Thyme+Diner/data=!4m7!3m6!1s0x2e69f526268115e3:0x55af3db447f78dd4!8m2!3d-6.186692!4d106.7836314!16s%2Fg%2F11tj2dc7gv!19sChIJ4xWBJib1aS4R1I33R7Q9r1U?authuser=0&hl=id&rclk=1","Thyme Diner","4,9","(382)","·","Rp 50–75 rb","Restoran","·","Jl. Budi Raya No.35 10, RT.10/RW.9","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFudLze0TqSMYxHzo6pp2p5dCR5pAqvJimWcFOsQBf-uEu-L6v1qD-mdRpMUGrd_xtpWoScoEDM7WfS9KYPfTqOsfCwq1Jf6Wrlnsgz-d1fnY72F-oP2MWFYYWRisoS4taQhTU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Restoran","","","","","",""
"https://www.google.com/maps/place/Kemangi/data=!4m7!3m6!1s0x2e69f71b0fdcd54f:0x7ef136ebd45c8b72!8m2!3d-6.1905693!4d106.7626419!16s%2Fg%2F11b806d72_!19sChIJT9XcDxv3aS4Rcotc1Os28X4?authuser=0&hl=id&rclk=1","Kemangi","4,3","(1.084)","·","Rp 75–100 rb","Indonesia","·","Jl. Perjuangan No.4 Blok A, RT.15/RW.10","Segera tutup","· 23.30 · Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSVLEg6eeSPirBY6vxpdrLIBDeVrxOfsKKUmU6gdVqdC80Mrv1GlFRSgAwrxeH5iLWaoJGid83KBzu3PIQyQlMZERZgFXJ_J40UUdIdJTtXj7Yj51G6A0ziUpcaxQnw2O0jd16=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended banget kalo buat nongkrong, makanannya enak, pelayanan juga ok""","","Restoran keren dengan masakan klasik","https://www.google.com/viewer/chooseprovider?mid=/g/11b806d72_&g2lbs=AIBNGdV0bPu50brfv-ZUfQuNNcnuzqSsCbRWwLg4922_Qro7YOj3JKIekQOyn9vQldWAbstRnmRi8CUvVr6tU1weN8i81hKTbQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Bebek+Kaleyo+Kemanggisan/data=!4m7!3m6!1s0x2e69f7428ffe566f:0x1362475e19a73051!8m2!3d-6.1956679!4d106.7823963!16s%2Fg%2F11h92mx0b3!19sChIJb1b-j0L3aS4RUTCnGV5HYhM?authuser=0&hl=id&rclk=1","Bebek Kaleyo Kemanggisan","4,8","(2.926)","·","Rp 25–50 rb","Restoran","·","Jl. Kemanggisan Raya No.39 4, RT.3/RW.13","Segera tutup","· 23.00 · Buka Sen pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmVo8c7ASXE-lPlblm6oclX0-fbt5PJputJS98JfhkaNUz9RMFIGzEUN5tJaLGgfZZ-aJNaHan72xNFwG_NqZIarQog4E3v1-JoNOlWS7MQuHvgQ4k85_XxbEdEmypE4iGEW8=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu bebek yang enak, bumbunya terasa, dengan varian rasa.""","","","","","","",""
"https://www.google.com/maps/place/Bale+Dahar/data=!4m7!3m6!1s0x2e69f71db1f00645:0x814dab962bcd095f!8m2!3d-6.1939015!4d106.7692194!16s%2Fg%2F1v90f60n!19sChIJRQbwsR33aS4RXwnNK5arTYE?authuser=0&hl=id&rclk=1","Bale Dahar","4,4","(520)","·","Rp 50–75 rb","Restoran","·","·","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFh7ptwTiGWVREfU2AvCjkfIAmb-GvfiwO-uSGOeKokuv-RQskLKBKLgahqIuX1kx-tNCxF6-PfpoH04SR_dkKOi86iN7ibl6LFWU5_NwIPcjtco1ZAvtyEJHAGyiAHUdUNhFQfvw=w135-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pesen nasi lodeh, tahu isi, dan nasi pecel semuanya enak.""","","Jl. Panjang No.5D, RT.7/RW.11","https://www.google.com/viewer/chooseprovider?mid=/g/1v90f60n&g2lbs=AIBNGdVPCMf02j9VR6aTQuDvJUrcF3UOqSBaf5v7hdnaclgz81m8MOsF_Ln5dchNRhCUF2B0GVhADFiqnPdwJ6fRNS78o_qxZA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Pesisir+Seafood/data=!4m7!3m6!1s0x2e69f7602b9f7f0d:0x3e76fc8493347d90!8m2!3d-6.1974202!4d106.757001!16s%2Fg%2F11fmfz3955!19sChIJDX-fK2D3aS4RkH00k4T8dj4?authuser=0&hl=id&rclk=1","Pesisir Seafood","4,7","(5.582)","·","$$$","Hidangan Laut","·","·","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHoLMPVj3YeNc1ZvXdFcUrRdgR4w4tjrOqyzaJS5xgn6q-XSc0qcq3gIaXqnh6Y9YwMVb9c-brKZUSMi09LjnvLEDrPT6qJLSqsVnUUKTaPa4YXPJ-VrUTQXOzhwurcAxG_FkY5=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanan enak, tempat luas, servicenya mantap bintang 5 deh!""","","Daerah Khusus Ibukota, Jl. Meruya Ilir Raya No.9, RT.4/RW.1, Srengseng, Kec. Kembangan, Kota, Jl. Meruya Ilir Raya, RT.4/RW.1","https://www.google.com/viewer/chooseprovider?mid=/g/11fmfz3955&g2lbs=AIBNGdWARpMBRgOeBayOGnr-KcSw6VC1-MKUzOmP6WOKmcc2hsoY-CWV6c9erqmSoY3rrBLtLuF1OxMnXund9CIJUfl3d93SCQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Waroeng+Sunda/data=!4m7!3m6!1s0x2e69f702ca5474d9:0x3dfeb94d32643aac!8m2!3d-6.187942!4d106.768904!16s%2Fg%2F11cmsvpdhc!19sChIJ2XRUygL3aS4RrDpkMk25_j0?authuser=0&hl=id&rclk=1","Waroeng Sunda","4,5","(5.441)","·","$$","Sunda","·","·","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmeN9Ap7zmF4JkxdH07aIX0i6sRhuamkRhm2uRzt18ja0kmbnSWQ7czf-cbVzzsCnkDJTmk4fzjyyRl7qTB5esCFOh1s8f8FMIZBwK5SBtyALc65imibHEaLOiC2r-F6_sVTfsyhZTels=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""All good, makanan enak, ambient nya bagus""","","Jl. Panjang No.57, RT.6/RW.1","https://www.google.com/viewer/chooseprovider?mid=/g/11cmsvpdhc&g2lbs=AIBNGdX2916f4tpehvRbD8xc3JpBKGDR_uobAXeff9WirQ2HT-5NjIuBQB3d7acVMWrGaYSDroh18Gto1VKu60Pw03PXQhUaaA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Fish+Bite+Kemanggisan/data=!4m7!3m6!1s0x2e69f6c32ab88dad:0x65a6fbd6c560bf64!8m2!3d-6.200706!4d106.7836059!16s%2Fg%2F11hbgjcn75!19sChIJrY24KsP2aS4RZL9gxdb7pmU?authuser=0&hl=id&rclk=1","Fish Bite Kemanggisan","4,3","(381)","·","Rp 50–75 rb","Fish & Chips","·","Jl. Keluarga No.36 6, RT.6/RW.12","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFunWV1n2L8N99637ESTSrvagQHfGCXhv3DXN-JDLCDZfiU5LpOoUeqruGrjWd2CGEycflaALQ6_1a_eXi09b-piMZlEs18gau0-uiOIYC2ax3LajF1J4gThga2_a3-WiisQpZ4Zw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tartar sauce, butter, creamy pasta, fish smua enak banget.""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11hbgjcn75&g2lbs=AIBNGdUA5TO70mCHJgqw3-fZSiwjrc0xwx6_md8r2-EIEOUc_g9D9wAYG8HbygArSIIt5sRF0wsQlMdXqc6wR5Mnl0SGsE9eNw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Sarang+Oci,+Restoran+Manado+-+Kebon+Jeruk/data=!4m7!3m6!1s0x2e69f720ec98f829:0x2f27b35bc7124024!8m2!3d-6.2032443!4d106.7696938!16s%2Fg%2F1td8nv4t!19sChIJKfiY7CD3aS4RJEASx1uzJy8?authuser=0&hl=id&rclk=1","Sarang Oci, Restoran Manado - Kebon Jeruk","4,5","(3.238)","·","$$","Manado","·","·","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEf7XOOVV8TSX79YdVEt_Ne4mY8oRZBAIyV1ljpezaIf39m3hztX_vJ4FUfb8NhiRz2FX5Qiafd7cFzkctkyAp5OhEnaCgkUWB73jOPWmu97wp0SCnyJ_5r75AGCv0zkLUh5ZWKqXjI0WSg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu nya kebanyakan adalah menu ikan dengan beragam sambal khas nya.""","","Jl. Panjang Arteri Klp. Dua Raya Jl. Panjang No.99, RT.8/RW.2","https://www.google.com/viewer/chooseprovider?mid=/g/1td8nv4t&g2lbs=AIBNGdXsdO-4CCS9i8Eb-qDtvHNsHEeKPvZ-n1wmcm5L6Q8tkEKoB3TsxrCHYjtx5D2XRRHZwev752nVeoPmDnnN6s1__jfuPQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Layar+Seafood+%26+Ikan+Bakar+Pesanggrahan/data=!4m7!3m6!1s0x2e69f716e3eecd51:0xd946d87a48641634!8m2!3d-6.1956147!4d106.7554717!16s%2Fg%2F11cjh_y82z!19sChIJUc3u4xb3aS4RNBZkSHrYRtk?authuser=0&hl=id&rclk=1","Layar Seafood & Ikan Bakar Pesanggrahan","4,6","(7.330)","·","$$","Hidangan Laut","·","·","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEq0rKl2kvcmhmITDqWyxaoYzb5mDdENHVSmpjOOD1Sp5o8xLtPsWNAGkkyqtlZ2e6DupKC_xetcc60D7Ugv4_7SGh7_V0ghgsq3ZDgdJ81U5lgt1mqBUNFLp9Mi4mfCM2STD-P=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harganya tergolong pricy, but worth it untuk sekali-kali makan disini.""","","1, Jl. Pesanggrahan No.80, RT.1/RW.3","https://www.google.com/viewer/chooseprovider?mid=/g/11cjh_y82z&g2lbs=AIBNGdVHu36nA8q4_7SdPfkhEnE_NNWW8-zlvBiQGD7I8eVUB1avmLulZuUb_0weHclYZEtM3w75n-olOevz1xPT_nmqAevGHQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Ngebakmee/data=!4m7!3m6!1s0x2e69f6c2d27c0001:0x8ddfd59681e201e8!8m2!3d-6.2001386!4d106.7826502!16s%2Fg%2F11rpv8xb_j!19sChIJAQB80sL2aS4R6AHigZbV340?authuser=0&hl=id&rclk=1","Ngebakmee","4,8","(20)","","","Restoran","·","Jl. Rw. Belong No.6A, RT.6/RW.12","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbH1M_4z2FUvNsKqfyQuXAXZ6fbbQrNCh3r7m_1ZjPodMIIKcMTGzKUx2RdIWnGueMtfar8MFPbuvnpW3qflfjEVXq1UqFeXMjmT4RXJuN1mxtDbxfHmBzbCUgQ01TzvK99gpP=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak bakmie nyaa rasa nya pass""","","","","","","",""
"https://www.google.com/maps/place/Waroeng+Western/data=!4m7!3m6!1s0x2e69f6c3068a5e63:0xbfdbe0cb19b2e676!8m2!3d-6.2036051!4d106.7756191!16s%2Fg%2F11b7jg2m8k!19sChIJY16KBsP2aS4RduayGcvg278?authuser=0&hl=id&rclk=1","Waroeng Western","4,3","(468)","·","Rp 25–50 rb","Perpaduan","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeg2UdG2zHP8aOCAXhgwloHDeBNEAFOn4jrID73Hvl983LBi9m8JPYjY9DgNCT8fUVf3x1fOAgeyQpBiccfhIXUi2fCXRGShLjHvKFX7PrY8oudb8af9w1E4EnMsWFf2B3cxgd=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan di sini enak-enak dan harganya sangat terjangkau.""","","Jl. Harun Raya No.4A","https://www.google.com/viewer/chooseprovider?mid=/g/11b7jg2m8k&g2lbs=AIBNGdUme3hR5_OFMeu90EkRcjbI8A0aOV47as8NCtUOkKtBGexQel0P4Q14cn2QG_jG1GxhJs1-LDbpgHM600izNIC3PImjTA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/RENZ+CAFE/data=!4m7!3m6!1s0x2e69f7595fcb6039:0xfbc2896818dee2a8!8m2!3d-6.1936646!4d106.7558942!16s%2Fg%2F11xvf3gsk_!19sChIJOWDLX1n3aS4RqOLeGGiJwvs?authuser=0&hl=id&rclk=1","RENZ CAFE","5,0","(664)","·","Rp 50–75 rb","Restoran","·","·","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHogP3N36pbTFBzD53K6TjGMjuibX1PBqsGvyseGjpstJq0jdxzSbCDVGE8YB7FrK3rI8BrgkgssnfsgGiGogbM8fxLTZ4MtDO5H66-QQyMFfDz-FqkEKuL05OndfYGxE5B0Oi_zEm0d3Q=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""overall semuanya thebest dari food, service dan atmosphere nya.""","","Jl. Pesanggrahan No.35A","https://www.google.com/viewer/chooseprovider?mid=/g/11xvf3gsk_&g2lbs=AIBNGdU3J4VIc8V-w8qg7KfKw6SftIm9jhr7FBIgTX4TnJSkG3GDPC1eCZmtv_97e2L7n_WXwcdWb-_YsrQbtsR860xz-7Lfcw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Warung+Makan+Dapoer+Genok/data=!4m7!3m6!1s0x2e69f7cd0dbb69d5:0x6ba0d9f781f5ae3b!8m2!3d-6.1971108!4d106.7685073!16s%2Fg%2F11ql5_l6hp!19sChIJ1Wm7Dc33aS4RO671gffZoGs?authuser=0&hl=id&rclk=1","Warung Makan Dapoer Genok","5,0","(12)","","","Indonesia","·","7, Jl. Lapangan Bola No.16, RT.7/RW.1","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWO5XAHird_axXHBmm5hf2NPHa_iAqfFKDpnWMTT0RYH76W6YY2GaB3Kbso1677b78Sw1kBPUwqCkhks_EHRJovvtYqTNNebVg9NsT1jQ0gu9keaz_ZsPPCCGUYwmzbVrjUHNiwA=w139-h92-k-no","","Makan di tempat","Bawa pulang","","","","","","·"
"https://www.google.com/maps/place/RM.+Akoen+Kebon+Jeruk/data=!4m7!3m6!1s0x2e69f71f601d8099:0xa68da7aa5a747b93!8m2!3d-6.1987385!4d106.7662566!16s%2Fg%2F11bx4kz9ky!19sChIJmYAdYB_3aS4Rk3t0WqqnjaY?authuser=0&hl=id&rclk=1","RM. Akoen Kebon Jeruk","4,4","(280)","·","Rp 50–75 rb","China","·","Jl. Raya Kb. Jeruk No.44A 10, RT.10/RW.1","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-QV6lQvkQTrK0zfX4f7-IEZXorW6sggVk70WjtgiQJqw6dDyFCcbG4y9h9wObRUOv-3lIx9Rhb-WbmjoodhJv9UcfzfX1Xob50JW4UZKM9SRiR1JHXal1exGMvoU86EDyNrbe=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Chinese food resto yang rasanya enak dan harganya terjangkau.""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11bx4kz9ky&g2lbs=AIBNGdWkfIQ8ElGm8MgU4K3Vp3mePzbpTB6njKVvL_-XBDbl3ss14qONnaeH2uQpjLFlFsa9J0EWQloX6Sf9JNlfGhAZg35twQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/GONIZ+RESTO/data=!4m7!3m6!1s0x2e69f6c33f1a726f:0x75cddc3ec052d4c7!8m2!3d-6.201918!4d106.783642!16s%2Fg%2F11c1n5n31j!19sChIJb3IaP8P2aS4Rx9RSwD7czXU?authuser=0&hl=id&rclk=1","GONIZ RESTO","4,6","(36)","","","China","·","Jl. U Raya Gang U2 No.70 9, RT.9/RW.15","Tutup","· Buka Min pukul 10.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsKZNdrBiglF3us_QtDAjcIOy4qeYP9K_XXIKAtw1SfbyS4DjqhYZ7UN7BKMaGh71cRC1Ww7TILoRqGSNMg2c6ChITpjZ5Qcnfmqn4oEoozjtzG99OO3bTLjamsvDrY80XYshm0g=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Warung chinese food under 20 ribu harga mahasiswa.""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11c1n5n31j&g2lbs=AIBNGdV4s-gFEwpybkAq2wYCPRlD64mJh46s2tSbjcFx2TMGAC7Md9hoaejA6AfnY6yY6gxHz1nMvCSueiPVlBJukjOmQeGCzA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Delaudine+Jakarta+Barat/data=!4m7!3m6!1s0x2e69f722c03b3699:0x47ca19aa0813c6e5!8m2!3d-6.2024077!4d106.7842716!16s%2Fg%2F11fjy2_1dk!19sChIJmTY7wCL3aS4R5cYTCKoZykc?authuser=0&hl=id&rclk=1","Delaudine Jakarta Barat","4,2","(25)","","","Indonesia","·","Jl. U No.27 C, RT.9/RW.15","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKRTapSwoZ5J7KLuBtiYjeTxNVycugS7onRmpS8nFBSXfHjulG9RGInGzSTsU_iyOicxBjqUScHY7JGv_H7o7DmpuR1PehyfAltJ9gnjtibbabbECdCkKaQFgQDnuKn1VT-GdgYHfC-RdZ=w80-h177-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Di sini warung Jawa Timur palmerah dan warung babat gongso.""","","","","","","",""
"https://www.google.com/maps/place/%23WarungTetangga+Lauk+Sambal+Bude+Ndut/data=!4m7!3m6!1s0x2e69f6e825701295:0x23d99440d4feaa04!8m2!3d-6.1976597!4d106.7845632!16s%2Fg%2F11kkbcrvxw!19sChIJlRJwJej2aS4RBKr-1ECU2SM?authuser=0&hl=id&rclk=1","#WarungTetangga Lauk Sambal Bude Ndut","4,9","(10)","","","Restoran","·","RQ2M+WRP, RT.5/RW.12","Tutup","· Buka Min pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECDF5WqrDr7a3aV1xM3yuRXZ9ycgyTym_K5KZy7Ewy8ZMYWwXuopx702-D5yJM2ZQpyskWIbQRwjlU-YQsBls3bEqvNC9IOvVdrh2sX7vffkT59fTSGxZJfb1BmzcENx8-WbE6=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah, meriah""","","","","","","",""
"https://www.google.com/maps/place/Pakistan+biryani%28kebuli%29+%26+shawarma/data=!4m7!3m6!1s0x2e69f7f5468d5507:0x4d664e39143d745!8m2!3d-6.2008371!4d106.78308!16s%2Fg%2F11w92v50p5!19sChIJB1WNRvX3aS4RRddDkeNk1gQ?authuser=0&hl=id&rclk=1","Pakistan biryani(kebuli) & shawarma","5,0","(30)","·","Rp 1–25.000","Pakistan","·","Jl. Kyai H. Syahdan No.4, RT.7/RW.12","Buka","· Tutup pukul 01.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAExfcmKu8BA99PNn35YLWUhJwrtpHY7Fm8c2lDBaTmyuf9Xn1sVMCocrPIMpoyDmbjQg4JGehl4egR6Qai4f1gijNqYIT0IiYub_C9G6K4FWoZgrrNje7ZPfJQn-ygcvSghaoHXFQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan enak, wifi gratis, dan tempat makan yang bersih.""","","","https://www.google.com/viewer/chooseprovider?mid=/g/11w92v50p5&g2lbs=AIBNGdV9QbtlgeTOfhBtZwUpZiQZbN_mnaolpa90qOU85cBlsi8LRSl_phU6AqRXd-AqTd3cSrvgKDy4IPpnSIW5h92Us1VdQw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=JKbjafnCBaDvseMP3tmWkAs&ei=JKbjafnCBaDvseMP3tmWkAs&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","",""
"https://www.google.com/maps/place/Iga+penyet+rumah+putih/data=!4m7!3m6!1s0x2e69f7197930d2fb:0xe55778a9238f28c!8m2!3d-6.1860651!4d106.7725797!16s%2Fg%2F11jdqnd94v!19sChIJ-9IweRn3aS4RjPI4kop3VQ4?authuser=0&hl=id&rclk=1","Iga penyet rumah putih","4,9","(15)","","","Restoran","·","Jl. Duri Raya No.12, RT.2/RW.7","Segera tutup","· 22.45 · Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrOE9R3dUruJTqQtLqEJ1CR9pMq4ZEhq6C0P0sLUw0CaKXNmJs5af0EZbgp6x655XSuT2P48wuQO0vWteQpzWlE2FU2OTI6cJQZM7OTQlZDllax7_JZXudWP5S7rQvZnbvLXM=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat nyantai yg nyaman dan bisa karoke""","","","","","","",""
"https://www.google.com/maps/place/Sentra+Jamu+Indonesia/data=!4m7!3m6!1s0x2e69f6d7e4cc14c5:0x94cbd41b86fbb5!8m2!3d-6.2095433!4d106.7712569!16s%2Fg%2F11cs6kj7g3!19sChIJxRTM5Nf2aS4RtfuGG9TLlAA?authuser=0&hl=id&rclk=1","Sentra Jamu Indonesia","4,5","(157)","·","$$","Jawa","·","Jl. Panjang Arteri Klp. Dua Raya No.27 1, RT.1/RW.2","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGH7gT3h7Y0_vsElSglwLijF4mpDpywrFv5tg6oqX2m8D9dNki2QPOH6CjmCbggVO8aOcHo3JMnvum1wBt_A21kKpzJq45zMoKrseQ2Y5xIENpCLkwchzWeSU1YcFbTJxTP99pNMA=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""tempat nya bersih dan nyaman dan service nya bagus.""","","","","","","",""
