"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","AJB7ye","AJB7ye 2","ah5Ghc 2","M4A5Cf"
"https://www.google.com/maps/place/A.S.E.P+cafe+dadakan/data=!4m7!3m6!1s0x2e69f71cfbc7583d:0x32460e44153389fd!8m2!3d-6.1907846!4d106.7674032!16s%2Fg%2F11c1rtlvv6!19sChIJPVjH-xz3aS4R_YkzFUQORjI?authuser=0&hl=id&rclk=1","A.S.E.P cafe dadakan","4,0","(6)","Kafe","·","Jl. Perjuangan No.22 11, RT.11/RW.10","Buka","· Tutup pukul 03.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGs__OUv2wmSFUe9FzzUrKsQuPHmXIiB85gh9YdEcqwnHLnaYzH8f5wYWHEXXAFSAFeni9RQcMHCRqN-bf4Sm_jzW6WEzUse1N8OgzYgcuYNz4ymFhuncPpfmv9kcLilqbfTRDh=w80-h106-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Cafe+Backyard/data=!4m7!3m6!1s0x2e69f70023535289:0x7c6f0aaf25ff50bb!8m2!3d-6.2081719!4d106.7691523!16s%2Fg%2F11vppsqg6_!19sChIJiVJTIwD3aS4Ru1D_Ja8Kb3w?authuser=0&hl=id&rclk=1","Cafe Backyard","3,6","(105)","Brunch","·","Jl. Raya Klp. Dua No.1, RT.1/RW.8","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsdvUxOUxt40SqAqefoJELz8Yu9Q8-qKzIZ8FXtW1fHMFKsPFZYEaUGkGBNvBDXfhZys8rm1ZOd2WT-xBZMdkUQdipjui7qycO9FiYrQDCNhuIVrPy2E9OrvD_Q9X6y4U0cLXkwQf_hZcY=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu di sini ala kopitiam gitu dengan harga menu <50k.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Cafe+%26+Resto+Depot+21/data=!4m7!3m6!1s0x2e69f717205fde6d:0xc03954e5c1ed740b!8m2!3d-6.1950796!4d106.7559938!16s%2Fg%2F11r_vnys1h!19sChIJbd5fIBf3aS4RC3TtweVUOcA?authuser=0&hl=id&rclk=1","Cafe & Resto Depot 21","4,5","(2)","Restoran","·","Jl. Pesanggrahan No.12 7, RT.7/RW.5","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n2xIG3lq0GSFkRM_BX8QJw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=104.175644&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya ternyata enak, td beli tahu telornya.""","","","","","","",""
"https://www.google.com/maps/place/Arek+Arek+Cafe/data=!4m7!3m6!1s0x2e69f7202b02377d:0x3a312721cdb5ce9c!8m2!3d-6.1875728!4d106.7557923!16s%2Fg%2F11gjs8hb9h!19sChIJfTcCKyD3aS4RnM61zSEnMTo?authuser=0&hl=id&rclk=1","Arek Arek Cafe","4,5","(2)","Kafe","·","RQ64+X8F, RT.7/RW.3","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZMcpvDiU0xSsSxveCuSFNXriPy8sMyhwm9hlAL_M6gH3i9DyL5EAK-_FzCL1i8Say9fq3uVL__prknSDT6Cvw4Qnq2Ode5dErfQPagD_EYSXd7BOk1DoLSkE1na0TXHTHcCg3=w163-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Cafe+Moro+Seneng+Kemanggisan/data=!4m7!3m6!1s0x2e69f6e94969f385:0x883d5c1a703ed286!8m2!3d-6.1933615!4d106.7871598!16s%2Fg%2F11gf9cvb6m!19sChIJhfNpSen2aS4RhtI-cBpcPYg?authuser=0&hl=id&rclk=1","Cafe Moro Seneng Kemanggisan","4,4","(39)","Kafe","·","Jl. Kemanggisan Ilir IV no 12 A, RT.7/RW.7","Segera tutup","· 23.00 · Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcgdu5UWr-DG3bw3Fen9o9cMUgMI5UoC7J3sLdYwPx1fNfSg4EPeqQtWuMTJ5sqB0JzUomC-fbC0ONDG99A-t15nB7sm1CzfpzxxCZP3oTI4HbYYRGWImpQkc-lboij8PlFS2UZA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat makannya dah tutup permanent tapi.""","","","","","","",""
"https://www.google.com/maps/place/LOCATERRA+CAFE+%26+VENUE/data=!4m7!3m6!1s0x2e69f7af5b25509d:0x87f7610503861d72!8m2!3d-6.1842594!4d106.7674547!16s%2Fg%2F11w2335k6k!19sChIJnVAlW6_3aS4Rch2GAwVh94c?authuser=0&hl=id&rclk=1","LOCATERRA CAFE & VENUE","5,0","(4)","Kafe","·","Jl. Panjang No.68","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ibGLjMjEvmBNOxRVHFS6Fw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=4.489566&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu nya lengkap makanan dan minumannya enak,""","","","","","","",""
"https://www.google.com/maps/place/Adon+Cafe/data=!4m7!3m6!1s0x2e69f79ce7ed6177:0xf4963d13f0fb5d85!8m2!3d-6.1824287!4d106.7894122!16s%2Fg%2F11h8lrt212!19sChIJd2Ht55z3aS4RhV378BM9lvQ?authuser=0&hl=id&rclk=1","Adon Cafe","4,8","(16)","Kafe","·","5, Jl. Way Besay No.5, RT.005/RW.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBLJvVlnq3L8ncVCOTSLDwPTGzYQ4D3RI8r_rF7E1SwKjP-Yjhfszb3JK0yMBROkLLcwasuwXrl2Xmbv2qUUaGVNSnu9FQ40LWhCOyoy9mVSmDO29yZ8ylE8fKIcmn8xnQIaa4_g=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Buat nongkrong ngopi rakyat.....""","","","","·","Rp 1–25.000","",""
"https://www.google.com/maps/place/Lika+Coffee+Kemanggisan/data=!4m7!3m6!1s0x2e69f796c08fb389:0x2e0d4e9cb61fd24e!8m2!3d-6.191833!4d106.7924427!16s%2Fg%2F11p5lkvrhk!19sChIJibOPwJb3aS4RTtIftpxODS4?authuser=0&hl=id&rclk=1","Lika Coffee Kemanggisan","4,6","(25)","Kedai Kopi","·","Jl. H. Saili No.rt 005/05","Segera tutup","· 23.00 · Buka Min pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjPtQJOzJBX5gkCwrh_1H75RVTTgAQchEQpNZDkrsEypTrGuPolMpyrScdjSV17PGAw-c3_q7pmFo65KuS6i8-rDmEfHcaT3BVRUBh-4olTUEXImzEB6NchdTa4dMhHVv6E5ju8g=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selalu siap dgn pilihan penikmat kopi""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Kedai+KOPMI/data=!4m7!3m6!1s0x2e69f70185e6fb8b:0x621d61b31d33e23f!8m2!3d-6.2075688!4d106.7828834!16s%2Fg%2F11rjynsjts!19sChIJi_vmhQH3aS4RP-IzHbNhHWI?authuser=0&hl=id&rclk=1","Kedai KOPMI","4,8","(35)","Kedai Kopi","·","Jl. Bang Pitung No.6, RT.1/RW.11","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGA4MHXQIDBQp4nNgzyNgqDR_Lyg50EKKL_MUkE73LJViQBS5ryV2iHNTrqMswifElrkd0BGtChDLevbUHGH35BdkBJoZ_YB0PlPPn0WyuYFFIv32MxDovMRjYDuRRm2E_Y3OEmA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recomended","","","","·","Rp 25–50 rb","Cafe",""
"https://www.google.com/maps/place/Cafe+supply+jakarta/data=!4m7!3m6!1s0x2e69f7cca1e7ebdb:0x7d5cb9c8f0bda650!8m2!3d-6.1826819!4d106.7703709!16s%2Fg%2F11kqtgd88_!19sChIJ2-vnocz3aS4RUKa98Mi5XH0?authuser=0&hl=id&rclk=1","Cafe supply jakarta","5,0","(1)","Toko bahan makanan","·","Jl. Duri Permai I No.16","Buka","· Tutup Min pukul 08.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=85YdFpIHNqzGKzUMjuEQyw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=168.97119&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Admin nya ramah dan enaknya super gercep 👍🏻""","","","","","","",""
"https://www.google.com/maps/place/Enthusiast+Kopi/data=!4m7!3m6!1s0x2e69f7f97ffaf159:0xccd4daae958e43a1!8m2!3d-6.1949302!4d106.7913905!16s%2Fg%2F11mr2w4291!19sChIJWfH6f_n3aS4RoUOOla7a1Mw?authuser=0&hl=id&rclk=1","Enthusiast Kopi","4,7","(59)","Kedai Kopi","·","Jl. H.Rausin No.125 2, RT.2/RW.1","Tutup","· Buka Min pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3rh7XcCvna03WX95Y7ijPcha65jF0RiVGqd-VdoWfblOoEtLL0rrWR7vSxePNvIFPxs9eKWv1XlWosKAFQ_wbtIcV-qnSWoc5nWMQqc_kuQe7hcYqYrIWY6QO8CCDySazrg6NJA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Betawi yang punya""","","","","","","",""
"https://www.google.com/maps/place/DAKARA+COFFEE+AND+TEA/data=!4m7!3m6!1s0x2e69f76d866345a5:0xce0238865b7f383c!8m2!3d-6.1873325!4d106.787386!16s%2Fg%2F11hdqgz9bq!19sChIJpUVjhm33aS4RPDh_W4Y4As4?authuser=0&hl=id&rclk=1","DAKARA COFFEE AND TEA","4,6","(86)","Kedai Kopi","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFeC-Vb310WTfyo-HXNzY335bdhsiq19fCQugUZBq6D1L4p1-nyvQXE_nnKhdJTJqrkeNqOKu_eZkaxG88AJTkZttpJ4WonK42GNMk46m6HhuB8S6WlWuaVeoNwLzhEeX1xbrpRGw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Trying their Umami Latte (Hot) is a must minta yg lebih pait.""","https://www.google.com/viewer/chooseprovider?mid=/g/11hdqgz9bq&g2lbs=AIBNGdWdXXkYTmjAn1qeXes7bCesK2tAB9_YSv1EO0XWPXhJb0iitPPZvS-VPp9FgNxJGEyrVwGlH-HYdtwgnsN7a3Y-BpQe2w%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=GKfjafiFDraLseMPhvvTmQ4&ei=GKfjafiFDraLseMPhvvTmQ4&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/Cafe+galau/data=!4m7!3m6!1s0x2e69f709d5656e55:0x3da12399131c7bc5!8m2!3d-6.1952164!4d106.7885698!16s%2Fg%2F11hz6ty_dx!19sChIJVW5l1Qn3aS4RxXscE5kjoT0?authuser=0&hl=id&rclk=1","Cafe galau","4,5","(25)","Kafe","·","Jl. Kiyai H. Mud'ham No.33 blok F, RT.6/RW.1","Buka 24 jam","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFl5Kpbdu4_1PZp2HAvstAfmiURehJp20npJ33zf2xE38_7m2R-ugthJS2Z7IgcH7nrBQeOIWoqIbKh6Yqkjdgvtw9At6RGJ1k3YqA8lVMe4u7wVeh0wRYVtdAxHhKv8S9YnDLK=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lumayan untuk sekedar ngopi""","","","","","","",""
"https://www.google.com/maps/place/Value+Sips+and+Bites+Cafe/data=!4m7!3m6!1s0x2e69f79a3e4ba6c5:0x5fe4bde2785b66d5!8m2!3d-6.1981804!4d106.7878818!16s%2Fg%2F11yvh1l71k!19sChIJxaZLPpr3aS4R1WZbeOK95F8?authuser=0&hl=id&rclk=1","Value Sips and Bites Cafe","5,0","(1)","Kedai Kopi","·","Jl. Kyai H. Taisir No.1","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFl5v6XxqQaETXNrfLcGaftSFKfbT2p73jBXPUfSW_BtUB3D3OYcM8ffsCbw7xPRGVp-lsnJfOktOSXPViW0_6Yz3CAHODCo0_Vq_bAG1kzUxazxGnk7rYfzxiiS1WVhIT350Ew852DnU4Z=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pilihan menu cemilan dan minuman, harga terjangkau, rasa enak.""","https://www.google.com/viewer/chooseprovider?mid=/g/11yvh1l71k&g2lbs=AIBNGdUeo2z7kLy05VSZf4fBnvby-C6MpEN-Qbq3tueMTFXj9xqNgnl75loWnkiMYZ5L_3oA2CEaO_nz1toXU6IjKgtrFknKhg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=IKfjabDWNu2ZnesP9-GloAo&ei=IKfjabDWNu2ZnesP9-GloAo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/Caffeine+Suite/data=!4m7!3m6!1s0x2e69f7d7cf5b8e0d:0xfbf5cb76f03b7dee!8m2!3d-6.1773852!4d106.7715549!16s%2Fg%2F11hyt6873x!19sChIJDY5bz9f3aS4R7n078HbL9fs?authuser=0&hl=id&rclk=1","Caffeine Suite","4,6","(271)","Kafe","·","·","Tutup","· Buka Min pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFK7KoPjatyCUgTMqtge1qD3SkRV0BvhfE7a2VDmoQ4A8Tr0e3xFy22r4fMBTEaPCKNIRtKQkPPVxswPLhp_5tUDDX5PICs7SZllOf7SK6l7mDf7MWB4dZA9uRBfKSNbwRRfxM=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Minuman : lattenya lumayan, porsinya juga
cukup besar.""","","","","·","Rp 50–75 rb","",""
"https://www.google.com/maps/place/Kenz+Cafe/data=!4m7!3m6!1s0x2e69f70aec9ecad7:0x1063084e8d5f142b!8m2!3d-6.1988285!4d106.7625273!16s%2Fg%2F11g3_9lvg1!19sChIJ18qe7Ar3aS4RKxRfjU4IYxA?authuser=0&hl=id&rclk=1","Kenz Cafe","3,8","(6)","Kafe","·","Ruko Icon 21, Jl. Meruya Ilir Raya No.7, RT.8/RW.7","Tutup","· Buka Min pukul 08.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSgqxIMsWxS822JuXRCW6sqvHZk3A1wU0UXmBR-BCZw5_0E5nUjSlnpZZznAfuzwvgswgOkuPCRTY3cqyiX2HJsYHzx6qCqY32k0xYUGpc-f7rrw2RAQXCeYMf2IZnAakFdsDA=w122-h92-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/CAFE+MENEER/data=!4m7!3m6!1s0x2e69f7003af8afa1:0xd0e5315edd3804ac!8m2!3d-6.2053414!4d106.7713748!16s%2Fg%2F11w1xnlx3_!19sChIJoa_4OgD3aS4RrAQ43V4x5dA?authuser=0&hl=id&rclk=1","CAFE MENEER","5,0","(6)","Restoran","·","Jl. Sasak II No.69, RT.4/RW.2","Tutup","· Buka Min pukul 16.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGh86t9ZBS30xZ2ljtb7TrUPzi_ReODm1BChnOwRmWiyRqMsMm9WndpoLhXWvAncpCYZrXOh5zqb486708pnkjlIEPe6RmXQSKRn-VfwSEGPpejTvzHbXyq0B9YD6_Vi47hSaM1=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan dan minumannya sangat asyik.""","","","","","","",""
"https://www.google.com/maps/place/Reverend+Gallery+Cafe/data=!4m7!3m6!1s0x2e69f7a7c3161d4f:0xf5a2edab39b2482b!8m2!3d-6.1901221!4d106.7519456!16s%2Fg%2F11mvnytlw1!19sChIJTx0Ww6f3aS4RK0iyOavtovU?authuser=0&hl=id&rclk=1","Reverend Gallery Cafe","4,6","(103)","Kafe","·","Kencana Utama III M8 No.32 D, RT.3/RW.7","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHl78oIQ7QRMbpztZYvqanlUZpWrHJdphxmN3lmHR8sXyNmcL9jLLo-wf_i_E31wbo6i5ckfmkAZkE2v2AVc_hTA7Q2G8RT_0753ySh6eX63Np1nstHb4Y_qQivK9VctelMjgxbCw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dekorasi nya cantik dan vibe nya enak banget.""","https://www.google.com/viewer/chooseprovider?mid=/g/11mvnytlw1&g2lbs=AIBNGdWYIKlan-2MyM7nTWAmfaEY4rGNEUpmzvPtbCYiIBTgbyDgJPZJdd2VqMaXtUsvoz8hAT7_2k27067FT1dVBN1cfIwQPQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=IKfjabDWNu2ZnesP9-GloAo&ei=IKfjabDWNu2ZnesP9-GloAo&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
"https://www.google.com/maps/place/ligabintang+cafe/data=!4m7!3m6!1s0x2e69f73acd3cd9bb:0x88835bd9e5ffb375!8m2!3d-6.1827959!4d106.7600958!16s%2Fg%2F11jp458byn!19sChIJu9k8zTr3aS4RdbP_5dlbg4g?authuser=0&hl=id&rclk=1","ligabintang cafe","5,0","(2)","Kafe","·","8, Jl. Pilar I No.5A, RT.8/RW.3","Tutup","· Buka Min pukul 09.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1pyVw1-vJbDDB2BEiMot5g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=154.62267&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semuanya baik dan saya senang sekali""","","","","","","",""
"https://www.google.com/maps/place/Ganema.coffee/data=!4m7!3m6!1s0x2e69f7d5d7e4a53b:0x90d5d4028a1e4a65!8m2!3d-6.2051581!4d106.7965135!16s%2Fg%2F11n0lr591c!19sChIJO6Xk19X3aS4RZUoeigLU1ZA?authuser=0&hl=id&rclk=1","Ganema.coffee","4,5","(30)","Kedai Kopi","·","No Jl. Palmerah Utara No.80 1, RT.1/RW.6","Buka","· Tutup pukul 23.59","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcFaY9Y0SspKhZBMm0JQWgBT6Ez_zbNs3a68WWj7bZJ0Ug6r7DbJkdFH72IkbjdzwFnzhrbL1e023B-VBRgoXyrNEyd4NFSHBnxDC9NOLEpiLzZ5HrTubCy6WingSt7jiPf_Gk=w80-h141-k-no","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/Cafe+Literasi/data=!4m7!3m6!1s0x2e69f777372a5a3d:0x4b40c68f2ab3c015!8m2!3d-6.1966224!4d106.78595!16s%2Fg%2F11y23nywdh!19sChIJPVoqN3f3aS4RFcCzKo_GQEs?authuser=0&hl=id&rclk=1","Cafe Literasi","5,0","(8)","Restoran","·","Jl. Studio No.18-6, RT.1/RW.13","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD4hY8-xsQ6jvhw33hTnMFovGtVYsdC17OFs1cHVPLelwJafbO8L5I2HRHfoArHjV6u7y0SHaSv1vfQ4YPifm205ecCl20jJFEAZatJYWdMjEfYAM-HNc_pO8-mEiw82Sgrybb=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasana juga cukup nyaman, cocok buat nugas atau sekedar bercengkrama.""","","","","·","Rp 25–50 rb","",""
"https://www.google.com/maps/place/TSVAYA+CAFE+%26+TEAHOUSE/data=!4m7!3m6!1s0x2e69f77a7cd559fd:0x3b219e7c24e40514!8m2!3d-6.1906406!4d106.7494602!16s%2Fg%2F11khcvz_gc!19sChIJ_VnVfHr3aS4RFAXkJHyeITs?authuser=0&hl=id&rclk=1","TSVAYA CAFE & TEAHOUSE","4,5","(138)","Kafe","·","Rukan Grand Puri Niaga, Ruko, Jl. Puri Kencana No.2K Blok K6","Tutup","· Buka Min pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEajrmdyhHUtRKr7ujLxva2iMZE84-ODUWTy-aADqu2SA61xMTXtf5mJwI6Z0z5XOw7cBGs7J_irrv_xLU4kGwhrAxKn_cxKQjzhhi9U9vMvpuEDz710ZQkoYLJx3w3mx9_R49-vQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Order nougat cake, salted caramel coffee cake dan flat white.""","","","","","","",""
"https://www.google.com/maps/place/Capa+De+Flores/data=!4m7!3m6!1s0x2e69f7a9c013bc43:0xff511c72026c97d1!8m2!3d-6.2051213!4d106.7880852!16s%2Fg%2F11p5_qcqc8!19sChIJQ7wTwKn3aS4R0ZdsAnIcUf8?authuser=0&hl=id&rclk=1","Capa De Flores","4,7","(23)","Komplek perumahan","·","Jl. Palmerah Barat II No.30, RT.10/RW.9","Segera tutup","· 23.30 · Buka Min pukul 17.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH5vdehYclcvbHpzaVBlujWjmaq0k3rsUkY6mH_PZn6sQdIc3Wqtu43kvjT6xY1FosiYNTFrsmdMiwtMPAUBq3ApGJioWMjae2EQV4Ldu_MHvoxtOHvcUNTXgdN2SHjHgIcOyVQ=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Spageti agak aneh, masaknya lmyn lama, tempat cukup ok buat nongkrong.""","","","","","","",""
"https://www.google.com/maps/place/Cafe+N+Resto/data=!4m7!3m6!1s0x2e69f7e7fd1b269b:0x1fcc934607ac7c2!8m2!3d-6.2015773!4d106.7542186!16s%2Fg%2F11tc3rf8w7!19sChIJmyYb_ef3aS4Rwsd6YDTJ_AE?authuser=0&hl=id&rclk=1","Cafe N Resto","5,0","(1)","Restoran","·","Jl. Flamboyan No.6 5, RT.5/RW.2","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6BuHk3Hy-h5x27HA4iihsg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=112.63981&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alhamdulilah""","","","","","","",""
"https://www.google.com/maps/place/Citra+Coffee/data=!4m7!3m6!1s0x2e69f746e3520d93:0xf95a332fb12590da!8m2!3d-6.1926139!4d106.7910773!16s%2Fg%2F11nyb5tx26!19sChIJkw1S40b3aS4R2pAlsS8zWvk?authuser=0&hl=id&rclk=1","Citra Coffee","5,0","(3)","Kafe","·","Jl, H. Saili RT 02/ Rw 06 No B60C, RT.2/RW.6","Buka","· Tutup pukul 00.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pRWxJmwROEGg3K7F28VwMw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=13.901569&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Drive-through","·"
"https://www.google.com/maps/place/Sudut+Sandang+Cafe/data=!4m7!3m6!1s0x2e69f7005e725699:0x9a4f3678b8b6c5c4!8m2!3d-6.2020898!4d106.7851194!16s%2Fg%2F11wy20g2ym!19sChIJmVZyXgD3aS4RxMW2uHg2T5o?authuser=0&hl=id&rclk=1","Sudut Sandang Cafe","","","Kedai Kopi","·","Jl. Sandang No.D9, RT.1/RW.11","Buka","· Tutup pukul 02.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ebL7aCvUq1LV4_bHX0469Q&cb_client=search.gws-prod.gps&w=80&h=92&yaw=153.50116&pitch=0&thumbfov=100","","Makan di tempat","","","","","","Bawa pulang","·"
"https://www.google.com/maps/place/C+Code+Coffee+Tomang+%28coffee+%26+kitchen%29+-+tersedia+menu+vegan+%2F+vegetarian/data=!4m7!3m6!1s0x2e69f7f8346e7b3f:0x16c4c2fd67f77feb!8m2!3d-6.17461!4d106.7945699!16s%2Fg%2F11h_4mlnsz!19sChIJP3tuNPj3aS4R63_3Z_3CxBY?authuser=0&hl=id&rclk=1","C Code Coffee Tomang (coffee & kitchen) - tersedia menu vegan / vegetarian","4,7","(1.239)","Kafe","·","Jalan Gelong Baru Utara.1A,Tomang Jakarta Barat, RT08/RW03","Buka","· Tutup pukul 00.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEprJYvZQ2g6Tt9dbPzYTMfvMkpgdJB-vwSNYtFxS-EatYG1tTgeJ-JES9DaXjQPfvrW--bPuU1392TfOFE1jeYLiCG5VopKCHZiJCtmQuO3ueKrJshaK7YxViifLOR8gdkDtk=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Suasana nyaman, minuman enak kopi surga nya rekomendasi, servis nya oke""","","","","·","Rp 50–75 rb","",""
"https://www.google.com/maps/place/Kindee+Thai+Resto+%26+Cafe/data=!4m7!3m6!1s0x2e69f7c9a3f6cc03:0x2466ac1319e9a006!8m2!3d-6.1903245!4d106.7524666!16s%2Fg%2F11y50ddqw0!19sChIJA8z2o8n3aS4RBqDpGROsZiQ?authuser=0&hl=id&rclk=1","Kindee Thai Resto & Cafe","4,7","(498)","Thailand","·","·","Tutup","· Buka Min pukul 11.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHH78bcKz7GGCDFuPMRSJYeyH_L8UyW-l9rv7eFW1I6nwJkb2RWEFpPTLCpfDxfGqtIy5D_D11evbwUKJtsMEIMqvcS4v_sjUxlpLpBdmK_umHYh1Xq7k02gjBZd5vJhHT8X-drKw=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak enak, kopi strong, tempatnya super cozy""","https://www.google.com/viewer/chooseprovider?mid=/g/11y50ddqw0&g2lbs=AIBNGdWxvKzm27yCEQLWg6SGEpEaSSarFrKO-8sTk6ee_k_I_UpwXS6_b4U0L8OuckNbOnNM0c857v8MzMJWlWI610Iu7Tez8A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=IKfjabDWNu2ZnesP9-GloAo&ei=IKfjabDWNu2ZnesP9-GloAo&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","","",""
