"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","W4Efsd 6","ah5Ghc 2","ah5Ghc 3"
"","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/THREE+UNCLES/data=!4m7!3m6!1s0x2e69f7319d13eea9:0xb8d36dd960a26b3f!8m2!3d-6.1938998!4d106.7691816!16s%2Fg%2F11llt2rm31!19sChIJqe4TnTH3aS4RP2uiYNlt07g?authuser=0&hl=id&rclk=1","THREE UNCLES","4,7","(1.302)","·","$$","Masakan Kanton","·","","·","Jl. Panjang No.5c, RT.6/RW.11","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9zlDh8OxJNqXPbwmG-bO8EIxfc6PJeYwHubIiXOMO8qihfZofveQaoK5hpkDQ-BKIZaFnuqQFQI-UT9QncNzMtDGSi7G0nyQo3ksP0WrPpAbVWXKQL-RVclj3PsPPRLqOA-BC=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enakk, harganya terjangkau, dan pelayanannya baikk""","https://www.google.com/viewer/chooseprovider?mid=/g/11llt2rm31&g2lbs=AIBNGdWY2vJnWbN6PruUBW5LNqNW3SPaVpUU_uR2CFnzcs8ZW849AdoZEDZlxMiSpc_5aWcYb5aoUX_RvmGtETnjBQXG1pWDFA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Nasi+Uduk+Nikmat+79/data=!4m7!3m6!1s0x2e69f72b57bdf21b:0xd199cfffc7041b55!8m2!3d-6.1929141!4d106.784943!16s%2Fg%2F11t_v1w9y_!19sChIJG_K9Vyv3aS4RVRsEx__PmdE?authuser=0&hl=id&rclk=1","Nasi Uduk Nikmat 79","4,4","(510)","·","Rp 25–50 rb","Nasi Uduk","·","","·","Jl. Kemanggisan Raya No.70, RT.4/RW.7","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEp8ruGyzAiNj2GFhmOgGe1ndjjiNZpwHwjOlJDEfhSCqNPUTWY0k3KOro8RR0hP2fxh9xLRFKRwiLP1-1zXtaBZg4o07GAGcqI22i5eiJHmmiLTbZBwpuLLWO22f9KIuDosPN=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget tempatnya bersih, staffnya ramah, makanannya enak banget""","https://www.google.com/viewer/chooseprovider?mid=/g/11t_v1w9y_&g2lbs=AIBNGdUN1PzMbF0xGU7B__78nnCHvhnhM8RCck_OgGk9GiEu2gF9uPbpbbrqew4WHvr2Fu36TKCyR7Y7So85NZzgn1Tr03U1QQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Tutup pukul 00.00","",""
"https://www.google.com/maps/place/Secret+Korean+Food/data=!4m7!3m6!1s0x2e69f7cefda875db:0xf549a687bcc55fe2!8m2!3d-6.1983529!4d106.7723937!16s%2Fg%2F11mvznszsk!19sChIJ23Wo_c73aS4R4l_FvIemSfU?authuser=0&hl=id&rclk=1","Secret Korean Food","5,0","(22)","","","Korea","·","","Jl. H. Suaib 1 Gg. 8 No.7 3, RT.4/RW.013","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_Bi-xl2HFCP34vn9xvlhk8vbZaxp0FWBMTTT8TBmkJcNpkOW_jQY0vC_DOIvacV65Js5gCjqNinx7zu3NWmUeZqX6UiNXjTab7INxeYZj0vOm3SU1WBTyc1YZlFb_sbls-aByyw=w80-h106-k-no","","Makan di tempat","","","","· Tutup Min pukul 09.00","Bawa pulang","Antar tanpa bertemu"
"https://www.google.com/maps/place/Ciz+n+Chic+jln+U/data=!4m7!3m6!1s0x2e69f7c4bd7df9e9:0x985f166b669b6672!8m2!3d-6.2024671!4d106.783388!16s%2Fg%2F11j0885zqp!19sChIJ6fl9vcT3aS4RcmabZmsWX5g?authuser=0&hl=id&rclk=1","Ciz n Chic jln U","4,6","(429)","·","Rp 25–50 rb","Restoran","·","","8, Jl. U Raya No.24, RT.8/RW.15","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaiQ0mkZqZ36wkcojmXJ_eNaGMMROCOgoJP-4sjL1CLSIIWp45jOgnDb1E7ablhuWjA1-h9Ukuo7psyck4V9B70Y7LYpXT8ZQL1vJZId-_8f40TQhln1VxrHLsPROYfbWYJnG1=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga","","","","· Buka Min pukul 09.00","makanan","lumayan
Rasa"
"https://www.google.com/maps/place/Dapoer+Amyra/data=!4m7!3m6!1s0x2e69f744a2c07109:0x61d5da3a8f52bdfb!8m2!3d-6.2014793!4d106.7742542!16s%2Fg%2F11frr1t2s6!19sChIJCXHAokT3aS4R-71Sjzra1WE?authuser=0&hl=id&rclk=1","Dapoer Amyra","4,9","(27)","","","Makanan Sehat","·","","Jl. Komp. BPK II No.C6 14, RT.14/RW.2","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaGYxwY6tVmILJbJwPyoGIrse3YpNaNWoZwhBWkm2jOnCXe7n2gj2vWpeBng-8LJvmz1nvHf_BGEPsI48-hMjCAXLJmuROr3G7a8I8YLEBGvZ6xUqW50ZZzwVFatGJkmoKJucS=w92-h92-k-no","","Makan di tempat","","","","","Bawa pulang","Pesan antar"
"https://www.google.com/maps/place/Dhe,Bagoes+coffee+resto/data=!4m7!3m6!1s0x2e69f70032170adf:0x7993f47f56d27291!8m2!3d-6.1941752!4d106.7559971!16s%2Fg%2F11y298ks9c!19sChIJ3woXMgD3aS4RkXLSVn_0k3k?authuser=0&hl=id&rclk=1","Dhe,Bagoes coffee resto","5,0","(18)","·","Rp 25–50 rb","Indonesia","·","","Jl. Pesanggrahan No.12b, RT.9/RW.5","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFM_2TAg1AVtQCnST0ACQ4tuU81n1SIAWzbz-BVONedGaQwidAtqHO1oa-MFD7uR3l5IREjan0iXYCHXHuPDphOCT3TLsHlFWLCG6jTQbVyAuwwX5FJwiePy1bwQ-msF0R8QCRLBOknby3i=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya enak, Creamy dan harga enjoyable.""","","","","· Tutup pukul 00.00","",""
"https://www.google.com/maps/place/Bale+Dahar/data=!4m7!3m6!1s0x2e69f71db1f00645:0x814dab962bcd095f!8m2!3d-6.1939015!4d106.7692194!16s%2Fg%2F1v90f60n!19sChIJRQbwsR33aS4RXwnNK5arTYE?authuser=0&hl=id&rclk=1","Bale Dahar","4,4","(520)","·","Rp 50–75 rb","Restoran","·","","·","Jl. Panjang No.5D, RT.7/RW.11","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiyn8pk-LjXsVE7SEItNlqmcu-zzDANLJ8EDlbRZrqMowpSI30x85gTLwIq_NnjKmkrBFd631nKniwRnlxkcIKhiJSvdEQUbKViu4DSSeCJMyZoFv0SiYc8tgZTqm90j-boDDR=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Overall","https://www.google.com/viewer/chooseprovider?mid=/g/1v90f60n&g2lbs=AIBNGdVk9HTWQdQQn9hODldLIUZuGjw-GwDQJgIw20y6cNkXACjO8JAbhxLnZ_26w5C0N2Z-bihvZQPj-_YCgRGBbyMlsaTSnA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00","makanan","sangat enak, kami pesan tahu isi, nasi lodeh, nasi pecel."""
"https://www.google.com/maps/place/Saung+Jamboe/data=!4m7!3m6!1s0x2e69f7500b55fedf:0x1256dca4c75e3508!8m2!3d-6.203125!4d106.760148!16s%2Fg%2F11lgdhkjjn!19sChIJ3_5VC1D3aS4RCDVex6TcVhI?authuser=0&hl=id&rclk=1","Saung Jamboe","4,7","(77)","·","Rp 25–50 rb","Kafe","·","","Jl. Lapangan Bola No.4, RT.4/RW.5","","Segera tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRiISoB-ZIC8JQJE9qv9J2w0MkK2_FlD1rRGRYiHXBpXLvD5FemPPrRJVrBl1fXPwMR53ZN330Y04uQmt4gJdOqeDftKUdS9QgeNpSH74AUq9w1OFAErwGjnbeeAS45JejwxSy=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""sederhana tapi nyaman, harga","","","","· 23.00 · Buka Min pukul 09.00","makanan","pun standar."""
"https://www.google.com/maps/place/Pojok+Makan+SK/data=!4m7!3m6!1s0x2e69f73b564208c3:0x5a4ec480bb567c71!8m2!3d-6.2000402!4d106.7826412!16s%2Fg%2F11l5qlvysv!19sChIJwwhCVjv3aS4RcXxWu4DETlo?authuser=0&hl=id&rclk=1","Pojok Makan SK","5,0","(10)","","","Indonesia","·","","·","6, Jl. Rw. Belong No.8, RT.6/RW.12","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZCPxmtgD4PeKb42DSSMw3LKKlY_pS_dX3SjjBtM8s6Zo0JFN1J6ONUGaBtW9dgPui-7ngv5Un-f-zWraAnf2r74nRIMT1WODuqodJZSAyI4aDsWMwAJSE2qlBEHhE1yHlcacU4A=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak mienya, mie Chili oilnya mantap bikin temen saya kepedesan.""","","","","· Buka Sen pukul 08.30","",""
"https://www.google.com/maps/place/Pesisir+Seafood/data=!4m7!3m6!1s0x2e69f7602b9f7f0d:0x3e76fc8493347d90!8m2!3d-6.1974202!4d106.757001!16s%2Fg%2F11fmfz3955!19sChIJDX-fK2D3aS4RkH00k4T8dj4?authuser=0&hl=id&rclk=1","Pesisir Seafood","4,7","(5.582)","·","$$$","Hidangan Laut","·","","·","Daerah Khusus Ibukota, Jl. Meruya Ilir Raya No.9, RT.4/RW.1, Srengseng, Kec. Kembangan, Kota, Jl. Meruya Ilir Raya, RT.4/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHthQNsg9XtFzzV1qTBksLEPW0E0p0u1VRsMGBKXrtFUU6S-2UCTLTfCmVsBiQGxjXVhk9QTzGxzq0UsB0PCzc1TIwHZ3uyFfAh2GS_D3vIOwBjM5NZlhERHa3C-mLTehuwv_WT=w189-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa","https://www.google.com/viewer/chooseprovider?mid=/g/11fmfz3955&g2lbs=AIBNGdX9S_T8_4z6vhou_thX6cx5tIdzYc58NOpwnhvXM2XRI6z419elGSqh_TJMVDOSUhnhPLtTyObMgXHbylAdU9Pjq6aLkg%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 11.00","makanan","enak, pelayanan baik dan ramah, restorannya juga bersih."""
"https://www.google.com/maps/place/Waroeng+Sunda/data=!4m7!3m6!1s0x2e69f702ca5474d9:0x3dfeb94d32643aac!8m2!3d-6.187942!4d106.768904!16s%2Fg%2F11cmsvpdhc!19sChIJ2XRUygL3aS4RrDpkMk25_j0?authuser=0&hl=id&rclk=1","Waroeng Sunda","4,5","(5.441)","·","$$","Sunda","·","","·","Jl. Panjang No.57, RT.6/RW.1","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAX0julz1KXDDDeUQBKAscds9Qv50ob16F2DsLtsfW-QajDsgP0cd1nUUx_qJEKPH9l8wHJLLilKICnpwGEoCExEXCpG_uSLwgHqvsO0pQ-DWJUvfrzeAPr59AGvMDJhmOSRkv=w184-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak,pas lah gak mahal dan gak murah2 bngt ,bersih dan nyaman""","https://www.google.com/viewer/chooseprovider?mid=/g/11cmsvpdhc&g2lbs=AIBNGdUe0QMU_ii-hhGHpKWKLuGirJPKxQk929uXGjo9TJUs2Rpa4GZ3K-D_HRhXGaOeU4Hl3Ptbsufw5PYPy4vAN0rNhFO4rw%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00","",""
"https://www.google.com/maps/place/PONDOK+TEDUH/data=!4m7!3m6!1s0x2e69f7400b54b3ef:0x27f7b5f124fe278d!8m2!3d-6.2001932!4d106.7825384!16s%2Fg%2F11h3cvj03q!19sChIJ77NUC0D3aS4RjSf-JPG19yc?authuser=0&hl=id&rclk=1","PONDOK TEDUH","3,2","(129)","·","Rp 25–50 rb","Restoran","·","","6, Jl. Rw. Belong No.12, RT.6/RW.12","","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFT_gd28vd6-dlJMGlxmtlG9RT5ztA_8cXOyFDo9wLC8wl1yRmoqqEqhjb7Dt4l6-zr20kHTjws0Hdfb5uYjj84SXxx7sRhuXxN0wef9Q4dwOz53tquDN6I2P3c4msEzvT4MdQZ=w204-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak, harganya terjangkau, cuma porsinya agak minimalis""","https://www.google.com/viewer/chooseprovider?mid=/g/11h3cvj03q&g2lbs=AIBNGdWWrz3vMLWCOQLeXd7pyframZZKZRZ5cwu6c9fgHbzZM5XeYxq9cfaZ4v8yFJv4yiy4SOACx2tDfMweMovxDc1j5nIMig%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Sarang+Oci,+Restoran+Manado+-+Kebon+Jeruk/data=!4m7!3m6!1s0x2e69f720ec98f829:0x2f27b35bc7124024!8m2!3d-6.2032443!4d106.7696938!16s%2Fg%2F1td8nv4t!19sChIJKfiY7CD3aS4RJEASx1uzJy8?authuser=0&hl=id&rclk=1","Sarang Oci, Restoran Manado - Kebon Jeruk","4,5","(3.238)","·","$$","Manado","·","","·","Jl. Panjang Arteri Klp. Dua Raya Jl. Panjang No.99, RT.8/RW.2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFb8sOfrgIRzFjRUCK7YZ8qXY7CM7nggQMfgnilXFQEG82G3wX6opt4kLcb4IxMzaQfL3v9Mv1XgbgnBuvs26IjBe8swFFTo7sg5kxpr7YCKdARBIjkb1sAtqY66wk_Vd9Iqo_X=w80-h100-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanannya enak enak, harganya worth it, pelayanan nya baik.""","https://www.google.com/viewer/chooseprovider?mid=/g/1td8nv4t&g2lbs=AIBNGdVGt7fLz9heplcikDD-xkTsHyNuaacIcyr7dJHmC040SnvrKAoCrb6Q5gXBdDHjkcmpkCPYDB5HPfDC8YXOct-9CNzpEQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00","",""
"https://www.google.com/maps/place/Buka+Warkop+Kebon+Jeruk,+Street+Side+Coffee+and+Eatery/data=!4m7!3m6!1s0x2e69f7e873d965e1:0x68a9a3c1aac00a18!8m2!3d-6.1982838!4d106.7684241!16s%2Fg%2F11spn2mcr_!19sChIJ4WXZc-j3aS4RGArAqsGjqWg?authuser=0&hl=id&rclk=1","Buka Warkop Kebon Jeruk, Street Side Coffee and Eatery","5,0","(42)","·","Rp 1–25.000","Restoran","·","","Jl. Raya Kb. Jeruk No.10B, RT.10/RW.1","","Buka","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDrTh0JcX66ibvZiZQCs6gjlsspPmm8lBFrNlb-xeMXxkfLpnQEgzf5Ri6smAirgZ7aQFCrohJsIsp2AVhemJcFh3Y5LWn6AerJDonXGe9yqWsFr626XRVlLDlL_ujTJUdY9JKJQ=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","","","· Tutup pukul 00.00","makanan","dan kopinya affordable dan pelayanan nya sangat ramah 🫶🏻🫶🏻🫶🏻"""
"https://www.google.com/maps/place/%23WarungTetangga+Lauk+Sambal+Bude+Ndut/data=!4m7!3m6!1s0x2e69f6e825701295:0x23d99440d4feaa04!8m2!3d-6.1976597!4d106.7845632!16s%2Fg%2F11kkbcrvxw!19sChIJlRJwJej2aS4RBKr-1ECU2SM?authuser=0&hl=id&rclk=1","#WarungTetangga Lauk Sambal Bude Ndut","4,9","(10)","","","Restoran","·","","RQ2M+WRP, RT.5/RW.12","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECDF5WqrDr7a3aV1xM3yuRXZ9ycgyTym_K5KZy7Ewy8ZMYWwXuopx702-D5yJM2ZQpyskWIbQRwjlU-YQsBls3bEqvNC9IOvVdrh2sX7vffkT59fTSGxZJfb1BmzcENx8-WbE6=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah, meriah""","","","","· Buka Min pukul 07.00","",""
"https://www.google.com/maps/place/King+Pansit/data=!4m7!3m6!1s0x2e69f6c34708e5a5:0x2024a402b69cbd3b!8m2!3d-6.2021481!4d106.7834148!16s%2Fg%2F11f4qz_49t!19sChIJpeUIR8P2aS4RO72ctgKkJCA?authuser=0&hl=id&rclk=1","King Pansit","4,7","(365)","·","Rp 25–50 rb","Mie China","·","","·","Jl. U Raya Blok U no 2","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGx2DHgKrnrJQesTTPb0Bo4pMjs7r9_qyA4zHZTJbMIrrbCZsxW9vpAjiLnzjfEnTL3qPNhSbyVDjcJ9fPj5wche1wLhqwI18QY_Ue4OlCE08bGEWJ2jS7KogVsqsE6j28A96aiJw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa mie babinya enak kuahnya wangi dan matangnya pas.""","https://www.google.com/viewer/chooseprovider?mid=/g/11f4qz_49t&g2lbs=AIBNGdWldt7xEVaCfiI0ufmegzIYTmGnAMoRYqNACVd_MxCvc-gF1utXajwzOhwGFtaQCw5ZG5HQhcS9Y1HLqJ-VmG-L8VnZhA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 09.30","",""
"https://www.google.com/maps/place/Rumah+Makan+Kemuning/data=!4m7!3m6!1s0x2e69f7a0bbcd2a9d:0x8e04226320ad3f44!8m2!3d-6.2022734!4d106.78279!16s%2Fg%2F1hm4jj0c7!19sChIJnSrNu6D3aS4RRD-tIGMiBI4?authuser=0&hl=id&rclk=1","Rumah Makan Kemuning","4,7","(89)","·","Rp 1–25.000","Restoran","·","","Jl. Rw. Belong, RT.82bRT.008/RW.15","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFa_T3c_jIb_t6Srb5IdwRpaRVPu3qsANbs2tR95KUJIN_l7hsrmQe0vAm229S54K3DXnf7RgCcau02ZsULV_w3lH85kbe426UnF1hqwK1G5hcE4dKwS3NyNAquWrUElzg7HLo=w199-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan enak apa LG nasi merahnya langgananku...""","","","","· Buka Sen pukul 10.00","",""
"https://www.google.com/maps/place/Nasi+Peda+Lombok+Hijau+%26+Warjo/data=!4m7!3m6!1s0x2e69f31ae210ee29:0xdb6ff83ce251f7ad!8m2!3d-6.192257!4d106.7844697!16s%2Fg%2F11v5w0hs81!19sChIJKe4Q4hrzaS4RrfdR4jz4b9s?authuser=0&hl=id&rclk=1","Nasi Peda Lombok Hijau & Warjo","5,0","(11)","","","Restoran","·","","Jl. Pln I No.6, RT.2/RW.9","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFdpsiLIE3yazEJGREp9qoBmjYjY0IpwNa6b8RiEH0K9xWX_-Lbwxv-FblZmFpJQNU76rcC6omo2GdUJVXR3jIf2oQEp5StcWsUF11CFF8NV3FueMbV-HXAeHd_mSgSTv1JEu1Rg=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi pedasnya sendiri gurih dan enak banget.""","https://www.google.com/viewer/chooseprovider?mid=/g/11v5w0hs81&g2lbs=AIBNGdVC8_BK7F-Jp6m2wgSUZhLwhjx13ZlLIpiUA664bDpu2SphC6iNTP-xA0kBSPB0BgYyrEK2rOm0kKAK4D0NZ-fR1w2o2A%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 08.00","",""
"https://www.google.com/maps/place/Waroeng+Mie+Aceh+Bang+Iwan/data=!4m7!3m6!1s0x2e69f6c32c64131f:0x6cb2d5c9194c91e1!8m2!3d-6.2008482!4d106.7829703!16s%2Fg%2F11c7334lnm!19sChIJHxNkLMP2aS4R4ZFMGcnVsmw?authuser=0&hl=id&rclk=1","Waroeng Mie Aceh Bang Iwan","4,4","(502)","·","Rp 25–50 rb","Mi","·","","·","Jl. Kyai H. Syahdan No.12C 6, RT.6/RW.12","Buka 24 jam","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXAxozLJ1oQ_3DacXgwIPsK2bgm_3oZFwjkyCcllDka1OfcZf2YpPjO7VEI6diNi2-BqkwZjqZe-_xhIQ2H2Rm-V3Es-iNG1T8OgGsq-leeZIOMJ-onXlCaY-y0PZu2SzsEJqf=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, bumbunya khas aceh..., kl ke sini hawanya pingin berlama ...""","https://www.google.com/viewer/chooseprovider?mid=/g/11c7334lnm&g2lbs=AIBNGdX8In5ZhZuXU5g5H5-m-ZBBuNc2ItLmwVvgTYRTUdWia9-mCK8mR7-ZdrsOmJQ8476QSa3LrH7yiGMApMDEw87mOaHSDA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","","",""
"https://www.google.com/maps/place/Ayam+Taliwang+27+Asli+Lombok/data=!4m7!3m6!1s0x2e69f6f01cad7b05:0x1a2551ed2820475f!8m2!3d-6.1876699!4d106.7832226!16s%2Fg%2F11bz_3w7b8!19sChIJBXutHPD2aS4RX0cgKO1RJRo?authuser=0&hl=id&rclk=1","Ayam Taliwang 27 Asli Lombok","4,4","(724)","·","Rp 25–50 rb","Ayam","·","","·","8, Jl. Budi Raya No.27, RT.5/RW.9","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKTSLRPHIT3DcdytbzOgB_c0d-Hl2hPMPbwXBt37qNixsihXQpiWEj0DfBXO7b_xR7kiEeZZfgwxRkydcWRvkYfkObAGCcrk9ATbglLakQ_XwfnV4PyqqjlGFyv_B8pAbOnPFJ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Price 5/5
Ayam nya super empuk dan meresap bumbu nya.""","https://www.google.com/viewer/chooseprovider?mid=/g/11bz_3w7b8&g2lbs=AIBNGdVtHEiwmIgUpevUxJPoenmPo1WP7z2Hd--IQxwjIb_uUOgEzeDgIAWLttTRHkZIOiuN9kx6YFd_nQTWgonTMquuz5okaQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=oabjabz6AfyXnesPqrmzkQk&ei=oabjabz6AfyXnesPqrmzkQk&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00","",""
"https://www.google.com/maps/place/Ayam+Taliwang+27+Asli+Lombok/data=!4m7!3m6!1s0x2e69f6f01cad7b05:0x1a2551ed2820475f!8m2!3d-6.1876699!4d106.7832226!16s%2Fg%2F11bz_3w7b8!19sChIJBXutHPD2aS4RX0cgKO1RJRo?authuser=0&hl=id&rclk=1","Ayam Taliwang 27 Asli Lombok","4,4","(724)","·","Rp 25–50 rb","Ayam","·","","·","8, Jl. Budi Raya No.27, RT.5/RW.9","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKTSLRPHIT3DcdytbzOgB_c0d-Hl2hPMPbwXBt37qNixsihXQpiWEj0DfBXO7b_xR7kiEeZZfgwxRkydcWRvkYfkObAGCcrk9ATbglLakQ_XwfnV4PyqqjlGFyv_B8pAbOnPFJ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Price 5/5
Ayam nya super empuk dan meresap bumbu nya.""","https://www.google.com/viewer/chooseprovider?mid=/g/11bz_3w7b8&g2lbs=AIBNGdVuQ9hpNJYBB-29EJbooXLRZgMr5HsA_rzbJLsMblLGL8pgiORRk-ZnVFY57zYuKPS7c_JaDKY22F6ZzXK3IxLVCbr9TA%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o6bjadiDHaGwwcsPo7rGkAU&ei=o6bjadiDHaGwwcsPo7rGkAU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka Min pukul 10.00","",""
