"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3","A1zNzb href","J8zHNe","bbPy1"
"https://www.google.com/maps/place/Restoran+SA+Sederhana+Dieng+Malang/data=!4m7!3m6!1s0x2e78829b34a3486d:0x6778054ae404aaa1!8m2!3d-7.9729392!4d112.6124009!16s%2Fg%2F1hm32xpfk!19sChIJbUijNJuCeC4RoaoE5EoFeGc?authuser=0&hl=id&rclk=1","Restoran SA Sederhana Dieng Malang","4,2","(802)","·","Rp 25–50 rb","Padang","·","","Jl. Terusan Dieng No.38","","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEArNcw-74zFb7-Z0fnHWyo9RI6P_4imJvnLObdsLVZ_RLiDvCwBY618zx0hZj5mxWG-kEdYNdt6F_R6prnqiUaOZGNrMrMsRlEDMpj5_GMTiw8AiE4jXG00WNPhyoMiz3jTSL6eg=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya dagingnya empuk bumbunya berani rempah.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtMzJ4cGZrGAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Masakan+Padang+%26+Sate+Padang+HARAPAN+INDAH/data=!4m7!3m6!1s0x2dd629e7d90ffff9:0xb5e5e870a438ca79!8m2!3d-7.9395464!4d112.631516!16s%2Fg%2F11dymkwnm5!19sChIJ-f8P2ecp1i0Reco4pHDo5bU?authuser=0&hl=id&rclk=1","Masakan Padang & Sate Padang HARAPAN INDAH","4,6","(325)","·","Rp 1–25.000","Padang","·","","Jl. Soekarno Hatta Indah No.1a","","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzF1jnpj6Ub_JpnkgxP6A_vo6oTE8V9wQP3LwA0cRdKEdvw97Ry051eHHL-C8KylHAiym4SsJFxDQkXUwjn7X-n6AqH51jsVtC2xG3Yc4ckxLR4-fxT4W8eTtr47a0O8dmjj-a=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","padang","enakk, sate","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkeW1rd25tNRgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/RM+Padang+Sinar+Paris/data=!4m7!3m6!1s0x2e788300526228df:0xa2464d44b345cbe6!8m2!3d-7.9639708!4d112.6137927!16s%2Fg%2F11lzd6qsrn!19sChIJ3yhiUgCDeC4R5stFs0RNRqI?authuser=0&hl=id&rclk=1","RM Padang Sinar Paris","3,4","(10)","·","Rp 1–25.000","Padang","·","","2JP7+CG2Jl. Terusan SurabayaSumbersari","","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCDETfUyoeNNXM-Nk9pfG6a8OB0LxnUvkvQSFIQMG6xxTptAdC6vB24h83Pkfoi7HK-qbFXK9lMewiZ4x_pskKbhXl6NT7cXiSF_Rt6aQoj6xk8djBdQkEzEoBnhgwQf9xxQRz06vIz0LL=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Wenak banget apalagi ayam baladonya""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Padang+Duta+Bundo/data=!4m7!3m6!1s0x2e7882840a592745:0x8879894acf8afc74!8m2!3d-7.9686821!4d112.6137849!16s%2Fg%2F1pzszssn_!19sChIJRSdZCoSCeC4RdPyKz0qJeYg?authuser=0&hl=id&rclk=1","Rumah Makan Padang Duta Bundo","4,6","(10)","","","Padang","·","","·","Jl. Galunggung No. No.67 A","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1IlccqDF2zZjxZywNF6lPaH1d-ISR3spPVKuSQECw86dkJZhfjinun0VmSKheiBwcaFTj8q331aAzPQPTtgS-FaHEg58YQYjqG8tYUnJfg3-o3T7vIuz4e73K8tN7RgVRwJryAg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Untuk lauk saya pesan rendang, daging rendangnya termasuk besar.""","","","","",""
"https://www.google.com/maps/place/Sari+Ratu+Restoran+Padang/data=!4m7!3m6!1s0x2dd62900410efcb1:0xaf80a2ca5e9df879!8m2!3d-7.9197591!4d112.6535636!16s%2Fg%2F11lcr200kf!19sChIJsfwOQQAp1i0RefidXsqigK8?authuser=0&hl=id&rclk=1","Sari Ratu Restoran Padang","4,4","(501)","","","Padang","·","","Jl. Pengayoman No.117","","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgegm20GBw4aHow8SA3JLU1wBpRk3EUpHXrzMRf2qvA5kMxzA6OSn4QMvCS7VdyyfabBX2eR7Acu-FH-74Qzo4KICQYRmMOEo5KH-ySqq9XHg0WeQxCL7BKh6KNl_K3ubRLtp9aw=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makanan","padang",", enak, bumbu mantap, porsi pas, tempat bersih""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsY3IyMDBrZhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/RM.+Roda+Baru+Sulfat/data=!4m7!3m6!1s0x2dd629b5983740ed:0xf5a2f9f2d9bf63ed!8m2!3d-7.9574118!4d112.6447823!16s%2Fg%2F11d_wqm_hg!19sChIJ7UA3mLUp1i0R7WO_2fL5ovU?authuser=0&hl=id&rclk=1","RM. Roda Baru Sulfat","4,4","(247)","·","Rp 1–25.000","Padang","·","","·","Jl. Sulfat No.6","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXKE8NzJ2sew_81DL1IXNC5zxh3ziFw4-VCLJ7duZapMUQsGPvMWRQqP7OhEWCW1BCOQap3hJFlxREDYuTjeJkVOPWUQb5tYeRkHQgl4_WEqkZxlcNbq0rzeb-7LYRqGdD2O1DMg=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Klo nyari rendang yg ga pedas buat anak2 dan enak kesini aja""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFkX3dxbV9oZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Ampera+Ranah+Minang/data=!4m7!3m6!1s0x2dd629daa4dd20ef:0x168ba1aa01b99ea5!8m2!3d-7.9507299!4d112.6307221!16s%2Fg%2F11b6bqh6br!19sChIJ7yDdpNop1i0RpZ65AaqhixY?authuser=0&hl=id&rclk=1","Ampera Ranah Minang","4,1","(109)","","","Padang","·","","Jl. Kalpataru No.27","","Tutup","· Buka pukul 11.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFAN82ueefBr1rB4lfGadelTuJ8ftT0H7D70hCxrGTkhDWIS5Tf2-ftZslStmPnm7lbaRFIOsaBi-kk3F5u7GXX6dpiVbh3jamvaZkTkxMcRdRk-emsDJyFLFWcCUAyHOpQ2MjvuzadZlhB6TH-8as9pxEjjUMDAsP6tOLtKf9Oy4R5gw2mKbM3h3R159UjaJFWu7U=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Recommended untuk masakan","Padang","yang original taste""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmJxaDZichgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Nasi+Martabak/data=!4m7!3m6!1s0x2e788273d9cd568f:0x70e2e31229829f5c!8m2!3d-7.9466452!4d112.6106166!16s%2Fg%2F11cs1s5vlf!19sChIJj1bN2XOCeC4RXJ-CKRLj4nA?authuser=0&hl=id&rclk=1","Nasi Martabak","4,5","(273)","·","Rp 1–25.000","Martabak","·","","·","Jl. Kerto Rahayu No.71","Tutup","· Buka pukul 07.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-7OZHVihFEdrtGvCPYSx7LNfvTCnGH6T4a4vFIk5txqt0A1cDB1VSHmRCkYmmPt2L65Ie1qnWmuAJnP1kpzgRj0JQ-qNOPRu-2mgMIo_d0EhlxI_orxMsg70JnkP1JSxE7BA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak, murah gak sampe 15k""","","","","",""
"https://www.google.com/maps/place/Rumah+Makan+Sinar+Ulakan+Nasi+Padang/data=!4m7!3m6!1s0x2dd6283c25632561:0x472b5c5f79f140df!8m2!3d-7.978199!4d112.6371025!16s%2Fg%2F11b6d7dgrc!19sChIJYSVjJTwo1i0R30DxeV9cK0c?authuser=0&hl=id&rclk=1","Rumah Makan Sinar Ulakan Nasi Padang","4,4","(160)","·","Rp 1–25.000","Padang","·","","Jl. Trunojoyo No.8 - 9","","Tutup","· Buka pukul 06.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhG_OgQCMBIRcPiHPi__1bn0IwsCZA0xDFkas1MCeAfIPj0iwsAPSIkmitlrCz-d7xBID4JvsGgUNa3l1VP4mKU-VN-zvxKu5IZX2trXO-L_dLqx6_JuD1CZUhhatbR0K-bPIZ1tZJugTelBnFkzcQjusAPeYSzv5ennvUPtcBRFFW8xNTapWojZND7nNWh7V8B36Us=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak rendangnya, harga juga lumayan murah""","","","","",""
"https://www.google.com/maps/place/ampera+raja+murah/data=!4m7!3m6!1s0x2dd6283254201d2d:0x3b5fb1e2444f11e4!8m2!3d-7.9640574!4d112.6343294!16s%2Fg%2F11b6dy__fc!19sChIJLR0gVDIo1i0R5BFPROKxXzs?authuser=0&hl=id&rclk=1","ampera raja murah","4,3","(386)","·","Rp 1–25.000","Padang","·","","·","Jl. Kaliurang No.6A, RT.01/RW.01","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkC-MY2G2DXNCpXL5MBzOwKNue6ADNXpkAE_-mqDObWy7x_cY3Rb6Q08gZAluOT2RYO0f1ABuowGeDbvLAeoCmW15XzvkD_v7BiDHAt9A-ohAP6zICnRXXju3T4PROXemQz3K5Fw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Nasi","padang","rasa enak, agak pedas & asin, harga terjangkau& murah beneran""","","",""
"https://www.google.com/maps/place/Nasi+Padang+Restu+Bundo+jl+Mertojoyo+no+313/data=!4m7!3m6!1s0x2e78831e76555b17:0x5727aafab8b970!8m2!3d-7.9390409!4d112.605621!16s%2Fg%2F11l2n_5jsk!19sChIJF1tVdh6DeC4RcLm4-qonVwA?authuser=0&hl=id&rclk=1","Nasi Padang Restu Bundo jl Mertojoyo no 313","3,5","(11)","·","Rp 1–25.000","Padang","·","","Jl. Mertojoyo No.313","","Tutup","· Buka pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWjRjPjtV_TrlmeY-kh3SGWMqffX3HleJIYEMfYF1i3rue6ty-sFOnNz5Z4SXvFivBYn3cQ34QvwKrWN45KfmKRplr9tbZ_hfH9GuQC8I1SbRkgAnx45bi_B-8uMJ5wRSlsIcPOzVCgsQ0=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""salah satu warung masakan","padang","yang sangat membantu di tanggal tua.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsMm5fNWpzaxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/AMPERA+RODA+BARU+57/data=!4m7!3m6!1s0x2dd629daf5edcf19:0xe2a3c9e1f5eae12c!8m2!3d-7.9498777!4d112.6289378!16s%2Fg%2F11b6bbhfsg!19sChIJGc_t9dop1i0RLOHq9eHJo-I?authuser=0&hl=id&rclk=1","AMPERA RODA BARU 57","4,2","(34)","·","Rp 1–25.000","Padang","·","","Jl. Kalpataru No.57","","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHx7YXW5vJoMmNB07OCaq9LuOo0DS6mgSioNTNFupIkbPkGIgIE3ReRwRC7abG_qkX-yM9dEkLwlxMOmMcsrWOsNh4r23KpLSLgtEjgH6OPALiAem2obk9cfsgwwWXddRxOYMo_ZEQ6uMtFpmO83d5F4pveNvpWXcPEuExYOUFU2zkev5Ic0a5KyFjFFGQgu0pHeOg=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enakk dan murah, rasa padangnya berasa, bapak yg jualnya juga ramah.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmJiaGZzZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=qjD2aZTuKuuz4-EPosyg-AU&ei=qjD2aZTuKuuz4-EPosyg-AU&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/RESTU+BUNDO+%28MASAKAN+PADANG%29+JL+BUNGA+VINOLIA/data=!4m7!3m6!1s0x2dd7ffb11f2c0cfb:0xe014409d1ee687d5!8m2!3d-7.9376092!4d112.6115968!16s%2Fg%2F11wf_6r27r!19sChIJ-wwsH7H_1y0R1YfmHp1AFOA?authuser=0&hl=id&rclk=1","RESTU BUNDO (MASAKAN PADANG) JL BUNGA VINOLIA","4,2","(11)","·","Rp 1–25.000","Padang","·","","Jl. Bunga Vinolia","","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFToTA-boFE3c5STsg7JgX7WyC7n6kRafddpA4fJ8oXTdoHKzSLmWN208EZTgE2X7iQi_4smHGsy4_UXbZTAE1D_KEUhMzcMU2LArLadI8OCei8kciQwBdXMSeQnQS1xgtmvZByyA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Makannya enak pas kampus masuk perkuliahan.""","","","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF3Zl82cjI3chgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rDD2abWvN_3DjuMP1NuQwAQ&ei=rDD2abWvN_3DjuMP1NuQwAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Masakan+Padang+Lapau+Uda/data=!4m7!3m6!1s0x2dd6285acf542ae5:0x59c07af3236a3a7e!8m2!3d-7.971843!4d112.656354!16s%2Fg%2F11fy4hg4m9!19sChIJ5SpUz1oo1i0RfjpqI_N6wFk?authuser=0&hl=id&rclk=1","Masakan Padang Lapau Uda","4,6","(156)","·","Rp 1–25.000","Padang","·","","Jl. Raya Sawojajar No.77","","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE12govOyBVW1Ydb4vZMakDKbTGWq5MWF1oMo_H_yQWh774py6S_V2Xctrnn2Vz1AFjv-_FNsVBs6uqPgBdViX8rlV4qyXRwsvn5TKBk-vTrrVbMDeFLqQhyl1SDkrW7g7xl_ir=w124-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendang, ayam gulai, ayam bakar, udang baladonya enak!""","","","","",""
"https://www.google.com/maps/place/Rumah+makan+padang+kharisma+minang/data=!4m7!3m6!1s0x2dd629cd07843ee3:0xd8765543885906d!8m2!3d-7.941522!4d112.6230271!16s%2Fg%2F11pqzc_5bv!19sChIJ4z6EB80p1i0RbZCFOFRlhw0?authuser=0&hl=id&rclk=1","Rumah makan padang kharisma minang","4,3","(4)","","","Padang","·","","Jl. Soekarno Hatta No.2","","Tutup","· Buka pukul 14.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtChKk0ecZbial1o7TVR-4Qcs8wxFTQjBgpyldOvOCSVIzeE-maGdIoKF03Ppbz65IkbfrRl8zHT_IW7Lt4eQVf545YLQ_gb1aipbLxZmOp_MSgr3zDPc8tKlj0SQ47pixQPEK9w=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok untuk keluarga saya""","","","","",""
"https://www.google.com/maps/place/Mutiara+Minang+Masakan+Padang/data=!4m7!3m6!1s0x2e7882840bf0ae69:0xd7de17e09d69513b!8m2!3d-7.968522!4d112.6134999!16s%2Fg%2F1hm25f_gk!19sChIJaa7wC4SCeC4RO1FpneAX3tc?authuser=0&hl=id&rclk=1","Mutiara Minang Masakan Padang","4,2","(112)","·","Rp 1–25.000","Padang","·","","·","Jl. Galunggung","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF53W6CZeDmsWieZCPyUkVXxBZLEx_e_teJ7PIrPDX0AciZ_5DmV3MJKWQC6hvtGj4siyzujqI603oR1pner6ojwYhZQtPgM5H2VaWfNlib-zfrlMXu2T1uTTKWyFOekGWsd6Nl=w162-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rendangnya enak
Pelayanan ramah
Tempatnya bersih
Parkir gratis""","","","","",""
"https://www.google.com/maps/place/RM.AMPERA+MITRA+MINANG+MASAKAN+PADANG/data=!4m7!3m6!1s0x2dd629abbf1e49db:0x21565dc0e88fce14!8m2!3d-7.9292736!4d112.6487012!16s%2Fg%2F11b75f1mw_!19sChIJ20kev6sp1i0RFM6P6MBdViE?authuser=0&hl=id&rclk=1","RM.AMPERA MITRA MINANG MASAKAN PADANG","4,5","(276)","·","Rp 1–25.000","Padang","·","","·","Jl. Jend. Ahmad Yani Utara No.21","Tutup","· Buka pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEqboSxORhk6k2noO7E6K0QdKrsDnvEsqBmaNeZx8aoI2ogPup973XBWzvgx_ZnDOTSqjYj7iteliXiPMVplhT5itgtWzdSs1nlRmamFqXhQTFxkOdQNP4xEKi2cGE4XWIYurh2=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Langganan masakan","Padang","dekat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNzVmMW13XxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rDD2abWvN_3DjuMP1NuQwAQ&ei=rDD2abWvN_3DjuMP1NuQwAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/RM+Minang+Raya+Tlogomas/data=!4m7!3m6!1s0x2e78821a228fabc1:0xcf372edd0d1492c2!8m2!3d-7.9313646!4d112.6025716!16s%2Fg%2F1hm5zg1p7!19sChIJwauPIhqCeC4RwpIUDd0uN88?authuser=0&hl=id&rclk=1","RM Minang Raya Tlogomas","4,4","(117)","·","Rp 1–25.000","Padang","·","","Jl. Raya Tlogomas No.2","","Tutup","· Buka pukul 09.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYSXTFttg0OfkmRl1oD62Mdy_0Yd8OYMvPgR0H092MOrWGumi5cl71eq4EThQHQne_eUHmvn6sdteyFyThIpBD6fH1CgMxB3J04TpoD6tDPiWN-wfavqY-Fhzoy-K2NT2Q8AgefA=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu : Nasi","padang","udang krispi
Rasa : 8/10.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhtNXpnMXA3GAE6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rDD2abWvN_3DjuMP1NuQwAQ&ei=rDD2abWvN_3DjuMP1NuQwAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Masakan+Padang+Goyang+Lidah/data=!4m7!3m6!1s0x2dd629bf019ae80d:0x766135f3f8f11af0!8m2!3d-7.9430655!4d112.6465383!16s%2Fg%2F11b6dg8ksy!19sChIJDeiaAb8p1i0R8Brx-PM1YXY?authuser=0&hl=id&rclk=1","Masakan Padang Goyang Lidah","4,2","(284)","·","Rp 1–25.000","Padang","·","","·","Jl. Laksda Adi Sucipto No.96","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHI49ClUlZsvIrJyLoBZ1w7NIIHUnNYXv2kfobFnXKaAGaJiELkA408J2CPfsDIKt6qfUde6RDHR7xuFtc3Gp8XA-EDsbCLyZZ-1W1JawhuonEovRec8469mGWaf9ltM-2TDvjahQ=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tetap dengan harga normal kwalitas rendangnya OK""","","","","",""
"https://www.google.com/maps/place/RM+Padang+Rajo+Salero/data=!4m7!3m6!1s0x2dd6290021b004ff:0x2d92d4c1d3544417!8m2!3d-7.9717086!4d112.633312!16s%2Fg%2F11lzcnnctg!19sChIJ_wSwIQAp1i0RF0RU08HUki0?authuser=0&hl=id&rclk=1","RM Padang Rajo Salero","4,5","(28)","·","Rp 25–50 rb","Padang","·","","Jl. Patimura No.3 kav 2","","Tutup","· Buka Sen pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYbuM2Px-UtqLeyEqAUjyVh4XTrCjAuowQa5qdgU648gNLFiy-fAyendhimNcysBolLlHrYKoR-XBUF8nISJDsaykKhakvMfqgargDl-60ZN5SHAVNmfTteI8CGu7mHlJ1nUNkc0HYTM_N=w80-h105-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""... karena lebih enak dari nasi","padang","lain yang biasa tak","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsemNubmN0ZxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=rDD2abWvN_3DjuMP1NuQwAQ&ei=rDD2abWvN_3DjuMP1NuQwAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online",""
"https://www.google.com/maps/place/Rumah+Makan+Putra+Tanjung/data=!4m7!3m6!1s0x2dd62a1a1f349b11:0xd9f023a0414a1fe7!8m2!3d-7.9113229!4d112.6368973!16s%2Fg%2F1hm3b6qq7!19sChIJEZs0Hxoq1i0R5x9KQaAj8Nk?authuser=0&hl=id&rclk=1","Rumah Makan Putra Tanjung","4,6","(166)","·","Rp 1–25.000","Padang","·","","·","Jl. Raya Perusahaan No.17 Kav.C","Tutup","· Buka pukul 07.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtuVziaNp5ktobNohuh4J4eGj8LLidwhFk0GkDcE6p1LKYM3HJ4UQXFE_k0_Zi2KvoqNN59QLX70_WXt0K4Tdmio8lZ45xY-foOODnIldHZES_fY4SHs9jUuL1fPBzuQjEVPE=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""nasi","padang","se malang yg murah dan rasanya enak bgt bgt!!!""","","",""
"https://www.google.com/maps/place/Bibit+Jaya+Masakan+Padang/data=!4m7!3m6!1s0x2dd629fafec4536b:0x9016750da9975fab!8m2!3d-7.9280123!4d112.6281596!16s%2Fg%2F11gcq5jnhm!19sChIJa1PE_vop1i0Rq1-XqQ11FpA?authuser=0&hl=id&rclk=1","Bibit Jaya Masakan Padang","4,5","(51)","·","Rp 1–25.000","Padang","·","","·","Jl. Ikan Kakap No.7","Tutup","· Buka pukul 10.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAG04yQ14enkwffbcNALFVXCzLIoNV-hWzWuqjhKNiat6AVCUmzxy5IbKXfq63vP0y8nuGXK2H4jreQGL2c5Nfex3r2KsTlGbS5Y3Jw5b5V-C3-sdVifLEOZ2idmHsDFqzefwWtNmdnfjZo0=w99-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Masakan","Padang","murah, sesuai dengan harganya""","","",""
