"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","W4Efsd 6","M4A5Cf","ah5Ghc 2"
"https://www.google.com/maps/place/Depot+Asri+Bu+Saeroen/data=!4m7!3m6!1s0x2dd629976e1c5e99:0x18c12a80f2f72bc7!8m2!3d-7.9673974!4d112.6338399!16s%2Fg%2F11h940zks6!19sChIJmV4cbpcp1i0Rxyv38oAqwRg?authuser=0&hl=id&rclk=1","Depot Asri Bu Saeroen","4,5","(105)","·","Rp 25–50 rb","Restoran","·","","Jl. Dr. Cipto No.6","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkfqagS_-b4a8fa9uV2B45OZ_r6CNjCspvobM6C4I6M0H0gG9XW7bM4Q6CXrGl_7jb9r1qm5iq0Q4xdQzXEtRfuHK9vWeNjWiulQ7N4zAWfRC-9fhEAmIkbe6NvwWBeTsEUwoO=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Yg di foto makan sama Oatmeal 😆 tapi lebih enak dengan nasi putih.""","","","","· Buka pukul 06.00","",""
"https://www.google.com/maps/place/Ayam+laos+%26+ayam+geprek+%28+AYAM+OYENK+TOMBO+LUWE+%29/data=!4m7!3m6!1s0x2e7883a37dd41865:0x5cfda01aeae72018!8m2!3d-7.9509399!4d112.609969!16s%2Fg%2F11h7vhw_kg!19sChIJZRjUfaODeC4RGCDn6hqg_Vw?authuser=0&hl=id&rclk=1","Ayam laos & ayam geprek ( AYAM OYENK TOMBO LUWE )","4,0","(4)","","","Ayam","·","","Jl. Kerto Leksono No.46, RT.06/RW.03","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGC2T_UtN05fSMpbyo4woDH0vzPShMZiijJyx1H4tyPUoV2kyz9zenKo8KkhdBMzwnal7NB6rxB6752HLabq-f1xF8iyDM0-GrOTl5cekR1oFHYZhSEHAGV5DaRg4w1lf_f3A3p=w164-h92-k-no","","Makan di tempat","","","","· Buka pukul 08.00","·","Bawa pulang"
"https://www.google.com/maps/place/La+Regina,+Ristorante+Italiano/data=!4m7!3m6!1s0x2dd629ba0ad1fb3b:0x5dea8ca9d7755b9f!8m2!3d-7.9699064!4d112.6247611!16s%2Fg%2F11hzvdrhs2!19sChIJO_vRCrop1i0Rn1t116mM6l0?authuser=0&hl=id&rclk=1","La Regina, Ristorante Italiano","4,7","(1.234)","·","$$","Italia","·","","·","Jl. Buring No.50","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFL5lXvfJHYQ3zGYOw5JrRhyCRGvDPU9sKLSXr2WXETwAYAE5oF9vOV2YJMK3022VJyNq60YVc5nKp8_DMZ_kTbLb126IORKLgJrwL7clkEroloLOHGvddA1WXDzhaiGC7Jixuf=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""makanannya enak, servicenya jg oke, makanannya jg cepet keluarnya""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoenZkcmhzMhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 10.00","",""
"https://www.google.com/maps/place/Rumah+Makan+Rasa+Menanti/data=!4m7!3m6!1s0x2e788210fcfae60f:0x50013cdb0fdc9336!8m2!3d-7.9348542!4d112.6043321!16s%2Fg%2F11b6cl0tgl!19sChIJD-b6_BCCeC4RNpPcD9s8AVA?authuser=0&hl=id&rclk=1","Rumah Makan Rasa Menanti","4,5","(28)","","","Rumah Makan","·","","·","Wb Kpopshop, Jl. Raya Tlogomas No.119","Tutup","https://lh3.googleusercontent.com/gps-proxy/ALd4DhH3LwucG6qFu4r8NkoJQAKvjs142-bk3tNOuzr8HUf_v_keri8hk9Ei8VIdMj6Fn6-x7y0tR579npFlZNn5WD9ei7e2oTZgDj1ITIaIcLb29mY0N2r70X1DNTvE_8xYA2CcJNwZMM7IZkDETkqVuBFggwom6Z3MZgTuiEgsxN6irLGUx16LTIVfQjthZMfoTdVM24I=w122-h92-k-no","","Makan di tempat","","","","· Buka pukul 09.30","·","Bawa pulang"
"https://www.google.com/maps/place/Toko+%26,+Warung+Pendowo/data=!4m7!3m6!1s0x2e7882705cec0411:0x6d5102605e95793!8m2!3d-7.9510104!4d112.6102988!16s%2Fg%2F11hd1mblw0!19sChIJEQTsXHCCeC4Rk1fpBSYQ1QY?authuser=0&hl=id&rclk=1","Toko &, Warung Pendowo","","","","","Nasi","·","","Jl. Kerto Leksono No.66","","","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4UhA1Mw6M7MeFZD8OcTuoA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=256.5823&pitch=0&thumbfov=100","","Makan di tempat","","","","","·","Bawa pulang"
"https://www.google.com/maps/place/Bengkel+Perut+Pak+Gimo+Mie+Ayam+Bakso+Putra+Solo/data=!4m7!3m6!1s0x2e78827b92dd7319:0x98a8755f9de87bec!8m2!3d-7.956563!4d112.6125488!16s%2Fg%2F11cspn7_jh!19sChIJGXPdknuCeC4R7HvonV91qJg?authuser=0&hl=id&rclk=1","Bengkel Perut Pak Gimo Mie Ayam Bakso Putra Solo","4,6","(370)","·","Rp 1–25.000","Bakso","·","","·","Jl. Raya Sumbersari No.307","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGrK7PdWl4VRuTi1f7qNfj-QojItIWgbJyRJgAjoJOLJZl_LI9p-7hTBcLYl6cK3O6qCJG3lgVwKkXTnAAlG6pYGa10VjaF-3esBqbhXIvNBIXFKxcMFPssO1Al0F3uR42BaHoV=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Baksonya juaraq, mie ayamnya juga enak bangettt.""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFjc3BuN19qaBgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 11.00","",""
"https://www.google.com/maps/place/Victory+Resto/data=!4m7!3m6!1s0x2e7882840b63c0d3:0xfe9f5e98b3dac66e!8m2!3d-7.968761!4d112.613549!16s%2Fg%2F11b6b1km5n!19sChIJ08BjC4SCeC4Rbsbas5hen_4?authuser=0&hl=id&rclk=1","Victory Resto","4,5","(2)","","","Rumah Makan","·","","Jl. Galunggung No.4 No. 50","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8w_OGe0aEi4wQG6Euk3S7R8EI4Y9P6P9Y3M-jsZyflQiVpThGhU2rHBHDmQUTSXHg8MuDkzx3nPjAcRjtUd4rD0P7c1514q3H4ZUQlA1dVe6QTvJN2rcN3sIU8LlFEwnpfuar8w=w122-h92-k-no","","Makan di tempat","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFiNmIxa201bhgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 08.00","·","Bawa pulang"
"https://www.google.com/maps/place/Al-Izzah+Resto/data=!4m7!3m6!1s0x2dd629735e6a5fb5:0x93366dad8a85e2d7!8m2!3d-7.9847477!4d112.6284768!16s%2Fg%2F11h1kjvsms!19sChIJtV9qXnMp1i0R1-KFiq1tNpM?authuser=0&hl=id&rclk=1","Al-Izzah Resto","4,5","(443)","·","Rp 50–75 rb","Restoran","·","","Jl. Ade Irma Suryani No.3","","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGM6tBrD-GT9HHiyNpuDqpt6gCoMxikaOaBxcj5A8mqwLNULGITzjlvIOl_BJU5ymqD0whqssyrhGzFtpE8hSFxOCbmoNlyzTzmo96HxK_zdumBXEufuXZVZsPCEAS9eC35yts=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""- Big portion, reasonable price
- Kambingnya juara!""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoMWtqdnNtcxgBOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 09.00","",""
"https://www.google.com/maps/place/Depot+Gang+Djangkrik/data=!4m7!3m6!1s0x2dd629ccb44e93d1:0xe25e48bbb7b52898!8m2!3d-7.9568232!4d112.6384586!16s%2Fg%2F1hc0t1vtz!19sChIJ0ZNOtMwp1i0RmCi1t7tIXuI?authuser=0&hl=id&rclk=1","Depot Gang Djangkrik","4,5","(4.157)","·","Rp 50–75 rb","China","·","","Jl. Letjen Sutoyo No.136","Resto kasual dengan hidangan China","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEznU-49yWZAOrZpvVp4yWkKLx9VZ-SPck7kkJkJvSy27gehabTvt1Kfrhsb-H5Q6EOnTXR3XPndAALUmuQT4Om7XteP5mCD9KPdIWUURnSWSXvxTDfM3IwTYowqAPgk2K5M5WW=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Menu yang disediakan variatif dengan harga middle to high.""","https://www.google.com/searchviewer/42?cvd=CLw_EiYKJOICITIfEhgiFtLX29IPEAoML2cvMWhjMHQxdnR6GAA6AwjwDQ%3D%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 08.00","",""
"https://www.google.com/maps/place/CAK+TOMO+CABANG+SANAN/data=!4m7!3m6!1s0x2dd629ca807482bd:0xb31dad1c5d415dca!8m2!3d-7.9582994!4d112.6437638!16s%2Fg%2F11bywg5jj3!19sChIJvYJ0gMop1i0Ryl1BXRytHbM?authuser=0&hl=id&rclk=1","CAK TOMO CABANG SANAN","4,5","(1.415)","·","Rp 25–50 rb","Hidangan Laut","·","","·","Jl. Tumenggung Suryo Jl. Sanan No.114","Tutup","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhsG6FxEjoeH8_GX3G21m6NQ6tEWJVref2MZkhbgyQvuqScMRAUov8JdOvMyDpoGzkHoIbiWkSg4wvSmMq_1CNR9o6_7MyfkhqjvssDmDcHOZ3UW1C2KdstaoIDE-hZff3I76i=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat yg nyaman.. pelayanan yg ramah..parkir luas menu beragam.. mantap""","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFieXdnNWpqMxgAOgMI8A0%3D&hl=id-ID&gl=id&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=kzD2aeqYHcnD4-EPjri8-QI&ei=kzD2aeqYHcnD4-EPjri8-QI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pesan online","","· Buka pukul 12.00","",""
"","","","","","","","","","","","","","","","","","","","",""
